epoch,lr,train_loss,train_acc1,train_f1,eval_loss,eval_acc1,eval_f1,eval_split
79,0.00007102,0.874308,0.949917,0.851554,0.889824,0.939815,0.823031,val
80,0.00006509,0.877395,0.947089,0.845912,0.896932,0.942297,0.841959,val
81,0.00005937,0.866780,0.952595,0.860390,0.883718,0.948807,0.862237,val
82,0.00005389,0.865061,0.950768,0.856799,0.893708,0.942419,0.830353,val
83,0.00004865,0.865911,0.952488,0.859096,0.892871,0.942297,0.851648,val
84,0.00004366,0.859089,0.952232,0.858466,0.878730,0.943721,0.835446,val
85,0.00003891,0.860716,0.952786,0.861622,0.876195,0.952836,0.883671,val
86,0.00003443,0.850352,0.955911,0.867678,0.874639,0.942419,0.836788,val
87,0.00003020,0.852653,0.955018,0.867467,0.875321,0.949052,0.855825,val
88,0.00002625,0.847699,0.957589,0.873996,0.871409,0.943599,0.839074,val
89,0.00002257,0.846376,0.956869,0.872469,0.867320,0.955562,0.885873,val
90,0.00001917,0.843882,0.957357,0.874574,0.866897,0.950354,0.854193,val
91,0.00001605,0.842915,0.957887,0.873404,0.865693,0.949052,0.852741,val
92,0.00001321,0.840817,0.958250,0.875492,0.862973,0.949052,0.850743,val
93,0.00001067,0.839322,0.959524,0.878404,0.864261,0.947872,0.846504,val
94,0.00000841,0.838734,0.957738,0.873842,0.860002,0.951656,0.855788,val
95,0.00000645,0.837839,0.957696,0.872801,0.860021,0.947750,0.847263,val
96,0.00000479,0.837148,0.957357,0.872232,0.860203,0.951656,0.855788,val
97,0.00000343,0.836115,0.959036,0.877554,0.858891,0.949052,0.850244,val
98,0.00000237,0.835435,0.958887,0.876474,0.858435,0.949052,0.851263,val
99,0.00000161,0.835210,0.958780,0.876920,0.858876,0.946448,0.844703,val
100,0.00000115,0.834973,0.959821,0.879377,0.858020,0.949052,0.850001,val
