epoch,lr,train_loss,train_acc1,train_f1,eval_loss,eval_acc1,eval_f1,eval_split
79,0.06923024,0.645336,0.803171,0.802705,1.445024,0.628585,0.630315,val
80,0.06848425,0.633938,0.806362,0.806328,1.491233,0.619704,0.621831,val
81,0.06773347,0.627423,0.806483,0.806138,1.410200,0.634398,0.638590,val
82,0.06697809,0.608088,0.811911,0.811627,1.617985,0.596174,0.595637,val
83,0.06621830,0.618249,0.809516,0.809306,1.502343,0.621921,0.621302,val
84,0.06545430,0.600055,0.813343,0.813241,1.686863,0.595186,0.600376,val
85,0.06468630,0.600296,0.817809,0.817725,1.482325,0.628320,0.629503,val
86,0.06391448,0.591079,0.817782,0.817726,1.557106,0.620037,0.620580,val
87,0.06313906,0.579916,0.819484,0.819386,1.561716,0.615200,0.619979,val
88,0.06236022,0.574388,0.821622,0.821468,1.665341,0.585857,0.591123,val
89,0.06157818,0.565700,0.825269,0.825051,1.652202,0.594658,0.593591,val
90,0.06079313,0.557616,0.827013,0.826900,1.436765,0.634398,0.639813,val
91,0.06000528,0.539452,0.832820,0.832748,1.615571,0.613557,0.615823,val
92,0.05921484,0.541456,0.833338,0.833168,1.408455,0.638166,0.639983,val
93,0.05842201,0.519434,0.836443,0.836431,1.464621,0.638695,0.639419,val
94,0.05762699,0.526572,0.837143,0.837065,1.441715,0.647599,0.647788,val
95,0.05683000,0.506219,0.842732,0.842635,1.554495,0.625551,0.626135,val
96,0.05603123,0.499611,0.843905,0.843709,1.527639,0.629056,0.631223,val
97,0.05523090,0.498241,0.845923,0.845828,1.571529,0.624885,0.629571,val
98,0.05442921,0.486569,0.849634,0.849572,1.448547,0.643463,0.644204,val
99,0.05362638,0.475104,0.851671,0.851628,1.436652,0.648725,0.643168,val
100,0.05282260,0.464771,0.855994,0.855934,1.342820,0.666670,0.667932,val
101,0.05201810,0.452552,0.859402,0.859331,1.501144,0.629239,0.628518,val
102,0.05121307,0.443861,0.860369,0.860226,1.492482,0.635432,0.631892,val
103,0.05040772,0.428878,0.864327,0.864315,1.447759,0.652700,0.650890,val
104,0.04960228,0.441840,0.861688,0.861617,1.429139,0.645106,0.646043,val
105,0.04879693,0.418293,0.870334,0.870262,1.468686,0.639327,0.636230,val
106,0.04799190,0.408579,0.871912,0.871931,1.523834,0.626758,0.629258,val
107,0.04718740,0.395971,0.875407,0.875240,1.438884,0.650057,0.654633,val
108,0.04638362,0.385606,0.879994,0.879945,1.366737,0.663637,0.661220,val
109,0.04558079,0.389864,0.877863,0.877819,1.553043,0.634007,0.633305,val
110,0.04477910,0.376411,0.881503,0.881545,1.494319,0.643807,0.642961,val
111,0.04397877,0.360617,0.887602,0.887537,1.384787,0.663074,0.664066,val
112,0.04318000,0.349008,0.891587,0.891721,1.425771,0.663051,0.664863,val
113,0.04238301,0.354400,0.888884,0.888812,1.524058,0.644393,0.645456,val
114,0.04158799,0.345644,0.892169,0.892097,1.322994,0.675138,0.675127,val
115,0.04079516,0.319585,0.900218,0.900246,1.395255,0.669623,0.671945,val
116,0.04000472,0.304014,0.906285,0.906232,1.385590,0.672358,0.673564,val
117,0.03921687,0.318135,0.901192,0.901140,1.422306,0.661926,0.668204,val
118,0.03843182,0.301630,0.904768,0.904801,1.360942,0.665257,0.662574,val
119,0.03764978,0.293394,0.909296,0.909349,1.351675,0.674115,0.674896,val
120,0.03687094,0.278533,0.914551,0.914579,1.347776,0.675115,0.675103,val
121,0.03609552,0.276806,0.914889,0.914974,1.349305,0.679779,0.678765,val
122,0.03532370,0.271742,0.915118,0.915120,1.496240,0.648955,0.651340,val
