dataset_folder,model_folder,run_name,condition,epoch,value
malimg,resnet18,resnet18_seed42_none,none,94,0.06927
malimg,resnet18,resnet18_seed42_none,none,95,0.069284
malimg,resnet18,resnet18_seed42_none,none,96,0.068785
malimg,resnet18,resnet18_seed42_none,none,97,0.069169
malimg,resnet18,resnet18_seed42_none,none,98,0.067495
malimg,resnet18,resnet18_seed42_none,none,99,0.067856
malimg,resnet18,resnet18_seed42_none,none,100,0.068145
malimg,resnet18,resnet18_seed42_random_M4_area0.1,random M4,1,1.194438
malimg,resnet18,resnet18_seed42_random_M4_area0.1,random M4,2,0.068749
malimg,resnet18,resnet18_seed42_random_M4_area0.1,random M4,3,0.083136
malimg,resnet18,resnet18_seed42_random_M4_area0.1,random M4,4,0.098603
malimg,resnet18,resnet18_seed42_random_M4_area0.1,random M4,5,0.155822
malimg,resnet18,resnet18_seed42_random_M4_area0.1,random M4,6,0.1682
malimg,resnet18,resnet18_seed42_random_M4_area0.1,random M4,7,0.08956
malimg,resnet18,resnet18_seed42_random_M4_area0.1,random M4,8,0.082063
malimg,resnet18,resnet18_seed42_random_M4_area0.1,random M4,9,0.097843
malimg,resnet18,resnet18_seed42_random_M4_area0.1,random M4,10,0.086084
malimg,resnet18,resnet18_seed42_random_M4_area0.1,random M4,11,1.145215
malimg,resnet18,resnet18_seed42_random_M4_area0.1,random M4,12,0.071961
malimg,resnet18,resnet18_seed42_random_M4_area0.1,random M4,13,2.258172
malimg,resnet18,resnet18_seed42_random_M4_area0.1,random M4,14,0.084721
malimg,resnet18,resnet18_seed42_random_M4_area0.1,random M4,15,0.088134
malimg,resnet18,resnet18_seed42_random_M4_area0.1,random M4,16,0.079238
malimg,resnet18,resnet18_seed42_random_M4_area0.1,random M4,17,0.080855
malimg,resnet18,resnet18_seed42_random_M4_area0.1,random M4,18,0.082908
malimg,resnet18,resnet18_seed42_random_M4_area0.1,random M4,19,0.083271
malimg,resnet18,resnet18_seed42_random_M4_area0.1,random M4,20,0.079852
malimg,resnet18,resnet18_seed42_random_M8_area0.1,random M8,1,0.753831
malimg,resnet18,resnet18_seed42_random_M8_area0.1,random M8,2,0.074754
malimg,resnet18,resnet18_seed42_random_M8_area0.1,random M8,3,0.075056
malimg,resnet18,resnet18_seed42_random_M8_area0.1,random M8,4,0.08021
malimg,resnet18,resnet18_seed42_random_M8_area0.1,random M8,5,0.085861
malimg,resnet18,resnet18_seed42_random_M8_area0.1,random M8,6,0.184064
malimg,resnet18,resnet18_seed42_random_M8_area0.1,random M8,7,0.084612
malimg,resnet18,resnet18_seed42_random_M8_area0.1,random M8,8,0.224593
malimg,resnet18,resnet18_seed42_random_M8_area0.1,random M8,9,0.209989
malimg,resnet18,resnet18_seed42_random_M8_area0.1,random M8,10,0.11547
malimg,resnet18,resnet18_seed42_random_M8_area0.1,random M8,11,0.120468
malimg,resnet18,resnet18_seed42_random_M8_area0.1,random M8,12,0.293094
malimg,resnet18,resnet18_seed42_random_M8_area0.1,random M8,13,0.223494
malimg,resnet18,resnet18_seed42_random_M8_area0.1,random M8,14,0.083709
malimg,resnet18,resnet18_seed42_random_M8_area0.1,random M8,15,0.078482
malimg,resnet18,resnet18_seed42_random_M8_area0.1,random M8,16,0.094469
malimg,resnet18,resnet18_seed42_random_M8_area0.1,random M8,17,0.086332
malimg,resnet18,resnet18_seed42_random_M8_area0.1,random M8,18,0.081063
malimg,resnet18,resnet18_seed42_random_M8_area0.1,random M8,19,0.050683
malimg,resnet18,resnet18_seed42_random_M8_area0.1,random M8,20,0.04425
