dataset_folder,model_folder,run_name,condition,epoch,value
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,67,0.694169
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,68,0.714258
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,69,0.686466
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,70,0.710801
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,71,0.689882
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,72,0.72022
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,73,0.70582
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,74,0.676176
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,75,0.701941
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,76,0.706269
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,77,0.704282
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,78,0.724194
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,79,0.677605
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,80,0.722656
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,81,0.736675
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,82,0.717811
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,83,0.729353
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,84,0.731027
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,85,0.71743
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,86,0.719553
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,87,0.720669
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,88,0.731272
