dataset_folder,model_folder,run_name,condition,epoch,value
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,70,2.111826
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,71,2.145821
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,72,2.123825
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,73,2.078154
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,74,2.057167
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,75,2.017639
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,76,1.962548
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,77,1.943575
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,78,1.927713
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,79,1.928166
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,80,1.906604
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,81,1.8738
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,82,1.867693
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,83,1.824721
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,84,1.832517
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,85,1.812357
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,86,1.81556
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,87,1.796327
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,88,1.797868
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,89,1.795166
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,90,1.783664
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,91,1.76782
