dataset_folder,model_folder,run_name,condition,epoch,value
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,71,0.039873
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,72,0.038181
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,73,0.038444
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,74,0.042568
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,75,0.043811
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,76,0.043982
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,77,0.044942
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,78,0.04334
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,79,0.040089
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,80,0.040573
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,81,0.038253
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,82,0.041163
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,83,0.039842
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,84,0.04038
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,85,0.041051
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,86,0.039788
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,87,0.040814
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,88,0.038683
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,89,0.041066
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,90,0.043035
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,91,0.039507
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,92,0.037666
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,93,0.038227
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,94,0.044361
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,95,0.043444
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,96,0.039603
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,97,0.039948
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,98,0.042405
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,99,0.039687
malimg,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,100,0.040318
malimg,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,1,0.935946
malimg,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,2,0.06614
malimg,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,3,0.059412
malimg,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,4,0.075089
malimg,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,5,0.084798
malimg,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,6,0.097367
malimg,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,7,0.087656
malimg,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,8,0.077744
malimg,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,9,0.074148
malimg,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,10,0.086495
malimg,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,11,0.073349
malimg,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,12,0.074467
malimg,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,13,0.039052
malimg,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,14,0.043226
malimg,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,15,0.054793
malimg,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,16,0.0536
malimg,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,17,0.047372
malimg,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,18,0.046565
