dataset_folder,dataset_display,config_model,seed,run_name,condition_key,condition_label,epoch,train_accuracy,eval_accuracy,train_loss,eval_loss
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,8.0,0.835708,0.434122,0.567456,2.630042
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,9.0,0.838485,0.438925,0.556918,2.647569
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,10.0,0.842225,0.448277,0.544836,2.453213
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,11.0,0.845678,0.450609,0.532503,2.471528
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,12.0,0.847648,0.459145,0.526075,2.438717
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,13.0,0.849361,0.441395,0.520348,2.573486
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,14.0,0.850047,0.44128,0.517726,2.558871
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,15.0,0.852656,0.452711,0.51022,2.504628
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,16.0,0.852772,0.446427,0.506359,2.436668
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,17.0,0.854895,0.435363,0.5013,2.563527
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,18.0,0.857084,0.449862,0.494039,2.536988
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,19.0,0.857803,0.460846,0.489679,2.381983
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,20.0,0.861345,0.459099,0.480696,2.395593
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,21.0,0.862115,0.438856,0.476872,2.660323
