dataset_folder,model_folder,run_name,condition,epoch,value
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,70,0.585386
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,71,0.584134
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,72,0.587511
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,73,0.59259
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,74,0.598058
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,75,0.595347
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,76,0.601643
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,77,0.605561
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,78,0.604699
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,79,0.608582
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,80,0.612247
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,81,0.614074
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,82,0.609145
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,83,0.615005
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,84,0.610409
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,85,0.617371
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,86,0.612489
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,87,0.613557
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,88,0.611512
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,89,0.617567
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,90,0.615786
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,91,0.617521
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,92,0.619301
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,93,0.617521
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,94,0.617934
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,95,0.621818
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,96,0.620473
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,97,0.617911
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,98,0.61813
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,99,0.619451
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,100,0.620037
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,1,0.061041
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,2,0.389591
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,3,0.478136
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,4,0.514947
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,5,0.532778
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,6,0.53225
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,7,0.513798
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,8,0.52091
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,9,0.532996
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,10,0.53287
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,11,0.531893
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,12,0.542521
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,13,0.527723
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,14,0.54352
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,15,0.520967
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,16,0.538293
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,17,0.530756
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,18,0.545818
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,19,0.538155
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,20,0.541992
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,21,0.53866
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,22,0.534881
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,23,0.528676
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,24,0.548449
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,25,0.531434
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,26,0.539005
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,27,0.546829
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,28,0.545163
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,29,0.540763
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,30,0.543647
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,31,0.535398
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,32,0.546209
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,33,0.53966
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,34,0.544623
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,35,0.536535
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,36,0.538833
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,37,0.537339
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,38,0.548265
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,39,0.537845
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,40,0.545312
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,41,0.553987
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,42,0.547208
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,43,0.553998
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,44,0.553355
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,45,0.546818
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,46,0.545565
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,47,0.556514
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,48,0.548012
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,49,0.547277
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,50,0.561248
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,51,0.552551
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,52,0.55517
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,53,0.555871
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,54,0.547725
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,55,0.556388
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,56,0.556813
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,57,0.551746
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,58,0.561937
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,59,0.571726
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,60,0.562086
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,61,0.557985
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,62,0.559616
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,63,0.558663
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,64,0.575804
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,65,0.559754
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,66,0.572725
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,67,0.566716
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,68,0.571255
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,69,0.566636
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,70,0.571094
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,71,0.578493
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,72,0.58071
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,73,0.562891
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,74,0.571174
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,75,0.586994
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,76,0.586799
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,77,0.589396
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,78,0.589063
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,79,0.592796
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,80,0.594577
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,81,0.600758
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,82,0.601562
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,83,0.606204
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,84,0.608444
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,85,0.608157
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,86,0.610478
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,87,0.608789
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,88,0.613063
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,89,0.609329
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,90,0.612971
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,91,0.616314
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,92,0.612845
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,93,0.614557
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,94,0.61204
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,95,0.612603
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,96,0.618267
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,97,0.614534
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,98,0.61651
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,99,0.61458
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,100,0.616314
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,1,0.045393
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,2,0.323541
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,3,0.422587
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,4,0.463787
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,5,0.485765
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,6,0.506974
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,7,0.514062
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,8,0.523058
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,9,0.53179
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,10,0.52847
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,11,0.54267
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,12,0.533858
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,13,0.526746
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,14,0.542475
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,15,0.536317
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,16,0.544841
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,17,0.535926
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,18,0.539878
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,19,0.535604
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,20,0.54375
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,21,0.541935
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,22,0.540223
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,23,0.548943
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,24,0.543325
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,25,0.543417
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,26,0.543176
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,27,0.53781
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,28,0.53966
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,29,0.550793
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,30,0.546289
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,31,0.549012
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,32,0.553539
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,33,0.543084
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,34,0.54221
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,35,0.548277
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,36,0.550046
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,37,0.557686
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,38,0.545106
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,39,0.545393
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,40,0.554125
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,41,0.563545
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,42,0.556503
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,43,0.547208
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,44,0.560133
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,45,0.554584
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,46,0.553665
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,47,0.563545
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,48,0.553182
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,49,0.549253
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,50,0.566854
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,51,0.55571
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,52,0.555905
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,53,0.560512
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,54,0.563614
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,55,0.56489
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,56,0.556606
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,57,0.563132
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,58,0.570221
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,59,0.568991
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,60,0.573334
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,61,0.565384
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,62,0.577665
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,63,0.573598
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,64,0.576471
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,65,0.572289
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,66,0.573656
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,67,0.576126
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,68,0.587431
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,69,0.581158
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,70,0.585386
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,71,0.584134
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,72,0.587511
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,73,0.59259
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,74,0.598058
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,75,0.595347
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,76,0.601643
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,77,0.605561
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,78,0.604699
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,79,0.608582
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,80,0.612247
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,81,0.614074
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,82,0.609145
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,83,0.615005
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,84,0.610409
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,85,0.617371
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,86,0.612489
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,87,0.613557
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,88,0.611512
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,89,0.617567
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,90,0.615786
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,91,0.617521
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,92,0.619301
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,93,0.617521
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,94,0.617934
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,95,0.621818
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,96,0.620473
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,97,0.617911
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,98,0.61813
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,99,0.619451
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,100,0.620037
cifar100,densenet121,densenet121_seed42_cam_low_M8_area0.1,cam_low M8,1,0.061041
cifar100,densenet121,densenet121_seed42_cam_low_M8_area0.1,cam_low M8,2,0.389591
cifar100,densenet121,densenet121_seed42_cam_low_M8_area0.1,cam_low M8,3,0.478136
