dataset_folder,dataset_display,config_model,seed,run_name,condition_key,condition_label,epoch,train_accuracy,eval_accuracy,train_loss,eval_loss
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,36.0,0.9165,0.635371,0.250228,1.500876
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,37.0,0.942023,0.684683,0.167385,1.66109
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,38.0,0.961158,0.681647,0.098052,1.389399
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,39.0,0.965255,0.692318,0.085208,1.370329
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,40.0,0.905707,0.59541,0.285653,1.534839
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,41.0,0.931582,0.6708,0.204364,1.435445
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,42.0,0.961231,0.673522,0.100253,1.586144
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,43.0,0.931347,0.643116,0.193816,1.38709
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,44.0,0.946957,0.691828,0.151278,1.381357
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,45.0,0.965637,0.682029,0.084469,1.396037
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,46.0,0.968089,0.68147,0.078076,1.396778
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,47.0,0.908115,0.65169,0.278914,1.521072
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,48.0,0.955607,0.682274,0.121968,1.446062
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,49.0,0.967663,0.687187,0.078741,1.396382
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,50.0,0.97016,0.687677,0.073618,1.330247
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,51.0,0.970498,0.677183,0.073779,1.465616
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,52.0,0.897292,0.654971,0.313809,1.463646
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,53.0,0.959557,0.678258,0.107002,1.453804
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,54.0,0.968148,0.674216,0.077916,1.422732
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,55.0,0.972598,0.684329,0.066143,1.338857
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,56.0,0.973376,0.677945,0.067299,1.370023
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,57.0,0.915208,0.674706,0.259577,1.353886
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,58.0,0.964682,0.690331,0.091776,1.411475
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,59.0,0.972686,0.684016,0.067243,1.345983
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,60.0,0.975696,0.692944,0.059335,1.262237
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,61.0,0.9769,0.680286,0.056463,1.421911
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,62.0,0.969822,0.571905,0.083852,1.823388
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,63.0,0.928204,0.687541,0.215318,1.375183
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,64.0,0.971437,0.694999,0.070315,1.368649
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,65.0,0.977238,0.689732,0.054793,1.353791
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,66.0,0.980014,0.694686,0.049929,1.301318
