dataset_folder,model_folder,run_name,condition,epoch,value
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,70,1.29754
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,71,1.366782
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,72,1.302995
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,73,1.362247
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,74,1.320931
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,75,1.253713
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,76,1.237061
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,77,1.19967
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,78,1.296028
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,79,1.226243
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,80,1.152458
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,81,1.148459
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,82,1.100269
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,83,1.060057
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,84,1.005455
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,85,0.982147
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,86,0.939061
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,87,0.939183
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,88,0.921275
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,89,0.918173
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,90,0.902947
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,91,0.894501
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,92,0.892176
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,93,0.882164
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,94,0.891435
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,95,0.88675
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,96,0.889637
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,97,0.882995
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,98,0.889374
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,99,0.884811
cifar100,resnet18,resnet18_seed42_cam_high_M4_area0.1,cam_high M4,100,0.884664
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,1,4.173836
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,2,1.888882
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,3,1.541191
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,4,1.634888
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,5,1.576669
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,6,2.056896
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,7,1.618766
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,8,1.751842
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,9,1.703679
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,10,1.887965
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,11,1.73424
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,12,1.576749
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,13,1.482179
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,14,1.991319
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,15,1.625378
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,16,1.663867
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,17,1.681913
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,18,1.52469
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,19,1.523869
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,20,1.73146
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,21,1.781638
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,22,1.776166
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,23,1.609571
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,24,1.564684
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,25,1.871234
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,26,1.811199
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,27,1.780876
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,28,1.61349
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,29,1.473627
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,30,1.495798
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,31,1.496047
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,32,1.686599
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,33,1.587381
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,34,1.664425
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,35,1.68371
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,36,1.617617
