epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,2.460131,0.269046,2.172849,0.352842,val,0.1
2,0.02008000,1.144579,0.619816,1.457580,0.626375,val,0.1
3,0.04006000,0.475316,0.848615,1.621375,0.660347,val,0.1
4,0.06004000,0.293767,0.905785,1.454448,0.683498,val,0.1
5,0.08002000,0.273298,0.910315,1.525197,0.665927,val,0.1
6,0.10000000,0.305402,0.901009,1.665586,0.632758,val,0.1
7,0.09997267,0.250783,0.916561,1.557608,0.649989,val,0.1
8,0.09989069,0.229909,0.923426,1.702518,0.635589,val,0.1
9,0.09975417,0.224571,0.924993,1.502096,0.668187,val,0.1
10,0.09956325,0.217987,0.926667,1.493884,0.650193,val,0.1
11,0.09931813,0.204603,0.930822,1.757640,0.649812,val,0.1
12,0.09901910,0.201245,0.932194,1.655108,0.626865,val,0.1
13,0.09866646,0.198329,0.933304,1.434966,0.661735,val,0.1
14,0.09826062,0.178421,0.938463,1.427735,0.657135,val,0.1
15,0.09780201,0.209805,0.929312,1.508049,0.661776,val,0.1
16,0.09729113,0.191353,0.935026,1.524065,0.645457,val,0.1
17,0.09672855,0.183553,0.936871,1.762248,0.641442,val,0.1
18,0.09611488,0.186781,0.935729,1.661067,0.648029,val,0.1
19,0.09545078,0.172639,0.939982,1.727302,0.610328,val,0.1
20,0.09473699,0.182384,0.937345,1.670371,0.646668,val,0.1
21,0.09397429,0.169145,0.941998,1.996383,0.611457,val,0.1
22,0.09316351,0.179834,0.937876,1.585307,0.640571,val,0.1
23,0.09230553,0.165801,0.942055,1.494891,0.692808,val,0.1
24,0.09140130,0.185075,0.936186,1.427271,0.684506,val,0.1
25,0.09045180,0.107365,0.958888,4.424213,0.199300,val,0.1
26,0.08945808,0.252268,0.916503,1.518819,0.654971,val,0.1
27,0.08842121,0.156747,0.945068,1.340257,0.685418,val,0.1
28,0.08734234,0.202412,0.930757,1.479825,0.622890,val,0.1
29,0.08622264,0.176203,0.939737,1.487382,0.656264,val,0.1
