epoch,lr,train_loss,train_acc1,train_acc5,eval_loss,eval_acc1,eval_acc5,eval_split
1,0.00003000,4.689897,0.009588,0.051699,4.653701,0.007594,0.053745,val
2,0.00602400,4.002806,0.099439,0.288342,3.704062,0.146094,0.393796,val
3,0.01201800,3.473066,0.190555,0.465238,3.271334,0.237270,0.530250,val
4,0.01801200,3.042642,0.279220,0.589577,2.957950,0.312994,0.619347,val
5,0.02400600,2.693303,0.358958,0.684563,2.834434,0.355802,0.676344,val
6,0.03000000,2.432491,0.423525,0.746671,2.554742,0.391613,0.721002,val
7,0.02999648,2.174549,0.492962,0.800355,2.469828,0.432445,0.743176,val
8,0.02998592,1.993081,0.538685,0.838571,2.176984,0.501114,0.807181,val
9,0.02996834,1.851650,0.575669,0.863294,2.120822,0.514671,0.816395,val
10,0.02994372,1.737623,0.608645,0.882985,1.967858,0.559111,0.839005,val
11,0.02991210,1.640836,0.635764,0.898211,1.933479,0.562040,0.853676,val
12,0.02987348,1.553461,0.662363,0.913000,1.906116,0.578263,0.853952,val
13,0.02982788,1.478286,0.685061,0.924807,1.936650,0.573840,0.844244,val
14,0.02977532,1.410496,0.704452,0.933313,1.775537,0.604377,0.874851,val
15,0.02971582,1.347425,0.725665,0.943049,1.794972,0.607227,0.873851,val
16,0.02964943,1.289452,0.742508,0.949184,1.780756,0.611742,0.876907,val
17,0.02957615,1.236966,0.758392,0.957401,1.710357,0.625977,0.888534,val
18,0.02949604,1.188494,0.776074,0.961108,1.733379,0.625540,0.881227,val
19,0.02940913,1.139657,0.790397,0.967855,1.789669,0.613741,0.874000,val
20,0.02931545,1.089332,0.807893,0.973643,1.742947,0.623460,0.885432,val
21,0.02921506,1.054795,0.819578,0.976311,1.766186,0.618302,0.879343,val
22,0.02910800,1.014756,0.832492,0.980545,1.690371,0.645898,0.884272,val
23,0.02899431,0.969586,0.849096,0.984779,1.730121,0.626815,0.883502,val
24,0.02887406,0.944135,0.856712,0.985352,1.668710,0.647587,0.888626,val
25,0.02874730,0.906484,0.869042,0.989135,1.742918,0.639143,0.878493,val
26,0.02861409,0.876539,0.879599,0.991566,1.682782,0.657089,0.887500,val
27,0.02847449,0.847395,0.889513,0.992548,1.752439,0.633123,0.876700,val
28,0.02832857,0.818764,0.898632,0.994306,1.701943,0.655917,0.880101,val
29,0.02817640,0.800047,0.906548,0.995322,1.687347,0.653470,0.887063,val
30,0.02801804,0.772067,0.915088,0.996294,1.632709,0.668302,0.895244,val
31,0.02785357,0.756674,0.920595,0.996693,1.695854,0.660053,0.884065,val
32,0.02768308,0.743611,0.925049,0.997559,1.672519,0.664821,0.889798,val
33,0.02750663,0.722840,0.932168,0.997652,1.797545,0.638925,0.874069,val
34,0.02732431,0.707684,0.936849,0.998180,1.645604,0.665315,0.892578,val
35,0.02713621,0.690316,0.942363,0.998713,1.664769,0.664017,0.889189,val
36,0.02694242,0.686169,0.943347,0.998491,1.677669,0.664855,0.890947,val
37,0.02674302,0.665979,0.951108,0.998979,1.635631,0.672036,0.898805,val
38,0.02653811,0.660794,0.952274,0.999268,1.644126,0.657284,0.891602,val
39,0.02632779,0.650812,0.955741,0.999356,1.680695,0.665533,0.885846,val
40,0.02611215,0.631574,0.962928,0.999379,1.669815,0.660168,0.886409,val
41,0.02589130,0.631672,0.961219,0.999112,1.657500,0.666188,0.885719,val
42,0.02566534,0.623085,0.963704,0.999534,1.668729,0.671347,0.887086,val
43,0.02543438,0.618868,0.965204,0.999512,1.670018,0.667429,0.891291,val
44,0.02519852,0.611265,0.966654,0.999645,1.646096,0.672668,0.893290,val
45,0.02495787,0.606158,0.968466,0.999623,1.604977,0.682847,0.893026,val
46,0.02471256,0.603747,0.968077,0.999623,1.621450,0.681824,0.892337,val
47,0.02446268,0.597665,0.970466,0.999623,1.635322,0.678056,0.889040,val
48,0.02420837,0.592321,0.972200,0.999667,1.606137,0.682778,0.893072,val
49,0.02394974,0.579104,0.977016,0.999800,1.624591,0.679113,0.894267,val
50,0.02368691,0.579234,0.975463,0.999867,1.617309,0.680308,0.893313,val
51,0.02342000,0.575922,0.977564,0.999822,1.621579,0.682066,0.894049,val
52,0.02314914,0.571473,0.978341,0.999867,1.666530,0.663879,0.885593,val
53,0.02287446,0.569017,0.979497,0.999867,1.627893,0.676068,0.898196,val
54,0.02259609,0.563824,0.980062,0.999911,1.616325,0.680457,0.893853,val
55,0.02231415,0.562043,0.980156,0.999805,1.664878,0.670634,0.882525,val
56,0.02202878,0.551154,0.984119,0.999911,1.556811,0.702608,0.901988,val
57,0.02174012,0.546149,0.985477,0.999933,1.598910,0.684926,0.893566,val
58,0.02144829,0.548662,0.983781,0.999872,1.597696,0.686834,0.895198,val
59,0.02115344,0.539620,0.985623,0.999956,1.567718,0.688614,0.898150,val
60,0.02085571,0.536926,0.986594,0.999911,1.549822,0.701023,0.901861,val
61,0.02055522,0.529966,0.988770,0.999978,1.614205,0.692808,0.889430,val
62,0.02025213,0.528135,0.988553,1.000000,1.525170,0.704802,0.900908,val
63,0.01994658,0.520409,0.990839,1.000000,1.545244,0.706193,0.897610,val
64,0.01963871,0.513276,0.992015,1.000000,1.551322,0.699724,0.900586,val
65,0.01932866,0.513551,0.991943,0.999978,1.570983,0.697059,0.892119,val
66,0.01901659,0.512280,0.991970,0.999956,1.540039,0.701873,0.901448,val
67,0.01870263,0.511030,0.992281,0.999978,1.550965,0.704412,0.896174,val
68,0.01838693,0.505955,0.993075,0.999978,1.545230,0.702263,0.897783,val
69,0.01806965,0.500870,0.994012,1.000000,1.534481,0.710133,0.897564,val
