epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,4.486235,0.035464,4.315434,0.054527,val,0.1
2,0.02008000,2.533538,0.352840,2.278540,0.422392,val,0.1
3,0.04006000,1.280797,0.638382,2.014102,0.505561,val,0.1
4,0.06004000,0.780616,0.770594,2.162732,0.492165,val,0.1
5,0.08002000,0.734480,0.782398,2.293994,0.472817,val,0.1
6,0.10000000,0.761215,0.775864,2.397151,0.444129,val,0.1
7,0.09997267,0.663574,0.805522,2.152267,0.501172,val,0.1
8,0.09989069,0.621075,0.817012,2.325550,0.474023,val,0.1
9,0.09975417,0.596074,0.824398,2.620758,0.453872,val,0.1
10,0.09956325,0.578283,0.830348,2.449267,0.467222,val,0.1
11,0.09931813,0.567055,0.833941,2.459176,0.470083,val,0.1
12,0.09901910,0.556496,0.836948,2.307471,0.482250,val,0.1
13,0.09866646,0.539212,0.841737,2.497491,0.473552,val,0.1
14,0.09826062,0.536990,0.843095,2.403331,0.470749,val,0.1
15,0.09780201,0.529728,0.845271,2.410091,0.469818,val,0.1
16,0.09729113,0.517975,0.847368,2.464643,0.468199,val,0.1
17,0.09672855,0.510917,0.850682,2.478596,0.469818,val,0.1
18,0.09611488,0.504774,0.853411,2.508023,0.465223,val,0.1
19,0.09545078,0.502066,0.852625,2.295854,0.495864,val,0.1
20,0.09473699,0.493188,0.855555,2.225621,0.500046,val,0.1
21,0.09397429,0.488659,0.856918,2.486313,0.467325,val,0.1
22,0.09316351,0.476520,0.860495,2.539813,0.461742,val,0.1
23,0.09230553,0.476195,0.860905,2.396249,0.476068,val,0.1
24,0.09140130,0.468631,0.862561,2.537303,0.461443,val,0.1
25,0.09045180,0.458197,0.865946,2.393541,0.472231,val,0.1
26,0.08945808,0.453488,0.867238,2.391226,0.491946,val,0.1
27,0.08842121,0.444863,0.870056,2.549596,0.467842,val,0.1
28,0.08734234,0.437159,0.872109,2.322473,0.487983,val,0.1
29,0.08622264,0.431237,0.873975,2.492803,0.477252,val,0.1
30,0.08506333,0.420977,0.876771,2.368261,0.492302,val,0.1
31,0.08386569,0.414976,0.878415,2.463178,0.485076,val,0.1
32,0.08263103,0.408331,0.880596,2.484345,0.478366,val,0.1
33,0.08136068,0.395544,0.883788,2.490569,0.476907,val,0.1
34,0.08005605,0.388042,0.886108,2.421781,0.484007,val,0.1
35,0.07871856,0.378579,0.889525,2.363316,0.486167,val,0.1
36,0.07734967,0.369023,0.892142,2.479080,0.484720,val,0.1
37,0.07595088,0.356604,0.895764,2.304182,0.507962,val,0.1
38,0.07452372,0.350089,0.896817,2.475036,0.477757,val,0.1
39,0.07306975,0.341617,0.900310,2.262656,0.505986,val,0.1
40,0.07159056,0.328639,0.904477,2.450015,0.481744,val,0.1
41,0.07008776,0.327591,0.904308,2.337810,0.497392,val,0.1
42,0.06856301,0.308364,0.910774,2.528737,0.483743,val,0.1
43,0.06701796,0.306810,0.911232,2.291311,0.501907,val,0.1
44,0.06545430,0.291795,0.915724,2.312189,0.514200,val,0.1
45,0.06387376,0.285458,0.917121,2.313128,0.502734,val,0.1
46,0.06227805,0.271475,0.921442,2.455827,0.483996,val,0.1
47,0.06066892,0.261070,0.924536,2.516727,0.491314,val,0.1
48,0.05904812,0.257932,0.925641,2.314472,0.511386,val,0.1
49,0.05741744,0.243932,0.929557,2.427777,0.489534,val,0.1
50,0.05577865,0.233967,0.933340,2.417341,0.493980,val,0.1
51,0.05413355,0.215984,0.938746,2.300101,0.497633,val,0.1
52,0.05248394,0.211994,0.939188,2.329232,0.496875,val,0.1
53,0.05083161,0.204344,0.942647,2.413189,0.495083,val,0.1
54,0.04917839,0.193096,0.945837,2.255924,0.516222,val,0.1
55,0.04752606,0.184272,0.947988,2.369648,0.497679,val,0.1
56,0.04587645,0.168352,0.953828,2.396939,0.479389,val,0.1
57,0.04423135,0.165423,0.954462,2.264109,0.500804,val,0.1
58,0.04259256,0.155831,0.957486,2.392116,0.498024,val,0.1
59,0.04096188,0.146890,0.960200,2.339070,0.495244,val,0.1
60,0.03934108,0.131065,0.964962,2.415707,0.502321,val,0.1
61,0.03773195,0.136090,0.963329,2.303850,0.499736,val,0.1
62,0.03613624,0.113472,0.970887,2.269777,0.509800,val,0.1
63,0.03455570,0.111467,0.971387,2.229608,0.509984,val,0.1
64,0.03299204,0.099375,0.975499,2.366433,0.490487,val,0.1
65,0.03144699,0.109389,0.972331,2.260903,0.514338,val,0.1
66,0.02992224,0.076648,0.981956,1.999053,0.549035,val,0.1
67,0.02841944,0.040823,0.992760,2.097726,0.536167,val,0.1
68,0.02694025,0.154491,0.960265,2.192208,0.520152,val,0.1
69,0.02548628,0.060332,0.985996,1.771932,0.583674,val,0.1
70,0.02405912,0.009974,0.999381,1.651652,0.610512,val,0.1
71,0.02266033,0.008555,0.999716,1.659900,0.614511,val,0.1
72,0.02129144,0.009284,0.999800,1.687582,0.612236,val,0.1
73,0.01995395,0.261203,0.932755,2.182616,0.492061,val,0.1
74,0.01864932,0.143372,0.963155,1.865399,0.569497,val,0.1
75,0.01737897,0.014334,0.998427,1.661078,0.601068,val,0.1
76,0.01614431,0.006892,0.999773,1.625088,0.618796,val,0.1
77,0.01494667,0.007517,0.999844,1.671008,0.614924,val,0.1
78,0.01378736,0.008132,0.999804,1.702029,0.617142,val,0.1
79,0.01266766,0.008453,0.999853,1.720773,0.619462,val,0.1
80,0.01158879,0.008411,0.999844,1.741488,0.616670,val,0.1
81,0.01055192,0.008007,0.999911,1.777292,0.615257,val,0.1
82,0.00955820,0.008294,0.999884,1.771981,0.619968,val,0.1
83,0.00860870,0.008103,0.999867,1.787398,0.612937,val,0.1
84,0.00770447,0.008362,0.999880,1.789072,0.616625,val,0.1
85,0.00684649,0.007672,0.999924,1.801299,0.613258,val,0.1
86,0.00603571,0.007175,0.999942,1.818218,0.612661,val,0.1
87,0.00527301,0.007163,0.999920,1.821966,0.611615,val,0.1
88,0.00455922,0.006912,0.999942,1.840972,0.614304,val,0.1
89,0.00389512,0.006826,0.999942,1.848310,0.615912,val,0.1
90,0.00328145,0.006684,0.999942,1.854527,0.617107,val,0.1
91,0.00271887,0.006623,0.999951,1.870575,0.613396,val,0.1
92,0.00220799,0.006502,0.999938,1.876617,0.614545,val,0.1
93,0.00174938,0.006514,0.999956,1.890438,0.617475,val,0.1
94,0.00134354,0.006396,0.999951,1.883166,0.616452,val,0.1
95,0.00099090,0.006433,0.999964,1.893845,0.616625,val,0.1
96,0.00069187,0.006351,0.999964,1.899031,0.618210,val,0.1
97,0.00044675,0.006347,0.999973,1.902478,0.616889,val,0.1
98,0.00025583,0.006291,0.999964,1.897680,0.616475,val,0.1
99,0.00011931,0.006279,0.999960,1.902555,0.615303,val,0.1
100,0.00003733,0.006229,0.999969,1.902370,0.617647,val,0.1
