epoch,lr,train_loss,train_acc1,train_f1,eval_loss,eval_acc1,eval_f1,eval_split
79,0.00007102,0.885581,0.947768,0.852059,0.933603,0.923700,0.797128,val
80,0.00006509,0.890619,0.947024,0.850914,0.930027,0.933060,0.804938,val
81,0.00005937,0.872852,0.950256,0.856751,0.889974,0.945146,0.835327,val
82,0.00005389,0.869121,0.952554,0.864759,0.869288,0.947505,0.846479,val
83,0.00004865,0.864254,0.953083,0.865620,0.882963,0.944901,0.838216,val
84,0.00004366,0.859790,0.955613,0.870347,0.876835,0.943844,0.859863,val
85,0.00003891,0.858042,0.956208,0.872900,0.869528,0.952713,0.882196,val
86,0.00003443,0.856150,0.956952,0.875316,0.878276,0.952836,0.877509,val
87,0.00003020,0.848085,0.959780,0.882443,0.866345,0.952958,0.882097,val
88,0.00002625,0.847209,0.958548,0.880274,0.905174,0.938268,0.832993,val
89,0.00002257,0.846906,0.959929,0.881912,0.867838,0.948807,0.873669,val
90,0.00001917,0.842512,0.962500,0.889938,0.870341,0.951656,0.872933,val
91,0.00001605,0.841503,0.961607,0.887276,0.864276,0.952958,0.878739,val
92,0.00001321,0.838940,0.962714,0.891645,0.860269,0.956987,0.886571,val
93,0.00001067,0.838394,0.962798,0.891797,0.854869,0.958166,0.898186,val
94,0.00000841,0.836836,0.962161,0.890354,0.858993,0.955562,0.882292,val
95,0.00000645,0.835641,0.963839,0.894071,0.855341,0.954138,0.882545,val
96,0.00000479,0.834094,0.965542,0.898681,0.857657,0.952958,0.881702,val
97,0.00000343,0.833850,0.963690,0.893898,0.855051,0.950109,0.872623,val
98,0.00000237,0.832862,0.964054,0.894413,0.852408,0.955562,0.886121,val
99,0.00000161,0.832787,0.964798,0.897146,0.853584,0.954138,0.884054,val
100,0.00000115,0.831879,0.964881,0.896817,0.852685,0.952836,0.879479,val
