epoch,lr,train_loss,train_acc1,train_acc5,eval_loss,eval_acc1,eval_acc5,eval_split
1,0.00010000,4.638769,0.013751,0.062697,4.578305,0.017923,0.083146,val
2,0.02008000,3.799154,0.133022,0.361321,3.563182,0.192176,0.457192,val
3,0.04006000,3.213828,0.245107,0.543598,3.075281,0.285271,0.597725,val
4,0.06004000,2.772849,0.338182,0.665626,2.783774,0.364453,0.681824,val
5,0.08002000,2.448229,0.416524,0.741736,2.730145,0.364591,0.693222,val
6,0.10000000,2.234674,0.470257,0.789731,2.343711,0.441682,0.762983,val
7,0.09998135,2.038926,0.523344,0.829109,2.816447,0.362730,0.669968,val
8,0.09992540,1.911115,0.558594,0.852278,2.086367,0.516039,0.817521,val
9,0.09983220,1.827428,0.578268,0.868228,2.041203,0.527447,0.819221,val
10,0.09970181,1.762994,0.599151,0.879434,2.388082,0.451183,0.748196,val
11,0.09953434,1.716816,0.606576,0.886830,2.072081,0.519531,0.820933,val
12,0.09932991,1.669895,0.626448,0.893656,2.072580,0.522243,0.820519,val
13,0.09908868,1.624203,0.637905,0.899759,2.115286,0.513086,0.818003,val
14,0.09881081,1.606174,0.643234,0.903214,2.110577,0.513143,0.820646,val
15,0.09849652,1.575927,0.653478,0.908866,1.974509,0.551206,0.842417,val
16,0.09814605,1.549010,0.660196,0.911895,2.044181,0.544198,0.821404,val
17,0.09775965,1.525060,0.666102,0.916783,2.184670,0.493807,0.803228,val
18,0.09733762,1.499975,0.676849,0.919086,1.925736,0.563454,0.847105,val
19,0.09688026,1.473702,0.682943,0.924109,1.978141,0.558169,0.842371,val
20,0.09638793,1.457718,0.686171,0.926955,1.967875,0.560214,0.837718,val
21,0.09586098,1.445175,0.692464,0.926943,1.920566,0.564338,0.858973,val
22,0.09529981,1.426621,0.697068,0.930876,1.964726,0.553470,0.848644,val
23,0.09470484,1.407910,0.702178,0.933051,1.982543,0.552114,0.837098,val
24,0.09407652,1.396108,0.703746,0.936260,1.884021,0.582858,0.851712,val
25,0.09341531,1.382534,0.709068,0.936237,1.979451,0.558755,0.840522,val
26,0.09272170,1.367081,0.714126,0.938617,1.805089,0.604917,0.869187,val
27,0.09199621,1.349654,0.718104,0.940726,1.911590,0.576103,0.848621,val
28,0.09123939,1.333245,0.725145,0.944166,1.795617,0.596726,0.873437,val
29,0.09045180,1.332144,0.723542,0.942691,2.011430,0.558869,0.828826,val
30,0.08963403,1.307050,0.733117,0.946521,1.819843,0.595990,0.859030,val
31,0.08878669,2.061900,0.513645,0.822695,2.090143,0.535777,0.820152,val
32,0.08791040,1.857942,0.569225,0.860783,2.104483,0.525908,0.818440,val
33,0.08700583,1.790324,0.586283,0.873020,1.950486,0.553504,0.849483,val
34,0.08607364,1.744020,0.601225,0.878758,1.888354,0.576942,0.855101,val
35,0.08511454,1.711581,0.610749,0.886097,1.955236,0.562385,0.850368,val
36,0.08412924,1.685091,0.619099,0.891200,1.992553,0.558249,0.837983,val
37,0.08311848,1.671182,0.623912,0.892129,1.856021,0.584030,0.860708,val
38,0.08208300,1.651216,0.629229,0.895631,1.833530,0.583858,0.869164,val
39,0.08102359,1.641911,0.632004,0.897012,1.812988,0.603516,0.862546,val
40,0.07994103,1.620281,0.635666,0.901118,1.873967,0.593853,0.862638,val
41,0.07883613,1.604278,0.639663,0.904736,1.987159,0.572289,0.845094,val
42,0.07770972,1.602802,0.644297,0.903382,1.873634,0.587891,0.853998,val
43,0.07656263,1.577720,0.649024,0.908743,1.833151,0.595600,0.868578,val
44,0.07539572,1.563954,0.652400,0.909130,1.779496,0.606101,0.875563,val
45,0.07420987,1.539226,0.661821,0.913318,1.888805,0.593233,0.855342,val
46,0.07300595,1.523613,0.665091,0.917394,1.929923,0.570473,0.843934,val
47,0.07178487,1.510902,0.669710,0.919002,1.762989,0.621048,0.880446,val
48,0.07054754,1.500501,0.673880,0.919012,1.771387,0.611087,0.869945,val
49,0.06929487,1.480052,0.679113,0.922102,1.819422,0.603803,0.868187,val
50,0.06802781,1.468127,0.680696,0.925545,1.892448,0.574770,0.853849,val
51,0.06674731,1.465347,0.682896,0.926193,1.750238,0.618038,0.873460,val
52,0.06545430,1.447956,0.687120,0.926511,1.797917,0.604079,0.875310,val
53,0.06414977,1.427610,0.695271,0.930829,1.809413,0.611673,0.867865,val
54,0.06283469,1.408652,0.699705,0.933276,1.723289,0.629010,0.878125,val
55,0.06151003,1.394775,0.706718,0.934893,1.826242,0.601631,0.865602,val
56,0.06017678,1.383232,0.707635,0.937303,1.747531,0.628378,0.875437,val
57,0.05883595,1.368267,0.712605,0.939251,1.738755,0.628274,0.882571,val
58,0.05748852,1.337954,0.722609,0.942930,1.873113,0.586638,0.854021,val
59,0.05613551,1.332252,0.724582,0.944634,1.761486,0.616487,0.877642,val
60,0.05477793,1.311947,0.729334,0.947266,1.705344,0.634605,0.888500,val
61,0.05341678,1.293225,0.736683,0.949206,1.710874,0.637408,0.889384,val
62,0.05205309,1.271810,0.742402,0.953229,1.655776,0.650046,0.885673,val
63,0.05068787,1.266744,0.742826,0.951897,1.675888,0.648851,0.887454,val
64,0.04932213,1.241506,0.751896,0.956790,1.697833,0.640430,0.887649,val
65,0.04795691,1.228520,0.756148,0.956955,1.701065,0.637580,0.889557,val
66,0.04659322,1.194914,0.768823,0.959811,1.638127,0.654320,0.896955,val
67,0.04523207,1.197017,0.766690,0.961667,1.593950,0.664855,0.902619,val
68,0.04387449,1.169462,0.773539,0.964545,1.604274,0.665855,0.895198,val
69,0.04252148,1.145606,0.782449,0.967029,1.624783,0.660168,0.900885,val
70,0.04117405,1.130162,0.786848,0.968637,1.689017,0.637408,0.886087,val
71,0.03983322,1.108654,0.796103,0.971406,1.685758,0.646036,0.887580,val
72,0.03849997,1.085734,0.802781,0.973145,1.560088,0.680136,0.903447,val
73,0.03717531,1.057581,0.811168,0.975179,1.656744,0.661340,0.886937,val
74,0.03586023,1.041220,0.817972,0.976905,1.618574,0.661730,0.897128,val
75,0.03455570,1.028799,0.820061,0.980025,1.702479,0.644669,0.888580,val
76,0.03326269,1.001619,0.831213,0.981066,1.562879,0.683375,0.903182,val
77,0.03198219,0.988463,0.834041,0.982720,1.535030,0.690476,0.910409,val
78,0.03071513,0.955304,0.849498,0.984518,1.622527,0.665200,0.896955,val
79,0.02946246,0.933426,0.854048,0.986572,1.577172,0.682146,0.907847,val
80,0.02822513,0.916478,0.858892,0.987692,1.533847,0.688706,0.907502,val
81,0.02700405,0.885740,0.872243,0.989374,1.568068,0.686558,0.897438,val
82,0.02580013,0.866530,0.877007,0.991127,1.514875,0.691406,0.910731,val
83,0.02461428,0.834943,0.889323,0.992765,1.520000,0.689740,0.911880,val
84,0.02344737,0.813791,0.896622,0.993818,1.516577,0.701723,0.903159,val
85,0.02230028,0.789432,0.905042,0.994718,1.478787,0.710420,0.910800,val
86,0.02117387,0.766953,0.914082,0.995694,1.497649,0.706687,0.915659,val
87,0.02006897,0.749128,0.919860,0.996094,1.462575,0.710294,0.911535,val
88,0.01898641,0.728526,0.927505,0.996720,1.474794,0.715947,0.913948,val
89,0.01792700,0.704774,0.935552,0.997586,1.478476,0.701390,0.912052,val
90,0.01689152,0.680076,0.944804,0.998252,1.458217,0.710662,0.909065,val
91,0.01588076,0.660184,0.951046,0.998562,1.436906,0.720071,0.916050,val
92,0.01489546,0.632456,0.960474,0.998935,1.439801,0.726907,0.909306,val
93,0.01393636,0.619151,0.964264,0.999139,1.401587,0.727907,0.917613,val
94,0.01300417,0.602445,0.970508,0.999512,1.366578,0.737236,0.922036,val
95,0.01209960,0.592342,0.973537,0.999578,1.395376,0.732640,0.919566,val
96,0.01122331,0.576000,0.977722,0.999756,1.374392,0.737822,0.914557,val
97,0.01037597,0.562309,0.982471,0.999578,1.355309,0.744003,0.922737,val
98,0.00955820,0.548582,0.985583,0.999778,1.359324,0.740878,0.924276,val
99,0.00877061,0.539011,0.987665,0.999933,1.355693,0.743417,0.921932,val
100,0.00801379,0.530116,0.989906,0.999867,1.349333,0.739580,0.920542,val
101,0.00728830,0.523374,0.991477,0.999956,1.340072,0.748219,0.922300,val
102,0.00659469,0.517274,0.992708,0.999889,1.315348,0.755331,0.924276,val
103,0.00593348,0.511149,0.994146,0.999933,1.324831,0.754354,0.923863,val
104,0.00530516,0.508373,0.994123,0.999911,1.320409,0.754354,0.924426,val
105,0.00471019,0.501977,0.995295,1.000000,1.313396,0.755722,0.926597,val
106,0.00414902,0.499799,0.995605,0.999978,1.316876,0.759708,0.926011,val
107,0.00362207,0.495517,0.996316,0.999978,1.315413,0.758996,0.924253,val
108,0.00312974,0.493051,0.996249,0.999978,1.315039,0.758996,0.924449,val
109,0.00267238,0.489927,0.997359,1.000000,1.309616,0.762201,0.925425,val
110,0.00225035,0.489056,0.997425,1.000000,1.316013,0.759168,0.923472,val
111,0.00186395,0.486855,0.997048,0.999978,1.326164,0.756170,0.923667,val
112,0.00151348,0.484934,0.997670,0.999978,1.317292,0.758146,0.925425,val
113,0.00119919,0.485645,0.997514,0.999978,1.316514,0.759754,0.923690,val
114,0.00092132,0.483125,0.997852,1.000000,1.317148,0.760168,0.924058,val
115,0.00068009,0.483020,0.998007,0.999978,1.315662,0.757410,0.923886,val
116,0.00047566,0.482828,0.997958,0.999978,1.314646,0.760271,0.925643,val
117,0.00030819,0.482064,0.998247,0.999956,1.310484,0.765131,0.923886,val
118,0.00017780,0.481274,0.997980,0.999956,1.312856,0.762856,0.924253,val
119,0.00008460,0.481310,0.998180,1.000000,1.311648,0.761489,0.925425,val
120,0.00002865,0.480706,0.998424,1.000000,1.313865,0.759582,0.923495,val
