epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,2.571064,0.248003,2.359033,0.315072,val,0.1
2,0.02008000,1.347917,0.550899,1.944422,0.518973,val,0.1
3,0.04006000,0.796725,0.745727,1.731659,0.611553,val,0.1
4,0.06004000,0.507964,0.839682,1.491943,0.651200,val,0.1
5,0.08002000,0.395681,0.873561,1.531095,0.657516,val,0.1
6,0.10000000,0.350485,0.887218,1.613562,0.679905,val,0.1
7,0.09997267,0.264082,0.913960,1.562945,0.662783,val,0.1
8,0.09989069,0.276445,0.908321,1.549217,0.644926,val,0.1
9,0.09975417,0.227015,0.925355,1.626259,0.665886,val,0.1
10,0.09956325,0.268287,0.910567,1.629283,0.677115,val,0.1
11,0.09931813,0.238790,0.921743,1.538120,0.676067,val,0.1
12,0.09901910,0.234244,0.921713,1.663704,0.661109,val,0.1
13,0.09866646,0.241539,0.919349,1.610152,0.662742,val,0.1
14,0.09826062,0.197874,0.933917,1.778959,0.667138,val,0.1
15,0.09780201,0.241469,0.918644,1.598905,0.653991,val,0.1
16,0.09729113,0.189232,0.934328,1.614760,0.660306,val,0.1
17,0.09672855,0.238923,0.920715,1.468949,0.695979,val,0.1
18,0.09611488,0.127646,0.954050,1.530083,0.673100,val,0.1
19,0.09545078,0.310019,0.896925,1.615748,0.677047,val,0.1
20,0.09473699,0.192416,0.934857,1.968375,0.610995,val,0.1
21,0.09397429,0.225690,0.923373,1.604934,0.674148,val,0.1
22,0.09316351,0.136612,0.951084,1.549029,0.668745,val,0.1
23,0.09230553,0.261536,0.912535,1.541443,0.662783,val,0.1
24,0.09140130,0.151320,0.946825,1.577774,0.662157,val,0.1
25,0.09045180,0.240331,0.917998,1.593942,0.666962,val,0.1
26,0.08945808,0.127903,0.952449,1.664998,0.667628,val,0.1
27,0.08842121,0.244582,0.917014,1.572459,0.646110,val,0.1
28,0.08734234,0.155696,0.945401,1.566133,0.669058,val,0.1
29,0.08622264,0.125100,0.954021,1.830051,0.593246,val,0.1
30,0.08506333,0.279382,0.905413,1.753679,0.649880,val,0.1
31,0.08386569,0.116983,0.956385,1.401651,0.679660,val,0.1
32,0.08263103,0.095683,0.962641,1.319788,0.685309,val,0.1
33,0.08136068,0.294811,0.903034,1.567598,0.623203,val,0.1
34,0.08005605,0.228242,0.923960,1.457757,0.686493,val,0.1
35,0.07871856,0.145016,0.948910,1.788581,0.635017,val,0.1
36,0.07734967,0.204354,0.928777,1.582490,0.683567,val,0.1
37,0.07595088,0.104144,0.959631,1.376635,0.698906,val,0.1
38,0.07452372,0.084980,0.964521,1.324395,0.696469,val,0.1
39,0.07306975,0.144342,0.948352,3.922008,0.076614,val,0.1
40,0.07159056,0.362501,0.882343,1.469866,0.670800,val,0.1
41,0.07008776,0.137090,0.949836,1.481633,0.672093,val,0.1
42,0.06856301,0.092767,0.963126,1.396454,0.695176,val,0.1
43,0.06701796,0.079524,0.968133,1.330658,0.700022,val,0.1
44,0.06545430,0.289157,0.904649,1.607981,0.630485,val,0.1
45,0.06387376,0.193272,0.935738,1.473012,0.678612,val,0.1
