epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,4.446128,0.039949,4.221497,0.060202,val,0.1
2,0.02008000,2.472662,0.375550,2.763380,0.343463,val,0.1
3,0.04006000,1.072658,0.701392,2.582786,0.406124,val,0.1
4,0.06004000,0.764102,0.781114,2.835899,0.377907,val,0.1
5,0.08002000,0.790205,0.774116,2.897265,0.370519,val,0.1
6,0.10000000,0.891479,0.748489,3.021205,0.358065,val,0.1
7,0.09997267,0.813675,0.769715,3.097972,0.367567,val,0.1
8,0.09989069,0.782738,0.778463,3.183850,0.341889,val,0.1
9,0.09975417,0.758539,0.785232,2.915525,0.369049,val,0.1
10,0.09956325,0.745151,0.788742,3.227643,0.350655,val,0.1
11,0.09931813,0.736412,0.791025,3.376290,0.355618,val,0.1
12,0.09901910,0.719122,0.796369,3.197375,0.344899,val,0.1
13,0.09866646,0.719813,0.796172,3.196883,0.341280,val,0.1
14,0.09826062,0.708258,0.799373,3.140881,0.370175,val,0.1
15,0.09780201,0.697288,0.802463,2.908134,0.387443,val,0.1
16,0.09729113,0.691458,0.804011,3.185415,0.335547,val,0.1
17,0.09672855,0.684193,0.806961,3.162842,0.352470,val,0.1
18,0.09611488,0.678917,0.807775,3.104808,0.365257,val,0.1
19,0.09545078,0.669926,0.810135,3.257286,0.351471,val,0.1
20,0.09473699,0.666712,0.810898,3.307361,0.347909,val,0.1
21,0.09397429,0.658602,0.813102,3.340627,0.349713,val,0.1
22,0.09316351,0.651440,0.815316,3.077078,0.355090,val,0.1
23,0.09230553,0.640883,0.818061,3.241505,0.335719,val,0.1
24,0.09140130,0.627883,0.822038,3.206895,0.350931,val,0.1
25,0.09045180,0.624004,0.823124,3.172566,0.346588,val,0.1
26,0.08945808,0.616969,0.824968,3.020994,0.370439,val,0.1
27,0.08842121,0.605367,0.827612,3.181176,0.347817,val,0.1
28,0.08734234,0.589593,0.832336,3.211490,0.357077,val,0.1
29,0.08622264,0.583024,0.834345,3.519640,0.317567,val,0.1
30,0.08506333,0.574413,0.836194,3.100398,0.355250,val,0.1
31,0.08386569,0.560336,0.840391,3.420648,0.345381,val,0.1
32,0.08263103,0.551765,0.843044,3.170600,0.346369,val,0.1
33,0.08136068,0.541382,0.845552,3.212390,0.351172,val,0.1
34,0.08005605,0.530639,0.848420,3.282608,0.348587,val,0.1
35,0.07871856,0.517787,0.852449,3.461255,0.337764,val,0.1
36,0.07734967,0.507608,0.855006,3.236110,0.352171,val,0.1
37,0.07595088,0.491587,0.860059,3.164078,0.362730,val,0.1
38,0.07452372,0.478471,0.863998,3.187590,0.348185,val,0.1
39,0.07306975,0.465539,0.867197,3.216711,0.349173,val,0.1
40,0.07159056,0.453999,0.869829,3.197212,0.357767,val,0.1
41,0.07008776,0.439367,0.874222,3.240409,0.357433,val,0.1
42,0.06856301,0.428363,0.877325,3.122327,0.361822,val,0.1
43,0.06701796,0.414099,0.881554,3.157628,0.363362,val,0.1
44,0.06545430,0.402417,0.885091,3.218060,0.357307,val,0.1
45,0.06387376,0.388861,0.888769,3.049904,0.381939,val,0.1
46,0.06227805,0.373881,0.893187,3.190474,0.369336,val,0.1
47,0.06066892,0.362076,0.896678,3.093546,0.374598,val,0.1
48,0.05904812,0.349324,0.900333,3.180107,0.374908,val,0.1
49,0.05741744,0.333838,0.904912,3.094507,0.369704,val,0.1
50,0.05577865,0.321473,0.908225,3.232649,0.357629,val,0.1
51,0.05413355,0.307957,0.912344,3.280580,0.347737,val,0.1
52,0.05248394,0.291726,0.917444,3.232998,0.353780,val,0.1
53,0.05083161,0.278155,0.921527,3.386744,0.352562,val,0.1
54,0.04917839,0.271304,0.922670,3.089217,0.380124,val,0.1
55,0.04752606,0.254598,0.928199,3.204105,0.368899,val,0.1
56,0.04587645,0.242126,0.931749,3.325149,0.352746,val,0.1
57,0.04423135,0.228648,0.935634,3.242385,0.373679,val,0.1
58,0.04259256,0.215495,0.940163,3.271037,0.371232,val,0.1
59,0.04096188,0.206694,0.942968,3.050238,0.379940,val,0.1
60,0.03934108,0.194960,0.946411,3.268319,0.354837,val,0.1
61,0.03773195,0.182833,0.950104,3.030949,0.376815,val,0.1
62,0.03613624,0.172164,0.953303,3.087559,0.370071,val,0.1
63,0.03455570,0.156956,0.958432,3.238902,0.358869,val,0.1
64,0.03299204,0.138174,0.964016,3.133214,0.352792,val,0.1
65,0.03144699,0.133548,0.965334,3.171625,0.365568,val,0.1
66,0.02992224,0.136737,0.964551,3.138750,0.366096,val,0.1
67,0.02841944,0.097981,0.976350,3.310811,0.330319,val,0.1
68,0.02694025,0.104388,0.973946,2.787804,0.398874,val,0.1
69,0.02548628,0.018214,0.998319,2.433180,0.425391,val,0.1
70,0.02405912,0.242939,0.939433,2.854279,0.361432,val,0.1
71,0.02266033,0.162205,0.958649,2.786107,0.407560,val,0.1
72,0.02129144,0.014967,0.998689,2.439009,0.433594,val,0.1
73,0.01995395,0.010881,0.999657,2.472819,0.434754,val,0.1
74,0.01864932,0.351420,0.909533,2.838820,0.395956,val,0.1
75,0.01737897,0.029123,0.994878,2.467274,0.433513,val,0.1
76,0.01614431,0.008720,0.999709,2.408620,0.444267,val,0.1
77,0.01494667,0.009262,0.999840,2.404539,0.453527,val,0.1
78,0.01378736,0.035817,0.993864,6.416332,0.133548,val,0.1
79,0.01266766,0.299728,0.923948,2.573004,0.430434,val,0.1
80,0.01158879,0.008035,0.999457,2.365470,0.458295,val,0.1
81,0.01055192,0.007264,0.999803,2.392416,0.459203,val,0.1
82,0.00955820,0.008334,0.999810,2.412229,0.452907,val,0.1
83,0.00860870,0.008380,0.999820,2.441253,0.453688,val,0.1
84,0.00770447,0.008385,0.999847,2.448859,0.454125,val,0.1
85,0.00684649,0.008410,0.999832,2.483561,0.448265,val,0.1
86,0.00603571,0.008418,0.999847,2.455451,0.453493,val,0.1
87,0.00527301,0.008685,0.999812,2.503330,0.447875,val,0.1
88,0.00455922,0.008098,0.999849,2.500449,0.445726,val,0.1
89,0.00389512,0.007507,0.999822,2.506343,0.450632,val,0.1
90,0.00328145,0.007099,0.999849,2.517257,0.452516,val,0.1
91,0.00271887,0.007070,0.999837,2.519127,0.452953,val,0.1
92,0.00220799,0.006903,0.999825,2.554321,0.448415,val,0.1
93,0.00174938,0.006827,0.999862,2.551147,0.448679,val,0.1
94,0.00134354,0.006665,0.999849,2.568574,0.446829,val,0.1
95,0.00099090,0.006746,0.999852,2.575987,0.445554,val,0.1
96,0.00069187,0.006571,0.999854,2.580752,0.446829,val,0.1
97,0.00044675,0.006532,0.999877,2.591547,0.447656,val,0.1
98,0.00025583,0.006580,0.999874,2.584488,0.444336,val,0.1
99,0.00011931,0.006476,0.999911,2.586342,0.448415,val,0.1
100,0.00003733,0.006452,0.999879,2.581542,0.444600,val,0.1
