epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,4.489148,0.035344,4.345728,0.057146,val,0.1
2,0.02008000,2.576627,0.346735,2.321287,0.407031,val,0.1
3,0.04006000,1.299921,0.635554,2.205994,0.469290,val,0.1
4,0.06004000,0.778983,0.771645,2.364223,0.453045,val,0.1
5,0.08002000,0.727983,0.786469,2.385237,0.451540,val,0.1
6,0.10000000,0.750716,0.780919,2.897608,0.396082,val,0.1
7,0.09997267,0.650261,0.809314,2.659153,0.436167,val,0.1
8,0.09989069,0.610101,0.822093,2.387224,0.445186,val,0.1
9,0.09975417,0.588192,0.827686,2.728173,0.433548,val,0.1
10,0.09956325,0.568121,0.833810,2.420559,0.449908,val,0.1
11,0.09931813,0.556565,0.837512,2.535607,0.434030,val,0.1
12,0.09901910,0.544595,0.839797,2.460203,0.450023,val,0.1
13,0.09866646,0.535282,0.843161,2.603463,0.446347,val,0.1
14,0.09826062,0.521065,0.848327,2.602232,0.431399,val,0.1
15,0.09780201,0.519200,0.848452,2.399111,0.467486,val,0.1
16,0.09729113,0.510755,0.850555,2.649931,0.445990,val,0.1
17,0.09672855,0.506091,0.852054,2.627929,0.455469,val,0.1
18,0.09611488,0.499244,0.854405,2.431360,0.461546,val,0.1
19,0.09545078,0.491348,0.856574,2.597978,0.442245,val,0.1
20,0.09473699,0.482122,0.859462,2.424499,0.451838,val,0.1
21,0.09397429,0.477915,0.860312,2.487223,0.456043,val,0.1
22,0.09316351,0.470750,0.862853,2.455498,0.451574,val,0.1
23,0.09230553,0.459613,0.865636,2.845948,0.423667,val,0.1
24,0.09140130,0.453545,0.867317,2.634884,0.457652,val,0.1
25,0.09045180,0.444465,0.870870,2.676950,0.440154,val,0.1
26,0.08945808,0.444372,0.870689,2.437170,0.458008,val,0.1
27,0.08842121,0.432719,0.874059,2.480525,0.467291,val,0.1
28,0.08734234,0.428429,0.875804,2.617381,0.430055,val,0.1
29,0.08622264,0.418812,0.876851,2.339452,0.484628,val,0.1
30,0.08506333,0.410256,0.880458,2.388314,0.476850,val,0.1
31,0.08386569,0.402402,0.882360,2.502963,0.446783,val,0.1
32,0.08263103,0.394680,0.884885,2.549301,0.450046,val,0.1
33,0.08136068,0.387359,0.887385,2.517778,0.465165,val,0.1
34,0.08005605,0.378864,0.889426,2.481675,0.455101,val,0.1
35,0.07871856,0.365953,0.893454,2.387463,0.476448,val,0.1
36,0.07734967,0.351822,0.898365,2.567041,0.443520,val,0.1
37,0.07595088,0.354134,0.897038,2.495246,0.455227,val,0.1
38,0.07452372,0.341416,0.900627,2.415045,0.472001,val,0.1
39,0.07306975,0.333936,0.903450,2.423720,0.472564,val,0.1
40,0.07159056,0.321166,0.906634,2.492488,0.469164,val,0.1
41,0.07008776,0.311029,0.909261,2.300767,0.487213,val,0.1
42,0.06856301,0.301113,0.913119,2.705064,0.442222,val,0.1
43,0.06701796,0.288275,0.917212,2.376510,0.470898,val,0.1
44,0.06545430,0.285137,0.917623,2.564175,0.467337,val,0.1
45,0.06387376,0.268450,0.922431,2.451770,0.455147,val,0.1
46,0.06227805,0.261647,0.925363,2.346808,0.490315,val,0.1
47,0.06066892,0.247568,0.928506,2.421064,0.477918,val,0.1
48,0.05904812,0.242365,0.930741,2.469225,0.468486,val,0.1
49,0.05741744,0.234087,0.933444,2.441806,0.459812,val,0.1
50,0.05577865,0.221409,0.937433,2.326289,0.485823,val,0.1
51,0.05413355,0.212180,0.939905,2.390795,0.474069,val,0.1
52,0.05248394,0.200449,0.944091,2.431492,0.475793,val,0.1
53,0.05083161,0.191507,0.946692,2.552542,0.463913,val,0.1
54,0.04917839,0.181163,0.949716,2.378597,0.478286,val,0.1
55,0.04752606,0.171337,0.952669,2.415739,0.469244,val,0.1
56,0.04587645,0.162737,0.955455,2.321009,0.476884,val,0.1
57,0.04423135,0.156650,0.957321,2.403867,0.487167,val,0.1
58,0.04259256,0.135921,0.963899,2.572413,0.455342,val,0.1
59,0.04096188,0.142587,0.962044,2.296493,0.490682,val,0.1
60,0.03934108,0.129652,0.966147,2.511985,0.473667,val,0.1
61,0.03773195,0.114325,0.970483,2.408000,0.478688,val,0.1
62,0.03613624,0.122526,0.968381,2.358603,0.487362,val,0.1
63,0.03455570,0.086290,0.978969,2.300980,0.489947,val,0.1
