epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,4.428647,0.045967,4.253561,0.073265,val,0.1
2,0.02008000,2.093354,0.455082,2.882067,0.370864,val,0.1
3,0.04006000,0.833759,0.759560,2.539190,0.453355,val,0.1
4,0.06004000,0.659739,0.806768,2.398605,0.479021,val,0.1
5,0.08002000,0.705016,0.795248,2.326016,0.482583,val,0.1
6,0.10000000,0.785083,0.775077,2.657735,0.463545,val,0.1
7,0.09997267,0.732372,0.789936,2.566544,0.477367,val,0.1
8,0.09989069,0.706500,0.796347,2.652805,0.459777,val,0.1
9,0.09975417,0.687342,0.802308,2.450504,0.473909,val,0.1
10,0.09956325,0.678784,0.804717,2.507922,0.456549,val,0.1
11,0.09931813,0.667688,0.808096,2.830674,0.434203,val,0.1
12,0.09901910,0.662645,0.809150,2.846292,0.428918,val,0.1
13,0.09866646,0.654952,0.811927,2.644578,0.467785,val,0.1
14,0.09826062,0.643287,0.815294,2.651723,0.456284,val,0.1
15,0.09780201,0.639360,0.816240,2.775897,0.458513,val,0.1
16,0.09729113,0.634641,0.817849,2.374590,0.478091,val,0.1
17,0.09672855,0.626932,0.820150,2.543640,0.444485,val,0.1
18,0.09611488,0.624108,0.821014,2.693077,0.464545,val,0.1
19,0.09545078,0.613272,0.823161,2.917080,0.424161,val,0.1
20,0.09473699,0.611248,0.824738,2.487737,0.474621,val,0.1
21,0.09397429,0.604560,0.826185,2.662922,0.450712,val,0.1
22,0.09316351,0.596545,0.828364,2.505712,0.464637,val,0.1
23,0.09230553,0.585406,0.832028,2.789136,0.447438,val,0.1
24,0.09140130,0.583900,0.831608,2.716696,0.429412,val,0.1
25,0.09045180,0.574450,0.834953,2.786125,0.448369,val,0.1
26,0.08945808,0.564266,0.838203,2.578372,0.457468,val,0.1
27,0.08842121,0.557138,0.839035,2.335035,0.499173,val,0.1
28,0.08734234,0.546963,0.842698,2.648828,0.463660,val,0.1
29,0.08622264,0.537679,0.844695,2.945002,0.430928,val,0.1
30,0.08506333,0.529853,0.847643,2.530231,0.449609,val,0.1
31,0.08386569,0.521666,0.849546,2.459006,0.466199,val,0.1
32,0.08263103,0.511960,0.852244,2.574798,0.458915,val,0.1
33,0.08136068,0.500745,0.855732,2.696591,0.464269,val,0.1
34,0.08005605,0.489254,0.858622,2.625492,0.454791,val,0.1
35,0.07871856,0.481893,0.861128,2.555764,0.472358,val,0.1
36,0.07734967,0.468489,0.864929,2.766046,0.455664,val,0.1
37,0.07595088,0.458770,0.867165,2.524559,0.481951,val,0.1
38,0.07452372,0.450278,0.869461,2.415905,0.484099,val,0.1
39,0.07306975,0.434196,0.874450,2.550113,0.478068,val,0.1
40,0.07159056,0.426960,0.876814,2.473891,0.487810,val,0.1
41,0.07008776,0.417086,0.879628,2.500731,0.475793,val,0.1
42,0.06856301,0.405273,0.883217,2.637669,0.459111,val,0.1
43,0.06701796,0.390767,0.887475,2.645577,0.469658,val,0.1
44,0.06545430,0.380242,0.889936,2.672281,0.458651,val,0.1
45,0.06387376,0.368709,0.893772,2.442826,0.488327,val,0.1
46,0.06227805,0.356159,0.897305,2.638966,0.460604,val,0.1
47,0.06066892,0.346872,0.900067,2.433538,0.486052,val,0.1
48,0.05904812,0.332441,0.903927,2.708937,0.481434,val,0.1
49,0.05741744,0.322794,0.906808,2.549583,0.491211,val,0.1
50,0.05577865,0.309478,0.910678,2.533127,0.455676,val,0.1
51,0.05413355,0.297588,0.914307,2.460413,0.476907,val,0.1
52,0.05248394,0.283544,0.919291,2.544255,0.473552,val,0.1
53,0.05083161,0.273227,0.921902,2.541383,0.490039,val,0.1
54,0.04917839,0.260816,0.925938,2.649606,0.475747,val,0.1
55,0.04752606,0.251019,0.928446,2.600505,0.472438,val,0.1
56,0.04587645,0.237360,0.932331,2.385961,0.503585,val,0.1
57,0.04423135,0.226802,0.935540,2.467501,0.485616,val,0.1
58,0.04259256,0.217347,0.938680,2.501146,0.477528,val,0.1
59,0.04096188,0.202464,0.943269,2.415492,0.490418,val,0.1
60,0.03934108,0.194520,0.945920,2.458642,0.489200,val,0.1
61,0.03773195,0.182311,0.949479,2.500191,0.481491,val,0.1
62,0.03613624,0.174152,0.951891,2.240855,0.505584,val,0.1
63,0.03455570,0.161244,0.956025,2.341021,0.497794,val,0.1
64,0.03299204,0.153448,0.958593,2.349563,0.476712,val,0.1
65,0.03144699,0.140728,0.962108,2.260148,0.503872,val,0.1
66,0.02992224,0.134128,0.964625,2.421489,0.486167,val,0.1
67,0.02841944,0.119623,0.968565,2.482278,0.502068,val,0.1
68,0.02694025,0.112561,0.970880,2.379270,0.502723,val,0.1
69,0.02548628,0.104262,0.973674,2.231357,0.520083,val,0.1
70,0.02405912,0.094486,0.976516,2.581514,0.455595,val,0.1
71,0.02266033,0.081889,0.980435,2.260643,0.507169,val,0.1
72,0.02129144,0.090016,0.978155,2.377425,0.487247,val,0.1
73,0.01995395,0.046888,0.990329,1.950119,0.542302,val,0.1
74,0.01864932,0.017874,0.998235,1.821065,0.562477,val,0.1
75,0.01737897,0.011446,0.999551,1.916590,0.548897,val,0.1
76,0.01614431,0.246940,0.935703,2.013081,0.543876,val,0.1
77,0.01494667,0.019021,0.997305,1.725162,0.579331,val,0.1
78,0.01378736,0.007852,0.999766,1.730654,0.595393,val,0.1
79,0.01266766,0.008492,0.999840,1.751967,0.602137,val,0.1
80,0.01158879,0.008924,0.999844,1.828734,0.587121,val,0.1
81,0.01055192,0.218382,0.944760,2.149112,0.513982,val,0.1
82,0.00955820,0.046395,0.990499,1.870578,0.565843,val,0.1
83,0.00860870,0.007363,0.999573,1.745584,0.590510,val,0.1
84,0.00770447,0.006517,0.999807,1.745088,0.594290,val,0.1
85,0.00684649,0.007217,0.999857,1.783869,0.596197,val,0.1
86,0.00603571,0.007370,0.999864,1.841972,0.582445,val,0.1
87,0.00527301,0.007452,0.999862,1.886125,0.584869,val,0.1
88,0.00455922,0.007487,0.999874,1.877243,0.590165,val,0.1
89,0.00389512,0.007329,0.999872,1.922662,0.581330,val,0.1
90,0.00328145,0.007322,0.999864,1.950127,0.581445,val,0.1
91,0.00271887,0.007134,0.999889,1.980745,0.577229,val,0.1
92,0.00220799,0.007027,0.999886,1.978053,0.582962,val,0.1
93,0.00174938,0.006886,0.999889,2.014435,0.574586,val,0.1
94,0.00134354,0.006825,0.999894,2.010754,0.576149,val,0.1
95,0.00099090,0.006797,0.999911,2.028433,0.576471,val,0.1
96,0.00069187,0.006714,0.999919,2.025962,0.574391,val,0.1
97,0.00044675,0.006722,0.999914,2.013865,0.576298,val,0.1
98,0.00025583,0.006686,0.999904,2.031715,0.572783,val,0.1
99,0.00011931,0.006611,0.999921,2.045362,0.576298,val,0.1
100,0.00003733,0.006759,0.999889,2.035661,0.573001,val,0.1
