epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,4.614293,0.014838,4.550922,0.021611,val,0.1
2,0.02008000,3.665240,0.144378,3.217773,0.213235,val,0.1
3,0.04006000,2.970297,0.259364,2.755353,0.295990,val,0.1
4,0.06004000,2.377604,0.373518,2.308316,0.395841,val,0.1
5,0.08002000,1.979428,0.458708,2.326281,0.397966,val,0.1
6,0.10000000,1.718142,0.519438,2.185130,0.434306,val,0.1
7,0.09997267,1.420738,0.592354,2.160123,0.442842,val,0.1
8,0.09989069,1.218672,0.643789,2.048801,0.471714,val,0.1
9,0.09975417,1.062413,0.684884,2.011648,0.498552,val,0.1
10,0.09956325,0.933455,0.720678,2.024165,0.486305,val,0.1
11,0.09931813,0.823801,0.751307,2.206173,0.457043,val,0.1
12,0.09901910,0.731866,0.777031,2.140263,0.472599,val,0.1
13,0.09866646,0.663813,0.797474,2.341518,0.447530,val,0.1
14,0.09826062,0.614017,0.811886,2.415659,0.457985,val,0.1
15,0.09780201,0.545923,0.833198,2.449782,0.474058,val,0.1
16,0.09729113,0.543482,0.834187,2.622907,0.450080,val,0.1
17,0.09672855,0.499967,0.846879,2.539897,0.441590,val,0.1
18,0.09611488,0.464965,0.858455,2.656136,0.447197,val,0.1
19,0.09545078,0.452225,0.863710,2.758891,0.441946,val,0.1
20,0.09473699,0.443816,0.866080,2.215485,0.496496,val,0.1
21,0.09397429,0.433670,0.867703,2.471760,0.457445,val,0.1
22,0.09316351,0.402408,0.877141,2.832128,0.430239,val,0.1
23,0.09230553,0.411372,0.874985,2.498782,0.471151,val,0.1
24,0.09140130,0.384808,0.881671,2.468791,0.458375,val,0.1
25,0.09045180,0.344605,0.895907,2.537475,0.472507,val,0.1
26,0.08945808,0.370565,0.888790,2.729776,0.446140,val,0.1
27,0.08842121,0.359332,0.891449,2.593191,0.461386,val,0.1
28,0.08734234,0.335668,0.899722,2.643263,0.464143,val,0.1
29,0.08622264,0.351677,0.894778,2.401218,0.477792,val,0.1
30,0.08506333,0.321508,0.903493,2.657067,0.457904,val,0.1
31,0.08386569,0.307778,0.909352,2.636594,0.464085,val,0.1
32,0.08263103,0.291107,0.913651,2.476422,0.489212,val,0.1
33,0.08136068,0.315037,0.905998,3.048978,0.439591,val,0.1
34,0.08005605,0.287209,0.913663,2.534446,0.495956,val,0.1
35,0.07871856,0.235520,0.930176,2.511063,0.473081,val,0.1
36,0.07734967,0.262464,0.923577,2.617001,0.461868,val,0.1
37,0.07595088,0.271769,0.920538,2.796699,0.444623,val,0.1
38,0.07452372,0.262815,0.923081,2.608317,0.475839,val,0.1
39,0.07306975,0.244136,0.928395,2.692113,0.459697,val,0.1
40,0.07159056,0.197881,0.944277,2.612748,0.486868,val,0.1
41,0.07008776,0.176211,0.951668,2.307997,0.492980,val,0.1
42,0.06856301,0.217010,0.938277,2.539069,0.487684,val,0.1
43,0.06701796,0.239181,0.930916,2.645537,0.468026,val,0.1
44,0.06545430,0.195677,0.943443,2.480185,0.489350,val,0.1
45,0.06387376,0.161189,0.956050,2.379075,0.498828,val,0.1
46,0.06227805,0.145786,0.960740,2.321836,0.506606,val,0.1
47,0.06066892,0.132656,0.965310,2.474046,0.477401,val,0.1
48,0.05904812,0.123407,0.968294,2.413428,0.484754,val,0.1
49,0.05741744,0.138940,0.963776,2.605249,0.468601,val,0.1
50,0.05577865,0.149401,0.960647,2.475304,0.479676,val,0.1
51,0.05413355,0.185189,0.949584,2.520321,0.480963,val,0.1
52,0.05248394,0.174871,0.950726,2.330533,0.493704,val,0.1
53,0.05083161,0.099394,0.974474,2.094052,0.532192,val,0.1
54,0.04917839,0.038248,0.993435,1.829177,0.574437,val,0.1
55,0.04752606,0.011171,0.999245,1.601554,0.597151,val,0.1
56,0.04587645,0.006778,0.999623,1.544586,0.609352,val,0.1
57,0.04423135,0.007532,0.999623,1.535266,0.617900,val,0.1
58,0.04259256,0.007839,0.999667,1.538874,0.615947,val,0.1
59,0.04096188,0.008312,0.999623,1.559549,0.618922,val,0.1
60,0.03934108,0.008305,0.999689,1.577194,0.622174,val,0.1
61,0.03773195,0.008265,0.999689,1.593939,0.622300,val,0.1
62,0.03613624,0.008396,0.999711,1.613744,0.619807,val,0.1
63,0.03455570,0.008470,0.999689,1.629169,0.620956,val,0.1
64,0.03299204,0.008366,0.999734,1.643410,0.620152,val,0.1
65,0.03144699,0.008499,0.999778,1.659900,0.624621,val,0.1
66,0.02992224,0.008801,0.999756,1.665560,0.619956,val,0.1
67,0.02841944,0.008685,0.999739,1.666016,0.621392,val,0.1
68,0.02694025,0.008312,0.999756,1.666061,0.626620,val,0.1
69,0.02548628,0.008457,0.999778,1.689097,0.625034,val,0.1
70,0.02405912,0.008444,0.999689,1.701543,0.620519,val,0.1
71,0.02266033,0.008600,0.999711,1.682892,0.626723,val,0.1
72,0.02129144,0.008572,0.999756,1.677642,0.628872,val,0.1
73,0.01995395,0.008471,0.999734,1.692898,0.624621,val,0.1
74,0.01864932,0.008400,0.999734,1.687532,0.626700,val,0.1
75,0.01737897,0.008263,0.999689,1.696379,0.626183,val,0.1
76,0.01614431,0.007931,0.999711,1.698280,0.624747,val,0.1
77,0.01494667,0.007844,0.999756,1.698904,0.623323,val,0.1
78,0.01378736,0.007771,0.999800,1.691402,0.630044,val,0.1
