epoch,lr,train_loss,train_acc1,train_f1,eval_loss,eval_acc1,eval_f1,eval_split
79,0.03461666,0.490375,0.841222,0.841211,3.081653,0.407227,0.407367,test
80,0.03424370,0.495084,0.838667,0.838563,3.083925,0.415625,0.414898,test
81,0.03386835,0.467707,0.849360,0.849213,3.025332,0.429980,0.419454,test
82,0.03349070,0.461560,0.849723,0.849712,2.998115,0.428320,0.423629,test
83,0.03311084,0.446094,0.856327,0.856305,3.075005,0.427930,0.420382,test
84,0.03272888,0.426251,0.860726,0.860740,3.107698,0.420215,0.415194,test
85,0.03234492,0.414775,0.866440,0.866502,3.140297,0.418457,0.410883,test
86,0.03195905,0.410954,0.865829,0.866105,3.176037,0.423047,0.416768,test
87,0.03157137,0.385560,0.874951,0.874898,3.007607,0.433594,0.430124,test
88,0.03118199,0.374027,0.877930,0.877913,3.188398,0.420020,0.413377,test
89,0.03079101,0.378804,0.877493,0.877406,3.182241,0.423926,0.411282,test
90,0.03039853,0.359447,0.885288,0.885227,3.264404,0.410449,0.403527,test
91,0.03000464,0.350934,0.885634,0.885681,3.134322,0.425977,0.424963,test
92,0.02960946,0.340679,0.888714,0.888780,3.112124,0.434570,0.432546,test
93,0.02921308,0.321968,0.894975,0.894968,3.360317,0.408887,0.406826,test
94,0.02881562,0.328568,0.893276,0.893282,3.199205,0.431055,0.422354,test
95,0.02841716,0.299012,0.902711,0.902712,3.239521,0.428418,0.426325,test
96,0.02801781,0.288161,0.907338,0.907368,3.203954,0.430078,0.425107,test
97,0.02761769,0.289145,0.908031,0.908068,3.198251,0.436035,0.429380,test
98,0.02721689,0.275535,0.911966,0.911965,3.160659,0.431543,0.433028,test
99,0.02681551,0.257264,0.916506,0.916617,3.256309,0.435742,0.433854,test
100,0.02641366,0.265969,0.912997,0.913030,3.193008,0.433496,0.429324,test
101,0.02601145,0.255735,0.916913,0.916846,3.248203,0.432520,0.432348,test
102,0.02560897,0.236022,0.923046,0.923067,3.302461,0.426855,0.425016,test
103,0.02520634,0.232449,0.924025,0.923992,3.329235,0.429395,0.430564,test
104,0.02480366,0.220825,0.928810,0.928920,3.421004,0.423242,0.416312,test
105,0.02440103,0.210377,0.931675,0.931719,3.233597,0.435059,0.429733,test
106,0.02399855,0.205757,0.932975,0.932979,3.368036,0.423438,0.419858,test
107,0.02359634,0.197568,0.936188,0.936157,3.325309,0.427344,0.421968,test
108,0.02319449,0.195391,0.935776,0.935794,3.365795,0.432910,0.427066,test
109,0.02279311,0.180993,0.943308,0.943285,3.346735,0.424805,0.427123,test
110,0.02239231,0.172215,0.945460,0.945444,3.335434,0.437695,0.431312,test
111,0.02199219,0.168340,0.946580,0.946604,3.333641,0.429297,0.425482,test
112,0.02159284,0.167727,0.946807,0.946842,3.349544,0.442090,0.436111,test
113,0.02119438,0.156237,0.951579,0.951618,3.339519,0.441504,0.433150,test
114,0.02079692,0.150559,0.952649,0.952707,3.432525,0.427734,0.427582,test
115,0.02040054,0.141118,0.954225,0.954290,3.283012,0.436621,0.436624,test
116,0.02000536,0.148875,0.953083,0.953105,3.469177,0.425488,0.420731,test
117,0.01961147,0.136976,0.957978,0.957974,3.367836,0.448926,0.440656,test
118,0.01921899,0.134681,0.957672,0.957681,3.283116,0.448340,0.443589,test
119,0.01882801,0.122476,0.961463,0.961466,3.346905,0.435840,0.430032,test
120,0.01843863,0.112392,0.965352,0.965382,3.292444,0.450977,0.443224,test
121,0.01805095,0.101735,0.968555,0.968534,3.261288,0.444727,0.447150,test
122,0.01766508,0.099443,0.969120,0.969132,3.348227,0.446289,0.440700,test
123,0.01728112,0.103021,0.968348,0.968374,3.365015,0.437598,0.433686,test
124,0.01689916,0.091065,0.972279,0.972248,3.315000,0.445801,0.443077,test
125,0.01651930,0.083652,0.974575,0.974576,3.387918,0.441504,0.440230,test
126,0.01614165,0.083572,0.974496,0.974536,3.316029,0.443652,0.441068,test
127,0.01576630,0.082100,0.975073,0.975112,3.341817,0.450391,0.439688,test
128,0.01539334,0.075017,0.978059,0.978066,3.345989,0.444336,0.442342,test
129,0.01502288,0.072815,0.979107,0.979136,3.330268,0.447656,0.443651,test
130,0.01465501,0.066403,0.980779,0.980756,3.356139,0.442969,0.440266,test
131,0.01428983,0.064935,0.981144,0.981158,3.303507,0.456445,0.446309,test
