epoch,lr,train_loss,train_acc1,train_acc5,eval_loss,eval_acc1,eval_acc5,eval_split
1,0.00010000,4.641446,0.013445,0.063373,4.583848,0.018095,0.075551,val
2,0.02008000,3.896328,0.116423,0.327795,3.939519,0.136650,0.376850,val
3,0.04006000,3.454574,0.194496,0.472577,3.225443,0.246898,0.544623,val
4,0.06004000,3.142072,0.258567,0.563844,3.092258,0.283157,0.592371,val
5,0.08002000,2.834794,0.322774,0.647246,2.851697,0.337075,0.663362,val
6,0.10000000,2.639848,0.369400,0.698166,2.614127,0.369807,0.709168,val
7,0.09998827,2.420687,0.424215,0.747650,2.500530,0.411041,0.727723,val
8,0.09995307,2.286789,0.457423,0.776407,2.434817,0.431480,0.748552,val
9,0.09989443,2.172436,0.484656,0.799632,2.263323,0.470014,0.784432,val
10,0.09981237,2.115027,0.500422,0.812611,2.164478,0.491981,0.801344,val
11,0.09970693,2.023679,0.525667,0.830384,2.204655,0.488442,0.791096,val
12,0.09957816,1.998802,0.532542,0.835365,2.108916,0.510960,0.814740,val
13,0.09942612,1.953024,0.544204,0.840963,2.308783,0.472266,0.773116,val
14,0.09925088,1.928008,0.555250,0.845395,2.128182,0.510455,0.809892,val
15,0.09905252,1.897288,0.563827,0.851890,2.092510,0.515993,0.817934,val
16,0.09883114,1.864177,0.573040,0.858916,2.179295,0.505779,0.803033,val
17,0.09858685,1.825245,0.580660,0.865811,2.027864,0.528355,0.828504,val
18,0.09831975,1.805404,0.589575,0.869096,2.019339,0.540487,0.831997,val
19,0.09802996,1.788188,0.592260,0.871972,2.091268,0.524690,0.825011,val
20,0.09771764,1.772200,0.599156,0.874559,1.874774,0.567808,0.861110,val
21,0.09738292,1.762650,0.600194,0.876004,1.914362,0.562489,0.848748,val
22,0.09702596,1.734247,0.609893,0.879614,1.919562,0.562178,0.845335,val
23,0.09664693,1.732530,0.607903,0.882462,2.029838,0.541222,0.824138,val
24,0.09624600,1.721414,0.610445,0.884060,2.058771,0.532422,0.819210,val
25,0.09582337,1.701659,0.617449,0.886174,2.062351,0.540119,0.829825,val
26,0.09537923,1.669103,0.627417,0.891629,1.899132,0.570427,0.855974,val
27,0.09491380,1.660662,0.629816,0.893870,2.061239,0.528435,0.824690,val
28,0.09442728,1.644113,0.634455,0.895113,1.793990,0.597438,0.873736,val
29,0.09391991,1.645097,0.632477,0.897153,2.278326,0.488545,0.788339,val
30,0.09339192,1.626545,0.640549,0.899254,2.042998,0.547346,0.824770,val
31,0.09284357,1.621291,0.640391,0.898272,1.848614,0.588591,0.859318,val
32,0.09227512,1.592356,0.650428,0.903885,1.848116,0.582307,0.864350,val
33,0.09168682,1.589663,0.650073,0.904783,2.090340,0.533869,0.822794,val
34,0.09107895,1.580434,0.653061,0.905024,1.957977,0.558479,0.841762,val
35,0.09045180,1.582160,0.653838,0.906943,2.070882,0.537511,0.824770,val
36,0.08980567,1.549509,0.661318,0.911510,1.875307,0.581147,0.856974,val
37,0.08914086,1.574377,0.654435,0.908065,1.943881,0.563143,0.848575,val
38,0.08845767,1.551886,0.658649,0.910968,1.828268,0.586179,0.870186,val
39,0.08775644,1.552831,0.661157,0.911049,1.886505,0.580802,0.853458,val
40,0.08703748,1.539710,0.663345,0.914714,1.868928,0.586248,0.865074,val
41,0.08630114,1.513418,0.672728,0.917138,2.126282,0.539648,0.823886,val
42,0.08554777,1.521609,0.670124,0.915145,1.763922,0.609835,0.875781,val
43,0.08477771,1.509035,0.674400,0.917811,1.977206,0.565694,0.847266,val
44,0.08399133,1.493665,0.678467,0.921483,1.873396,0.580124,0.851781,val
45,0.08318899,1.479171,0.683369,0.922171,1.786591,0.604802,0.867624,val
46,0.08237108,1.475108,0.683268,0.922001,1.840941,0.603378,0.859490,val
47,0.08153797,1.449293,0.691192,0.926992,1.918232,0.568876,0.847576,val
48,0.08069006,1.450657,0.690982,0.926272,1.810409,0.605446,0.869405,val
49,0.07982775,1.441397,0.696726,0.926334,1.813558,0.604021,0.869600,val
50,0.07895144,1.428682,0.698250,0.927764,1.775920,0.624736,0.871944,val
51,0.07806155,1.437163,0.693300,0.929695,1.753987,0.611443,0.885283,val
52,0.07715848,1.417157,0.702114,0.930309,1.764672,0.619118,0.876758,val
53,0.07624267,1.414191,0.700664,0.932464,1.731870,0.627838,0.876413,val
54,0.07531454,1.409869,0.702555,0.932213,1.707145,0.624196,0.883444,val
55,0.07437453,1.382227,0.712612,0.934837,1.828104,0.606330,0.870117,val
56,0.07342308,1.388648,0.710385,0.935882,1.931968,0.576218,0.859030,val
57,0.07246064,1.366509,0.715870,0.938925,1.764337,0.618359,0.873587,val
58,0.07148766,1.352146,0.720664,0.940121,1.754843,0.620898,0.878366,val
59,0.07050459,1.338808,0.726262,0.942496,1.846539,0.593279,0.862638,val
60,0.06951190,1.346426,0.722447,0.939875,1.809297,0.610742,0.872415,val
61,0.06851006,1.331966,0.727941,0.943073,1.776127,0.616636,0.865499,val
62,0.06749953,1.308330,0.734444,0.947024,1.727187,0.624690,0.875586,val
63,0.06648078,1.313470,0.731800,0.943983,1.755889,0.621955,0.875954,val
64,0.06545430,1.287724,0.739492,0.949031,1.703632,0.640016,0.884766,val
65,0.06442058,1.299720,0.735569,0.948617,1.764958,0.623966,0.877734,val
66,0.06338008,1.265321,0.748496,0.950982,1.780885,0.622829,0.876540,val
67,0.06233330,1.254779,0.749344,0.953759,1.722200,0.632698,0.881962,val
68,0.06128074,1.256956,0.748868,0.953095,1.763652,0.628493,0.876976,val
69,0.06022289,1.248079,0.751943,0.955349,1.769578,0.618072,0.882261,val
70,0.05916024,1.228792,0.758293,0.956069,1.794953,0.622323,0.875931,val
71,0.05809329,1.202354,0.768121,0.959339,1.724295,0.629102,0.881514,val
72,0.05702255,1.192587,0.769682,0.961512,1.738424,0.628883,0.882790,val
73,0.05594851,1.185637,0.772165,0.962321,1.742066,0.630411,0.883238,val
74,0.05487168,1.172564,0.776999,0.962923,1.767836,0.622875,0.875172,val
75,0.05379257,1.171957,0.777245,0.965031,1.712969,0.640935,0.888534,val
76,0.05271167,1.147850,0.786720,0.966129,1.734614,0.631698,0.882353,val
77,0.05162951,1.129798,0.791649,0.967584,1.794847,0.631549,0.876413,val
78,0.05054659,1.135895,0.788123,0.967423,1.703768,0.638844,0.882100,val
79,0.04946341,1.108263,0.798732,0.969976,1.745715,0.634122,0.882525,val
80,0.04838049,1.086491,0.804172,0.972099,1.747051,0.628964,0.883502,val
81,0.04729833,1.080494,0.808017,0.972454,1.712547,0.639557,0.890338,val
82,0.04621743,1.049723,0.816073,0.976555,1.692278,0.641521,0.889706,val
83,0.04513832,1.037322,0.822243,0.976146,1.746956,0.639315,0.878516,val
84,0.04406149,1.021963,0.826761,0.979216,1.723484,0.647794,0.884306,val
85,0.04298745,1.031822,0.823691,0.977833,1.646234,0.654113,0.887868,val
86,0.04191671,1.005887,0.831982,0.980999,1.678480,0.654469,0.892877,val
87,0.04084976,1.008149,0.830485,0.980540,1.723387,0.645784,0.880538,val
88,0.03978711,0.973912,0.843314,0.982836,1.654294,0.659341,0.893980,val
89,0.03872926,0.954702,0.850152,0.984442,1.613134,0.667647,0.895807,val
90,0.03767670,0.936767,0.856344,0.985167,1.713991,0.647047,0.886972,val
91,0.03662992,0.915503,0.864339,0.986654,1.793298,0.632089,0.871829,val
92,0.03558942,0.888441,0.872191,0.988575,1.593884,0.668957,0.904791,val
93,0.03455570,0.888571,0.872014,0.989307,1.611376,0.668336,0.893991,val
94,0.03352922,0.872975,0.878746,0.989702,1.722628,0.646082,0.884283,val
95,0.03251047,0.871540,0.877355,0.990262,1.735084,0.642532,0.880205,val
96,0.03149994,0.844474,0.888963,0.991211,1.577322,0.684708,0.899839,val
97,0.03049810,0.834644,0.891991,0.991931,1.614468,0.672989,0.897047,val
98,0.02950541,0.816014,0.897421,0.992898,1.591894,0.686765,0.897266,val
99,0.02852234,0.794894,0.905670,0.994190,1.578295,0.688040,0.897610,val
100,0.02754936,0.793159,0.906844,0.994007,1.580032,0.682583,0.902229,val
101,0.02658692,0.748339,0.921611,0.995983,1.578707,0.684444,0.899150,val
102,0.02563547,0.748108,0.921406,0.995716,1.521903,0.704423,0.910041,val
103,0.02469546,0.748375,0.920972,0.995916,1.564260,0.690636,0.902642,val
104,0.02376733,0.738743,0.924731,0.996160,1.554897,0.690257,0.903550,val
105,0.02285152,0.725694,0.928773,0.996587,1.541066,0.700069,0.905354,val
106,0.02194845,0.696460,0.939342,0.997248,1.559764,0.686788,0.903251,val
107,0.02105856,0.670889,0.949068,0.997936,1.520803,0.700287,0.905986,val
108,0.02018225,0.664397,0.949946,0.998335,1.463548,0.710030,0.916441,val
109,0.01931994,0.658154,0.952173,0.998335,1.495482,0.703148,0.911753,val
110,0.01847203,0.641648,0.958422,0.998646,1.489331,0.706859,0.912167,val
111,0.01763892,0.624766,0.963660,0.999090,1.476707,0.716360,0.908307,val
112,0.01682101,0.612713,0.967083,0.999157,1.460398,0.714694,0.914683,val
113,0.01601867,0.592597,0.973177,0.999534,1.445007,0.722852,0.912167,val
114,0.01523229,0.584717,0.975983,0.999401,1.461398,0.712914,0.912603,val
115,0.01446223,0.576139,0.978395,0.999578,1.399892,0.724586,0.921105,val
116,0.01370886,0.566885,0.980474,0.999689,1.413634,0.728194,0.918394,val
117,0.01297252,0.563946,0.981704,0.999645,1.404880,0.725172,0.920278,val
118,0.01225356,0.553030,0.984242,0.999889,1.393293,0.737328,0.916464,val
119,0.01155233,0.542429,0.987438,0.999800,1.396835,0.735892,0.916464,val
120,0.01086914,0.536619,0.988548,0.999800,1.386599,0.741946,0.915510,val
121,0.01020433,0.529154,0.990545,1.000000,1.390736,0.737086,0.917486,val
122,0.00955820,0.516001,0.993080,0.999872,1.380108,0.748001,0.921737,val
123,0.00893105,0.514582,0.992654,0.999911,1.366127,0.747564,0.923300,val
124,0.00832318,0.509070,0.993386,0.999889,1.362723,0.744773,0.922932,val
125,0.00773488,0.504202,0.994407,0.999911,1.357492,0.745761,0.924885,val
126,0.00716643,0.501308,0.995006,0.999956,1.363936,0.750494,0.925402,val
127,0.00661808,0.494065,0.996742,0.999933,1.363782,0.747656,0.922955,val
128,0.00609009,0.492836,0.996387,0.999978,1.363011,0.749391,0.922323,val
129,0.00558272,0.491343,0.995810,0.999933,1.348319,0.753424,0.924517,val
130,0.00509620,0.486453,0.997004,0.999978,1.338118,0.759283,0.923495,val
131,0.00463077,0.486775,0.997381,0.999956,1.343927,0.754274,0.923886,val
132,0.00418663,0.482023,0.997142,1.000000,1.344655,0.757135,0.922518,val
133,0.00376400,0.482455,0.997270,1.000000,1.347659,0.756652,0.927424,val
134,0.00336307,0.478352,0.997825,0.999978,1.344429,0.756227,0.923759,val
135,0.00298404,0.477369,0.998269,1.000000,1.328157,0.765682,0.924885,val
136,0.00262708,0.476120,0.998358,0.999978,1.340041,0.756009,0.922955,val
137,0.00229236,0.473906,0.998491,1.000000,1.336575,0.759501,0.923736,val
138,0.00198004,0.472640,0.998491,1.000000,1.335871,0.758743,0.925689,val
139,0.00169025,0.475046,0.998313,0.999978,1.333579,0.761845,0.925448,val
140,0.00142315,0.472784,0.998380,1.000000,1.334482,0.761041,0.926471,val
141,0.00117886,0.472204,0.998757,1.000000,1.334661,0.759065,0.925471,val
142,0.00095748,0.471651,0.998580,1.000000,1.334905,0.759260,0.925080,val
143,0.00075912,0.469871,0.998757,1.000000,1.331695,0.761386,0.924494,val
144,0.00058388,0.471082,0.998691,0.999978,1.336297,0.759651,0.924299,val
145,0.00043184,0.467427,0.999223,1.000000,1.339214,0.761409,0.924494,val
146,0.00030307,0.469430,0.998846,1.000000,1.338543,0.763488,0.924299,val
147,0.00019763,0.468862,0.998713,0.999978,1.338102,0.760949,0.925080,val
148,0.00011557,0.465912,0.998957,1.000000,1.333797,0.761386,0.924299,val
149,0.00005693,0.469178,0.998646,1.000000,1.337312,0.762167,0.925276,val
150,0.00002173,0.470161,0.999001,1.000000,1.336502,0.762557,0.925666,val
