epoch,lr,train_loss,train_acc1,train_acc5,eval_loss,eval_acc1,eval_acc5,eval_split
1,0.05000000,3.795067,0.134235,0.364467,3.474922,0.193876,0.483984,val
2,0.04999452,3.049812,0.273941,0.589269,2.983600,0.307250,0.612167,val
3,0.04997808,2.599430,0.378931,0.706893,2.793922,0.347277,0.671829,val
4,0.04995068,2.299364,0.453695,0.775363,2.369511,0.436627,0.760306,val
5,0.04991234,2.086421,0.509531,0.820458,2.358666,0.448058,0.763155,val
6,0.04986307,1.924507,0.555482,0.851972,2.070973,0.514913,0.821864,val
7,0.04980291,1.802063,0.590995,0.871321,2.007270,0.536236,0.832893,val
8,0.04973186,1.697101,0.619760,0.890770,1.969140,0.545198,0.841280,val
9,0.04964997,1.608058,0.644605,0.905434,1.920827,0.556342,0.850724,val
10,0.04955727,1.530887,0.670131,0.916556,1.835411,0.585191,0.861983,val
11,0.04945380,1.465878,0.686282,0.925278,1.843521,0.588454,0.857318,val
12,0.04933960,1.401198,0.706617,0.934928,1.830122,0.589832,0.869600,val
13,0.04921474,1.338788,0.726636,0.941798,1.910711,0.583559,0.850287,val
14,0.04907925,1.290622,0.740589,0.949145,1.731682,0.621347,0.885156,val
15,0.04893320,1.242732,0.754927,0.955909,1.701210,0.627194,0.890165,val
16,0.04877666,1.201723,0.769250,0.960730,1.767133,0.620175,0.874701,val
17,0.04860969,1.163184,0.778594,0.965458,1.764846,0.609639,0.876540,val
18,0.04843236,1.122790,0.793664,0.969137,1.725261,0.630273,0.879102,val
19,0.04824476,1.090220,0.804362,0.972698,1.788127,0.601654,0.874782,val
20,0.04804697,1.059771,0.812199,0.975751,1.770084,0.622128,0.875023,val
21,0.04783907,1.028690,0.822073,0.979591,1.714642,0.627953,0.882399,val
22,0.04762115,1.008909,0.828936,0.980417,1.756314,0.624104,0.877171,val
23,0.04739332,0.974066,0.842682,0.983803,1.777343,0.627447,0.876758,val
24,0.04715566,0.956110,0.849013,0.985107,1.722899,0.638718,0.875092,val
25,0.04690829,0.934446,0.855925,0.986511,1.750871,0.638971,0.882571,val
26,0.04665130,0.899692,0.869054,0.988641,1.756439,0.634892,0.876241,val
27,0.04638483,0.892781,0.871501,0.989924,1.777714,0.633157,0.873208,val
28,0.04610898,0.867922,0.879944,0.991332,1.728086,0.643876,0.880492,val
29,0.04582387,0.853686,0.882396,0.992136,1.782841,0.629056,0.868750,val
30,0.04552962,0.835298,0.891340,0.993675,1.754088,0.634455,0.879297,val
31,0.04522638,0.829959,0.891856,0.992991,1.718362,0.652459,0.876034,val
32,0.04491427,0.809461,0.901375,0.995011,1.777913,0.639878,0.879010,val
33,0.04459342,0.806220,0.898906,0.994945,1.820437,0.623932,0.873587,val
34,0.04426398,0.782503,0.907944,0.995894,1.715189,0.643750,0.877999,val
35,0.04392609,0.766815,0.915113,0.996138,1.664912,0.655032,0.888603,val
36,0.04357990,0.763961,0.915522,0.996298,1.749787,0.642808,0.872070,val
37,0.04322557,0.746136,0.921769,0.997337,1.777831,0.639752,0.878125,val
38,0.04286324,0.742756,0.922847,0.997564,1.717735,0.658927,0.887259,val
39,0.04249309,0.728261,0.927202,0.997497,1.666547,0.663017,0.883375,val
40,0.04211525,0.718891,0.930970,0.997719,1.693406,0.665097,0.884030,val
41,0.04172992,0.714591,0.933606,0.997763,1.715712,0.651505,0.884134,val
