epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,2.548076,0.239883,2.325225,0.327934,val,0.05
2,0.02008000,1.309783,0.565813,1.712109,0.551877,val,0.05
3,0.04006000,0.750201,0.762393,1.430879,0.627429,val,0.05
4,0.06004000,0.472061,0.851881,1.298783,0.707841,val,0.05
5,0.08002000,0.380722,0.878460,1.330548,0.696003,val,0.05
6,0.10000000,0.340601,0.890322,1.429378,0.656226,val,0.05
7,0.09997267,0.282591,0.907291,1.505605,0.683070,val,0.05
8,0.09989069,0.269329,0.912003,1.392111,0.691978,val,0.05
9,0.09975417,0.259668,0.912643,1.528128,0.667826,val,0.05
10,0.09956325,0.266266,0.910396,1.720477,0.673923,val,0.05
11,0.09931813,0.235139,0.921003,1.514315,0.637433,val,0.05
12,0.09901910,0.251726,0.915366,1.453480,0.707841,val,0.05
13,0.09866646,0.239103,0.918051,1.486779,0.676234,val,0.05
14,0.09826062,0.221114,0.925636,1.489788,0.639148,val,0.05
15,0.09780201,0.233532,0.919926,1.451426,0.690144,val,0.05
16,0.09729113,0.220066,0.924075,1.551488,0.686857,val,0.05
17,0.09672855,0.209259,0.928189,1.796918,0.664634,val,0.05
18,0.09611488,0.218136,0.924199,1.530921,0.667945,val,0.05
19,0.09545078,0.217227,0.925649,1.440389,0.655369,val,0.05
20,0.09473699,0.190986,0.933475,1.537729,0.695765,val,0.05
21,0.09397429,0.220340,0.923506,1.558889,0.667087,val,0.05
22,0.09316351,0.177923,0.937460,1.442401,0.699552,val,0.05
23,0.09230553,0.238578,0.917876,1.474727,0.683308,val,0.05
24,0.09140130,0.143956,0.947825,1.432049,0.703816,val,0.05
25,0.09045180,0.252228,0.913132,1.406112,0.693193,val,0.05
26,0.08945808,0.162101,0.942627,1.310043,0.719560,val,0.05
27,0.08842121,0.225551,0.923054,1.516372,0.658537,val,0.05
28,0.08734234,0.194624,0.931901,1.583003,0.693931,val,0.05
29,0.08622264,0.201833,0.929842,1.505111,0.698695,val,0.05
30,0.08506333,0.164362,0.940579,1.557189,0.676853,val,0.05
31,0.08386569,0.203241,0.929620,1.431284,0.712605,val,0.05
32,0.08263103,0.142377,0.947905,1.473474,0.699433,val,0.05
33,0.08136068,0.210537,0.926936,1.503537,0.709056,val,0.05
34,0.08005605,0.145013,0.945787,1.632583,0.658060,val,0.05
35,0.07871856,0.198386,0.930993,1.629416,0.694908,val,0.05
36,0.07734967,0.116578,0.954940,1.337555,0.701982,val,0.05
37,0.07595088,0.094164,0.961524,1.229465,0.716630,val,0.05
38,0.07452372,0.296597,0.900485,1.349013,0.641578,val,0.05
39,0.07306975,0.205054,0.929241,1.432013,0.686976,val,0.05
40,0.07159056,0.147262,0.946111,1.638817,0.696241,val,0.05
41,0.07008776,0.180073,0.935552,1.407889,0.719441,val,0.05
42,0.06856301,0.095530,0.961048,1.249533,0.718583,val,0.05
43,0.06701796,0.089601,0.963609,1.290757,0.688572,val,0.05
44,0.06545430,0.303459,0.899198,1.240491,0.701005,val,0.05
45,0.06387376,0.149023,0.947119,1.368189,0.728587,val,0.05
46,0.06227805,0.091273,0.963015,1.196787,0.725657,val,0.05
47,0.06066892,0.082273,0.966143,1.236700,0.714677,val,0.05
48,0.05904812,0.263988,0.912433,1.265606,0.666349,val,0.05
49,0.05741744,0.204383,0.929562,1.351604,0.707722,val,0.05
50,0.05577865,0.097132,0.961100,1.354547,0.709556,val,0.05
51,0.05413355,0.079925,0.966619,1.231363,0.718464,val,0.05
52,0.05248394,0.074746,0.969409,1.211712,0.724443,val,0.05
53,0.05083161,0.252652,0.915959,1.635120,0.583127,val,0.05
54,0.04917839,0.195661,0.933312,1.332785,0.716511,val,0.05
55,0.04752606,0.087307,0.964654,1.318843,0.700410,val,0.05
56,0.04587645,0.071852,0.970545,1.228012,0.719322,val,0.05
57,0.04423135,0.070299,0.971349,1.244701,0.707484,val,0.05
58,0.04259256,0.080187,0.969316,1.789194,0.576291,val,0.05
59,0.04096188,0.303951,0.900305,1.438756,0.698695,val,0.05
60,0.03934108,0.088586,0.965156,1.314619,0.702601,val,0.05
61,0.03773195,0.067249,0.972035,1.214990,0.716392,val,0.05
62,0.03613624,0.060848,0.975014,1.213548,0.715415,val,0.05
63,0.03455570,0.062155,0.975177,1.251362,0.713343,val,0.05
64,0.03299204,0.116442,0.959329,2.109853,0.528082,val,0.05
65,0.03144699,0.206498,0.930784,1.453734,0.693693,val,0.05
66,0.02992224,0.070249,0.971683,1.321667,0.714320,val,0.05
67,0.02841944,0.057535,0.976202,1.292851,0.712605,val,0.05
68,0.02694025,0.051329,0.978776,1.304765,0.703339,val,0.05
69,0.02548628,0.048299,0.980553,1.311313,0.695527,val,0.05
70,0.02405912,0.050446,0.980351,1.292309,0.708579,val,0.05
71,0.02266033,0.063165,0.977274,1.406880,0.693931,val,0.05
72,0.02129144,0.160491,0.946514,1.288631,0.722728,val,0.05
73,0.01995395,0.069247,0.972551,1.293973,0.710652,val,0.05
74,0.01864932,0.047112,0.980370,1.247601,0.718583,val,0.05
75,0.01737897,0.039954,0.983271,1.222246,0.728587,val,0.05
76,0.01614431,0.035730,0.984995,1.213948,0.724443,val,0.05
77,0.01494667,0.031368,0.986837,1.246433,0.719322,val,0.05
78,0.01378736,0.027991,0.988105,1.231548,0.724562,val,0.05
79,0.01266766,0.027359,0.988621,1.186655,0.737495,val,0.05
80,0.01158879,0.024435,0.989894,1.244087,0.724562,val,0.05
81,0.01055192,0.024316,0.989901,1.203500,0.732612,val,0.05
82,0.00955820,0.021598,0.991182,1.187888,0.727491,val,0.05
83,0.00860870,0.019719,0.991632,1.179023,0.731517,val,0.05
84,0.00770447,0.018038,0.992501,1.202844,0.741521,val,0.05
85,0.00684649,0.016612,0.992991,1.216016,0.732493,val,0.05
86,0.00603571,0.015961,0.993310,1.182936,0.739567,val,0.05
87,0.00527301,0.014748,0.993801,1.205868,0.724562,val,0.05
88,0.00455922,0.013581,0.994193,1.213282,0.728587,val,0.05
89,0.00389512,0.012703,0.994611,1.214695,0.723704,val,0.05
90,0.00328145,0.012115,0.994728,1.207259,0.730540,val,0.05
91,0.00271887,0.011627,0.994735,1.214326,0.728706,val,0.05
92,0.00220799,0.011202,0.995179,1.220191,0.728706,val,0.05
93,0.00174938,0.011018,0.995081,1.211512,0.726753,val,0.05
94,0.00134354,0.010737,0.995441,1.210241,0.727730,val,0.05
95,0.00099090,0.010621,0.995421,1.217515,0.727730,val,0.05
96,0.00069187,0.010500,0.995454,1.210454,0.725776,val,0.05
97,0.00044675,0.010348,0.995401,1.209928,0.726753,val,0.05
98,0.00025583,0.010263,0.995676,1.215142,0.728706,val,0.05
99,0.00011931,0.010104,0.995741,1.219418,0.725776,val,0.05
100,0.00003733,0.010051,0.995832,1.223859,0.728706,val,0.05
