epoch,lr,train_loss,train_acc1,train_acc5,eval_loss,eval_acc1,eval_acc5,eval_split
1,0.05000000,3.993695,0.085770,0.277405,3.604135,0.126804,0.398001,val
2,0.05000000,3.395749,0.174765,0.449761,3.274937,0.196151,0.486558,val
3,0.05000000,2.915886,0.262414,0.576182,2.830208,0.281974,0.605549,val
4,0.05000000,2.474987,0.349262,0.679170,2.504212,0.345404,0.671025,val
5,0.05000000,2.163383,0.413118,0.748360,2.299790,0.399322,0.719945,val
6,0.05000000,1.942074,0.466523,0.790209,2.138443,0.420956,0.751631,val
7,0.05000000,1.781849,0.505309,0.818845,1.953083,0.470818,0.778297,val
8,0.05000000,1.672506,0.532347,0.839326,1.958610,0.472530,0.787948,val
9,0.05000000,1.587480,0.551674,0.852729,1.995475,0.459145,0.779607,val
10,0.05000000,1.522543,0.569649,0.861395,1.834575,0.496657,0.808387,val
11,0.05000000,1.458465,0.582815,0.872310,1.799190,0.506445,0.814832,val
12,0.05000000,1.416784,0.593336,0.880462,1.734795,0.526252,0.831043,val
13,0.05000000,1.363221,0.611501,0.886462,2.023166,0.473794,0.778251,val
14,0.05000000,1.343479,0.611950,0.890058,1.692360,0.537948,0.827355,val
15,0.05000000,1.302121,0.625932,0.894694,1.795885,0.520726,0.822691,val
16,0.05000000,1.286916,0.627705,0.894837,1.675142,0.542659,0.840522,val
17,0.05000000,1.256858,0.636097,0.904016,1.737103,0.530285,0.824839,val
18,0.05000000,1.222719,0.645594,0.906450,1.639623,0.549334,0.840901,val
19,0.05000000,1.223231,0.644773,0.907461,1.626842,0.559835,0.852045,val
20,0.05000000,1.196431,0.653510,0.909315,1.782318,0.535478,0.831733,val
21,0.05000000,1.174280,0.656410,0.912871,1.667621,0.538936,0.840395,val
22,0.05000000,1.167525,0.661621,0.913049,1.763459,0.527597,0.832364,val
23,0.05000000,1.145438,0.665535,0.918242,1.540767,0.577125,0.858881,val
24,0.05000000,1.141208,0.666738,0.916916,1.669361,0.543325,0.840832,val
25,0.05000000,1.117341,0.674284,0.921081,1.882001,0.523127,0.804963,val
26,0.05000000,1.125975,0.671621,0.918758,1.536841,0.575655,0.858594,val
27,0.05000000,1.105676,0.676319,0.922543,1.716673,0.549184,0.839671,val
28,0.05000000,1.097408,0.679912,0.923286,1.600533,0.573081,0.845278,val
29,0.05000000,1.093352,0.679678,0.924750,1.584469,0.576218,0.850356,val
30,0.05000000,1.085040,0.682824,0.926282,1.703526,0.549058,0.830538,val
31,0.05000000,1.078675,0.687054,0.925113,1.639505,0.566889,0.843061,val
32,0.05000000,1.071431,0.687636,0.926166,1.685140,0.561581,0.839913,val
33,0.05000000,1.078054,0.683567,0.925199,1.665978,0.563660,0.837328,val
34,0.05000000,1.050108,0.692997,0.929961,1.564464,0.582537,0.854607,val
35,0.05000000,1.061491,0.687969,0.927996,1.608501,0.561432,0.848506,val
36,0.05000000,1.048839,0.690982,0.929451,1.638619,0.572530,0.843991,val
37,0.05000000,1.046383,0.695608,0.929895,1.715526,0.548300,0.825425,val
38,0.05000000,1.027972,0.697382,0.931904,1.672377,0.554400,0.836363,val
39,0.05000000,1.030271,0.697300,0.930348,1.690563,0.560455,0.838959,val
40,0.05000000,1.022088,0.701150,0.932149,1.631353,0.565499,0.851310,val
41,0.05000000,1.026213,0.699830,0.932994,1.562751,0.578906,0.858054,val
42,0.05000000,1.017866,0.701717,0.932062,1.573604,0.577286,0.850528,val
43,0.05000000,1.018028,0.701036,0.933867,1.623301,0.570037,0.845496,val
44,0.05000000,1.020588,0.699290,0.933019,1.740573,0.535650,0.836397,val
45,0.05000000,1.005882,0.704336,0.935281,1.588358,0.573357,0.848035,val
46,0.05000000,1.004964,0.705024,0.934368,1.524705,0.586857,0.862764,val
47,0.05000000,0.995720,0.706767,0.936030,1.629165,0.572426,0.843601,val
48,0.05000000,0.997944,0.708092,0.935749,1.664214,0.555710,0.838787,val
49,0.05000000,0.990969,0.708671,0.936869,1.887015,0.532353,0.829056,val
50,0.05000000,0.992859,0.707892,0.937320,1.629190,0.573840,0.851654,val
51,0.00500000,0.570428,0.832719,0.977554,0.980531,0.722381,0.931193,val
52,0.00500000,0.414659,0.880356,0.987038,0.951515,0.729630,0.935800,val
53,0.00500000,0.352946,0.897232,0.990737,0.939299,0.740797,0.934318,val
54,0.00500000,0.308605,0.911125,0.992920,0.951755,0.732939,0.932261,val
55,0.00500000,0.269740,0.922935,0.994715,0.935504,0.737799,0.939223,val
56,0.00500000,0.237819,0.935505,0.995677,0.944550,0.743853,0.933215,val
57,0.00500000,0.216842,0.940010,0.996982,0.964249,0.742073,0.932502,val
58,0.00500000,0.191845,0.949359,0.997847,0.955103,0.744393,0.935099,val
59,0.00500000,0.167780,0.957413,0.998491,0.964246,0.745852,0.932410,val
60,0.00500000,0.152564,0.961041,0.998713,0.997265,0.738580,0.930848,val
61,0.00500000,0.134613,0.967867,0.999046,0.999153,0.739970,0.933123,val
62,0.00500000,0.118968,0.972994,0.999490,1.014738,0.740062,0.930630,val
63,0.00500000,0.107312,0.976235,0.999667,1.025455,0.739040,0.928872,val
64,0.00500000,0.095567,0.980316,0.999711,1.042293,0.740234,0.928653,val
65,0.00500000,0.088591,0.981709,0.999822,1.033707,0.738017,0.928550,val
66,0.00500000,0.080057,0.984612,0.999889,1.035040,0.746783,0.930285,val
67,0.00500000,0.073150,0.985894,0.999956,1.042585,0.746944,0.930997,val
68,0.00500000,0.068925,0.987083,0.999911,1.070305,0.736133,0.924793,val
69,0.00500000,0.063494,0.988996,0.999933,1.070180,0.736006,0.931043,val
70,0.00500000,0.060587,0.988881,0.999978,1.044697,0.746415,0.931066,val
71,0.00500000,0.057184,0.989818,0.999978,1.048325,0.736592,0.933169,val
72,0.00500000,0.055828,0.990345,0.999956,1.054287,0.743451,0.926723,val
