epoch,lr,train_loss,train_acc1,train_acc5,eval_loss,eval_acc1,eval_acc5,eval_split
1,0.05000000,3.722977,0.130923,0.359498,3.441877,0.178619,0.468267,val
2,0.04999452,2.929771,0.262949,0.572428,2.697700,0.315338,0.630308,val
3,0.04997808,2.392848,0.368060,0.700060,2.402066,0.371622,0.706526,val
4,0.04995068,2.042758,0.443214,0.768969,2.134561,0.435754,0.758938,val
5,0.04991234,1.807701,0.497783,0.814710,2.041515,0.447794,0.779113,val
6,0.04986307,1.630081,0.540954,0.843161,1.819457,0.496312,0.813948,val
7,0.04980291,1.500635,0.574904,0.863276,1.784193,0.513408,0.812672,val
8,0.04973186,1.384207,0.603294,0.882223,1.715449,0.527815,0.831870,val
9,0.04964997,1.294738,0.625525,0.894043,1.732237,0.532583,0.833973,val
10,0.04955727,1.227103,0.643772,0.904913,1.593236,0.563339,0.852263,val
11,0.04945380,1.158882,0.656854,0.915064,1.587279,0.568279,0.855239,val
12,0.04933960,1.107308,0.673189,0.922238,1.545477,0.579297,0.857732,val
13,0.04921474,1.043947,0.689653,0.929051,1.648645,0.559972,0.847013,val
14,0.04907925,1.015443,0.699428,0.932425,1.561789,0.578091,0.854607,val
15,0.04893320,0.976918,0.710703,0.937855,1.541027,0.591958,0.858444,val
16,0.04877666,0.933835,0.723172,0.941887,1.481684,0.602562,0.865223,val
17,0.04860969,0.907647,0.728198,0.946459,1.464482,0.592130,0.875483,val
18,0.04843236,0.868047,0.738464,0.950760,1.516934,0.596967,0.867199,val
19,0.04824476,0.856087,0.740370,0.951737,1.500333,0.594014,0.871967,val
20,0.04804697,0.826571,0.749687,0.955332,1.544012,0.596507,0.865774,val
21,0.04783907,0.791764,0.760185,0.957335,1.581402,0.584260,0.870163,val
22,0.04762115,0.775137,0.766089,0.960151,1.342288,0.636546,0.890211,val
23,0.04739332,0.749470,0.773768,0.962866,1.627246,0.589499,0.858180,val
24,0.04715566,0.723833,0.777992,0.965786,1.475178,0.612477,0.875517,val
25,0.04690829,0.712397,0.781132,0.967199,1.622339,0.591349,0.864913,val
26,0.04665130,0.696741,0.786572,0.969164,1.505043,0.615476,0.879538,val
27,0.04638483,0.671120,0.794365,0.971889,1.507653,0.617084,0.871553,val
