epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,2.581460,0.224154,2.323385,0.344744,val,0.1
2,0.02008000,1.402326,0.534628,1.493896,0.565209,val,0.1
3,0.04006000,0.867845,0.722098,1.526774,0.623693,val,0.1
4,0.06004000,0.538892,0.830181,1.494324,0.661313,val,0.1
5,0.08002000,0.405611,0.871945,1.497804,0.664076,val,0.1
6,0.10000000,0.356212,0.885529,1.540607,0.667628,val,0.1
7,0.09997267,0.269690,0.912418,1.587601,0.656617,val,0.1
8,0.09989069,0.263356,0.912932,1.567016,0.645702,val,0.1
9,0.09975417,0.244934,0.918909,1.669542,0.664947,val,0.1
10,0.09956325,0.258121,0.913857,1.633462,0.661218,val,0.1
11,0.09931813,0.251753,0.916060,1.428580,0.673386,val,0.1
12,0.09901910,0.216740,0.927896,1.560131,0.665886,val,0.1
13,0.09866646,0.239740,0.919775,1.571757,0.663518,val,0.1
14,0.09826062,0.219023,0.925957,1.772777,0.628743,val,0.1
15,0.09780201,0.211577,0.928733,1.443024,0.671263,val,0.1
16,0.09729113,0.245454,0.918277,1.632824,0.668990,val,0.1
17,0.09672855,0.144773,0.949674,1.429286,0.690372,val,0.1
18,0.09611488,0.283500,0.906309,1.563295,0.662402,val,0.1
19,0.09545078,0.180945,0.938029,1.587349,0.672692,val,0.1
20,0.09473699,0.232433,0.920627,1.523977,0.681511,val,0.1
21,0.09397429,0.175614,0.939512,1.541478,0.671399,val,0.1
22,0.09316351,0.222908,0.923828,1.693550,0.650860,val,0.1
23,0.09230553,0.162839,0.942919,1.483402,0.685771,val,0.1
24,0.09140130,0.108145,0.959381,1.334125,0.700376,val,0.1
25,0.09045180,0.313773,0.894928,1.521021,0.641823,val,0.1
26,0.08945808,0.236297,0.922125,1.447112,0.678721,val,0.1
27,0.08842121,0.188100,0.935341,1.597466,0.658115,val,0.1
28,0.08734234,0.192432,0.933770,1.551593,0.684791,val,0.1
29,0.08622264,0.153094,0.946385,1.755931,0.652983,val,0.1
30,0.08506333,0.203569,0.929526,1.628405,0.682804,val,0.1
31,0.08386569,0.109401,0.959043,1.328827,0.707004,val,0.1
32,0.08263103,0.093161,0.963361,1.330488,0.694482,val,0.1
33,0.08136068,0.340792,0.887541,1.350869,0.676666,val,0.1
34,0.08005605,0.207143,0.931024,1.496767,0.686534,val,0.1
35,0.07871856,0.126667,0.954403,1.686929,0.681266,val,0.1
36,0.07734967,0.244203,0.918453,1.430062,0.686670,val,0.1
37,0.07595088,0.112225,0.958089,1.408990,0.687201,val,0.1
38,0.07452372,0.087157,0.964873,1.304029,0.691692,val,0.1
39,0.07306975,0.216763,0.925576,1.480706,0.615432,val,0.1
40,0.07159056,0.249036,0.918586,1.501443,0.690372,val,0.1
41,0.07008776,0.104828,0.960424,1.393752,0.693611,val,0.1
42,0.06856301,0.085681,0.966239,1.362830,0.688766,val,0.1
43,0.06701796,0.267074,0.911331,1.487910,0.650057,val,0.1
44,0.06545430,0.177248,0.939659,1.487195,0.695598,val,0.1
45,0.06387376,0.093605,0.964491,1.378605,0.698212,val,0.1
46,0.06227805,0.077928,0.968295,1.315521,0.696646,val,0.1
47,0.06066892,0.078698,0.968779,1.306213,0.686466,val,0.1
48,0.05904812,0.352425,0.885412,1.492120,0.659789,val,0.1
49,0.05741744,0.123666,0.955636,1.443760,0.690372,val,0.1
50,0.05577865,0.086632,0.965152,1.378306,0.697585,val,0.1
51,0.05413355,0.073270,0.970160,1.320204,0.689324,val,0.1
52,0.05248394,0.074921,0.970321,1.494853,0.683607,val,0.1
53,0.05083161,0.311471,0.898893,1.454723,0.698252,val,0.1
54,0.04917839,0.100856,0.962435,1.438735,0.699192,val,0.1
55,0.04752606,0.073569,0.969396,1.326947,0.704037,val,0.1
56,0.04587645,0.067849,0.972509,1.339833,0.696510,val,0.1
57,0.04423135,0.073114,0.972216,1.401872,0.685350,val,0.1
58,0.04259256,0.261650,0.914753,1.459884,0.682137,val,0.1
59,0.04096188,0.089238,0.965857,1.329897,0.704350,val,0.1
60,0.03934108,0.065791,0.972965,1.334282,0.695285,val,0.1
61,0.03773195,0.059880,0.975916,1.299658,0.705153,val,0.1
62,0.03613624,0.058914,0.977121,1.272226,0.702608,val,0.1
63,0.03455570,0.066566,0.975696,1.480056,0.677292,val,0.1
64,0.03299204,0.213070,0.929174,1.394330,0.702853,val,0.1
