epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,4.415266,0.046132,4.193812,0.069818,val,0.1
2,0.02008000,2.108795,0.452286,2.472525,0.441326,val,0.1
3,0.04006000,0.837785,0.758894,2.528115,0.469818,val,0.1
4,0.06004000,0.668335,0.804915,2.672804,0.463281,val,0.1
5,0.08002000,0.703331,0.795979,2.624264,0.456882,val,0.1
6,0.10000000,0.788462,0.773874,2.951309,0.427137,val,0.1
7,0.09997267,0.734917,0.788386,2.689645,0.430159,val,0.1
8,0.09989069,0.720046,0.792659,2.462804,0.459731,val,0.1
9,0.09975417,0.698319,0.799287,2.669925,0.434398,val,0.1
10,0.09956325,0.685197,0.803308,2.671362,0.446772,val,0.1
11,0.09931813,0.674839,0.805569,2.527816,0.467739,val,0.1
12,0.09901910,0.663592,0.808625,2.653805,0.460880,val,0.1
13,0.09866646,0.658841,0.810957,2.528116,0.450069,val,0.1
14,0.09826062,0.648769,0.813398,2.474518,0.470531,val,0.1
15,0.09780201,0.641811,0.816407,2.676324,0.459835,val,0.1
16,0.09729113,0.636201,0.817474,2.662890,0.449357,val,0.1
17,0.09672855,0.634619,0.817898,2.837948,0.442498,val,0.1
18,0.09611488,0.623831,0.820562,2.536254,0.464545,val,0.1
19,0.09545078,0.614526,0.823689,2.438275,0.460398,val,0.1
20,0.09473699,0.610880,0.824208,2.764323,0.445427,val,0.1
21,0.09397429,0.604640,0.826864,2.793232,0.458031,val,0.1
22,0.09316351,0.595613,0.828508,2.720841,0.454952,val,0.1
23,0.09230553,0.586274,0.831215,2.526834,0.473093,val,0.1
24,0.09140130,0.580627,0.832840,2.709443,0.460248,val,0.1
25,0.09045180,0.576659,0.833437,2.456808,0.465993,val,0.1
26,0.08945808,0.561966,0.838078,2.734525,0.460386,val,0.1
27,0.08842121,0.554183,0.840694,2.501148,0.477551,val,0.1
28,0.08734234,0.543371,0.843417,2.565187,0.460087,val,0.1
29,0.08622264,0.536886,0.844777,2.746752,0.439924,val,0.1
30,0.08506333,0.529640,0.847421,2.752085,0.444301,val,0.1
31,0.08386569,0.522429,0.849158,2.617083,0.466843,val,0.1
32,0.08263103,0.510449,0.852567,2.419996,0.475609,val,0.1
33,0.08136068,0.499680,0.856018,2.686733,0.490361,val,0.1
34,0.08005605,0.491466,0.858400,2.356270,0.496519,val,0.1
35,0.07871856,0.481058,0.861532,2.582406,0.475551,val,0.1
36,0.07734967,0.470664,0.864295,2.674508,0.479400,val,0.1
37,0.07595088,0.460713,0.867131,2.781432,0.451034,val,0.1
38,0.07452372,0.453357,0.869375,2.532970,0.475850,val,0.1
39,0.07306975,0.436471,0.873223,2.706572,0.464660,val,0.1
40,0.07159056,0.425685,0.877249,2.378243,0.477585,val,0.1
41,0.07008776,0.416185,0.879381,2.533891,0.481710,val,0.1
42,0.06856301,0.403612,0.883425,2.569371,0.480147,val,0.1
43,0.06701796,0.391262,0.887026,2.654728,0.467693,val,0.1
44,0.06545430,0.382276,0.889702,2.651185,0.460099,val,0.1
45,0.06387376,0.366855,0.894574,2.562315,0.475069,val,0.1
46,0.06227805,0.355674,0.897379,2.496378,0.481652,val,0.1
47,0.06066892,0.344513,0.900400,2.561836,0.485329,val,0.1
48,0.05904812,0.332436,0.904791,2.565211,0.480227,val,0.1
49,0.05741744,0.319388,0.908114,2.455712,0.493336,val,0.1
50,0.05577865,0.307853,0.911530,2.502863,0.475322,val,0.1
51,0.05413355,0.297017,0.915181,2.534222,0.486087,val,0.1
52,0.05248394,0.285000,0.917977,2.446101,0.477976,val,0.1
53,0.05083161,0.273327,0.921702,2.400960,0.496496,val,0.1
54,0.04917839,0.259845,0.926214,2.495041,0.481549,val,0.1
55,0.04752606,0.250253,0.928219,2.828486,0.460754,val,0.1
56,0.04587645,0.239091,0.932131,2.609876,0.471795,val,0.1
57,0.04423135,0.225529,0.936026,2.431522,0.491027,val,0.1
58,0.04259256,0.216413,0.939082,2.448091,0.488913,val,0.1
59,0.04096188,0.206485,0.942459,2.328682,0.515625,val,0.1
