epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,2.747690,0.272185,2.343826,0.416142,val,0.1
2,0.02008000,0.828815,0.785888,3.369058,0.682882,val,0.1
3,0.04006000,0.388388,0.895748,0.255057,0.846346,val,0.1
4,0.06004000,0.172717,0.947564,0.112739,0.965316,val,0.1
5,0.08002000,0.100587,0.969855,0.088898,0.970155,val,0.1
6,0.10000000,0.081749,0.974444,0.120560,0.963999,val,0.1
7,0.09997267,0.094917,0.970695,9.320925,0.626537,val,0.1
8,0.09989069,0.250942,0.930705,0.157732,0.956231,val,0.1
9,0.09975417,0.105117,0.968750,0.093066,0.974017,val,0.1
10,0.09956325,0.079971,0.973695,0.076844,0.976310,val,0.1
11,0.09931813,0.066281,0.979124,0.079041,0.979536,val,0.1
12,0.09901910,0.064041,0.976608,0.074567,0.975334,val,0.1
13,0.09866646,0.065649,0.978946,0.071639,0.972448,val,0.1
14,0.09826062,0.056310,0.983051,0.079098,0.972448,val,0.1
15,0.09780201,0.055368,0.983448,0.072829,0.977287,val,0.1
16,0.09729113,0.055676,0.982567,0.067799,0.980513,val,0.1
17,0.09672855,0.051186,0.984507,0.064760,0.982466,val,0.1
18,0.09611488,0.062035,0.981110,0.106597,0.973721,val,0.1
19,0.09545078,0.074315,0.977667,0.084817,0.976310,val,0.1
20,0.09473699,0.056585,0.981640,0.096241,0.966929,val,0.1
21,0.09397429,0.053157,0.983051,0.067983,0.980173,val,0.1
22,0.09316351,0.044588,0.986229,0.091620,0.975674,val,0.1
23,0.09230553,0.046697,0.985964,0.059807,0.981489,val,0.1
24,0.09140130,0.051551,0.984905,0.070274,0.978900,val,0.1
25,0.09045180,0.046390,0.986626,0.068291,0.982762,val,0.1
26,0.08945808,0.050028,0.984420,0.057597,0.980217,val,0.1
27,0.08842121,0.049230,0.985260,0.080197,0.982806,val,0.1
28,0.08734234,0.057466,0.982877,0.061701,0.982806,val,0.1
29,0.08622264,0.046376,0.985877,0.059510,0.985055,val,0.1
30,0.08506333,0.043932,0.986626,0.070969,0.981149,val,0.1
31,0.08386569,0.045981,0.986539,0.060194,0.983443,val,0.1
32,0.08263103,0.041391,0.987685,0.074951,0.978604,val,0.1
