epoch,lr,train_loss,train_acc1,train_acc5,eval_loss,eval_acc1,eval_acc5,eval_split
1,0.00005000,4.669914,0.010609,0.054290,4.624127,0.012063,0.061018,val
2,0.01004000,3.806955,0.116305,0.328169,3.464550,0.178114,0.440671,val
3,0.02003000,3.149254,0.223613,0.513699,3.006532,0.268601,0.575126,val
4,0.03002000,2.692397,0.307316,0.629752,2.601600,0.340453,0.664775,val
5,0.04001000,2.333949,0.380470,0.713616,2.796116,0.332950,0.658732,val
6,0.05000000,2.060599,0.440245,0.766409,2.100242,0.434030,0.760857,val
7,0.04999413,1.796494,0.501152,0.814510,2.232741,0.433617,0.740028,val
8,0.04997654,1.611358,0.546234,0.847888,1.731322,0.526390,0.824161,val
9,0.04994722,1.478508,0.580734,0.865730,1.819888,0.508146,0.824724,val
10,0.04990619,1.372374,0.607627,0.885264,1.618651,0.550620,0.844841,val
11,0.04985348,1.284572,0.628487,0.897367,1.763566,0.531032,0.835248,val
12,0.04978910,1.209549,0.648916,0.908649,1.648014,0.568739,0.845600,val
13,0.04971309,1.141278,0.666018,0.915636,1.749200,0.543589,0.828791,val
14,0.04962548,1.095568,0.676092,0.922314,1.504396,0.582950,0.869554,val
15,0.04952631,1.043922,0.692592,0.929409,1.482862,0.598403,0.866682,val
16,0.04941563,1.002464,0.703216,0.934284,1.465164,0.598656,0.872656,val
17,0.04929349,0.965008,0.713246,0.939194,1.473598,0.588637,0.873070,val
18,0.04915996,0.931912,0.722521,0.944028,1.509336,0.593187,0.868578,val
19,0.04901508,0.896808,0.729756,0.948035,1.597830,0.583847,0.859444,val
20,0.04885893,0.876221,0.734885,0.949221,1.516531,0.593865,0.863741,val
21,0.04869159,0.844515,0.746663,0.953571,1.580839,0.587718,0.865453,val
22,0.04851313,0.818419,0.751235,0.955414,1.371849,0.633628,0.886305,val
23,0.04832363,0.798980,0.759201,0.957270,1.592251,0.588523,0.858594,val
24,0.04812319,0.771632,0.765743,0.961591,1.558585,0.599081,0.868336,val
25,0.04791189,0.754649,0.769386,0.962245,1.424718,0.616257,0.881227,val
26,0.04768985,0.729050,0.779460,0.964730,1.516122,0.608031,0.872208,val
27,0.04745715,0.712834,0.783124,0.968521,1.574061,0.597093,0.867383,val
28,0.04721392,0.700160,0.785829,0.969120,1.641893,0.578435,0.856330,val
29,0.04696026,0.692896,0.786796,0.969907,1.581557,0.599575,0.865499,val
30,0.04669629,0.657038,0.797704,0.971845,1.426522,0.626034,0.878228,val
31,0.04642215,0.640740,0.801785,0.973682,1.497464,0.622909,0.874862,val
32,0.04613794,0.642171,0.800382,0.975379,1.581451,0.601781,0.865418,val
33,0.04584382,0.631234,0.803992,0.976792,1.663801,0.594049,0.857812,val
34,0.04553992,0.592031,0.818517,0.978397,1.500684,0.611156,0.880273,val
35,0.04522638,0.592784,0.817479,0.977670,1.562310,0.610524,0.868796,val
36,0.04490335,0.578136,0.820349,0.979835,1.511992,0.626850,0.873851,val
37,0.04457097,0.570328,0.823839,0.979374,1.704637,0.581055,0.858640,val
38,0.04422941,0.558259,0.827262,0.981122,1.520392,0.621289,0.875046,val
39,0.04387883,0.533523,0.833605,0.982471,1.521582,0.614189,0.880641,val
40,0.04351939,0.523017,0.837397,0.983381,1.466946,0.635455,0.888327,val
41,0.04315126,0.519488,0.837503,0.984434,1.532830,0.633180,0.878022,val
42,0.04277461,0.517378,0.836823,0.984279,1.589921,0.624793,0.858881,val
43,0.04238962,0.491473,0.845735,0.986143,1.540828,0.624000,0.872484,val
44,0.04199646,0.497765,0.845200,0.985184,1.543550,0.625103,0.877734,val
45,0.04159534,0.464244,0.855898,0.987514,1.391552,0.647415,0.886673,val
46,0.04118642,0.467478,0.854820,0.987620,1.388075,0.648840,0.886914,val
47,0.04076991,0.452592,0.858980,0.988525,1.469038,0.644715,0.883134,val
48,0.04034600,0.447550,0.861328,0.988952,1.444013,0.634007,0.889235,val
49,0.03991489,0.441396,0.864098,0.989107,1.566000,0.626884,0.876976,val
50,0.03947677,0.418653,0.870665,0.990856,1.500663,0.648736,0.878849,val
51,0.03903187,0.421634,0.869377,0.989894,1.614702,0.618566,0.866406,val
52,0.03858038,0.417190,0.869538,0.990555,1.503483,0.636110,0.886937,val
53,0.03812252,0.396438,0.875570,0.991753,1.626742,0.613994,0.873265,val
54,0.03765850,0.380679,0.881671,0.991943,1.481327,0.634938,0.889580,val
55,0.03718855,0.377260,0.883621,0.992437,1.581215,0.629102,0.869164,val
56,0.03671287,0.377154,0.882253,0.992498,1.581156,0.624403,0.879125,val
57,0.03623170,0.355297,0.891200,0.993218,1.503163,0.640384,0.882525,val
58,0.03574525,0.337570,0.896603,0.993874,1.429247,0.654079,0.889706,val
59,0.03525377,0.351114,0.891999,0.993951,1.483723,0.641245,0.885593,val
