epoch,lr,train_loss,train_acc1,train_f1,eval_loss,eval_acc1,eval_f1,eval_split
79,0.06923024,0.655869,0.799908,0.800058,1.444383,0.635846,0.628630,val
80,0.06848425,0.643371,0.804927,0.804965,1.532911,0.614809,0.603426,val
81,0.06773347,0.650407,0.801346,0.801451,1.602890,0.607468,0.601025,val
82,0.06697809,0.627462,0.808557,0.808515,1.480666,0.625988,0.620895,val
83,0.06621830,0.625189,0.808088,0.808173,1.562160,0.621829,0.617876,val
84,0.06545430,0.617725,0.811038,0.811054,1.453506,0.636455,0.633249,val
85,0.06468630,0.602674,0.815893,0.815926,1.577356,0.613545,0.612506,val
86,0.06391448,0.607037,0.813637,0.813734,1.583772,0.613867,0.612229,val
87,0.06313906,0.584515,0.820594,0.820825,1.614447,0.594382,0.585316,val
88,0.06236022,0.568417,0.823664,0.823714,1.364411,0.642452,0.637307,val
89,0.06157818,0.582358,0.819462,0.819446,1.714032,0.594853,0.592832,val
90,0.06079313,0.560676,0.826421,0.826404,1.507297,0.623415,0.617080,val
91,0.06000528,0.556003,0.828996,0.829198,1.556297,0.619428,0.614131,val
92,0.05921484,0.549441,0.830626,0.830662,1.628084,0.616337,0.611226,val
93,0.05842201,0.541388,0.835069,0.835152,1.511980,0.631181,0.628322,val
94,0.05762699,0.519346,0.840172,0.840299,1.501684,0.634007,0.629737,val
95,0.05683000,0.522370,0.839750,0.839744,1.597063,0.618176,0.606205,val
96,0.05603123,0.520541,0.840766,0.840857,1.391109,0.650758,0.646303,val
97,0.05523090,0.498003,0.847010,0.847202,1.503693,0.627964,0.623210,val
98,0.05442921,0.502176,0.845580,0.845618,1.470598,0.638419,0.635423,val
99,0.05362638,0.489894,0.848031,0.848201,1.564813,0.621760,0.615893,val
100,0.05282260,0.484795,0.850505,0.850699,1.603312,0.614878,0.607989,val
101,0.05201810,0.456470,0.857740,0.857904,1.611992,0.610903,0.606602,val
102,0.05121307,0.467201,0.854956,0.855049,1.506731,0.630319,0.626557,val
103,0.05040772,0.443234,0.863210,0.863525,1.517979,0.637845,0.634412,val
104,0.04960228,0.437965,0.864181,0.864265,1.654758,0.614465,0.609518,val
105,0.04879693,0.438070,0.862714,0.862786,1.550275,0.639166,0.634333,val
106,0.04799190,0.431596,0.865022,0.865168,1.488161,0.645933,0.643238,val
