epoch,lr,train_loss,train_acc1,train_f1,eval_loss,eval_acc1,eval_f1,eval_split
79,0.00007102,0.842991,0.960203,0.953444,1.538555,0.729699,0.671421,test
80,0.00006509,0.837149,0.962607,0.955992,1.418778,0.734644,0.667866,test
81,0.00005937,0.842246,0.958333,0.951502,1.326792,0.762902,0.706460,test
82,0.00005389,0.832811,0.961672,0.954986,1.361967,0.762049,0.711049,test
83,0.00004865,0.827933,0.963141,0.956857,1.446835,0.741480,0.678765,test
84,0.00004366,0.836045,0.959580,0.954272,1.681517,0.720972,0.639915,test
85,0.00003891,0.824758,0.961806,0.955040,1.338155,0.771939,0.712549,test
86,0.00003443,0.817445,0.965278,0.959091,1.398961,0.747339,0.685026,test
87,0.00003020,0.816795,0.967014,0.960983,1.359421,0.757513,0.698390,test
88,0.00002625,0.813055,0.967014,0.960792,1.424900,0.749700,0.687638,test
89,0.00002257,0.809736,0.966213,0.959836,1.398821,0.757513,0.697814,test
90,0.00001917,0.810115,0.966346,0.960162,1.414485,0.758898,0.693203,test
91,0.00001605,0.807770,0.967548,0.961559,1.445052,0.756252,0.698152,test
92,0.00001321,0.806737,0.968082,0.961972,1.364144,0.768033,0.707253,test
93,0.00001067,0.803987,0.968216,0.962215,1.383092,0.771939,0.715799,test
94,0.00000841,0.802726,0.967415,0.961155,1.410685,0.764757,0.705091,test
95,0.00000645,0.802253,0.967682,0.961647,1.407610,0.754237,0.695953,test
96,0.00000479,0.801860,0.969418,0.963354,1.379305,0.765041,0.707561,test
97,0.00000343,0.800012,0.969284,0.963229,1.418281,0.749984,0.689898,test
98,0.00000237,0.799334,0.969284,0.963318,1.399770,0.763088,0.702859,test
99,0.00000161,0.799054,0.970620,0.964772,1.386111,0.755560,0.695487,test
100,0.00000115,0.798220,0.969952,0.964117,1.401474,0.760158,0.701141,test
