epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,2.578951,0.231379,2.366380,0.272008,val,0.1
2,0.02008000,1.368269,0.544320,1.477154,0.580030,val,0.1
3,0.04006000,0.836091,0.735359,1.901343,0.577689,val,0.1
4,0.06004000,0.532060,0.832281,1.479319,0.660796,val,0.1
5,0.08002000,0.394073,0.876145,1.675934,0.626797,val,0.1
6,0.10000000,0.344141,0.890184,1.492522,0.632758,val,0.1
7,0.09997267,0.274249,0.911478,1.576853,0.659789,val,0.1
8,0.09989069,0.260857,0.916001,1.638983,0.657244,val,0.1
9,0.09975417,0.267612,0.913886,1.392317,0.664675,val,0.1
10,0.09956325,0.248541,0.918600,1.522153,0.641864,val,0.1
11,0.09931813,0.230480,0.924460,1.655694,0.646641,val,0.1
12,0.09901910,0.246447,0.918982,1.645581,0.659544,val,0.1
13,0.09866646,0.221534,0.925884,1.472208,0.672134,val,0.1
14,0.09826062,0.228100,0.925282,1.745932,0.634786,val,0.1
15,0.09780201,0.236527,0.921493,1.525144,0.630431,val,0.1
16,0.09729113,0.191558,0.934695,1.806928,0.642000,val,0.1
17,0.09672855,0.228442,0.923960,1.722309,0.649812,val,0.1
18,0.09611488,0.198617,0.933608,1.761121,0.659544,val,0.1
19,0.09545078,0.221381,0.925913,1.734400,0.634963,val,0.1
20,0.09473699,0.199194,0.931053,2.063305,0.574981,val,0.1
21,0.09397429,0.198220,0.933080,1.453204,0.682559,val,0.1
22,0.09316351,0.155688,0.944740,2.144441,0.587013,val,0.1
23,0.09230553,0.253310,0.916030,1.619397,0.681797,val,0.1
24,0.09140130,0.127162,0.954476,1.519145,0.677156,val,0.1
25,0.09045180,0.280267,0.907528,1.612418,0.664675,val,0.1
26,0.08945808,0.152406,0.947486,1.813044,0.667288,val,0.1
27,0.08842121,0.224943,0.923505,1.658158,0.669588,val,0.1
28,0.08734234,0.139570,0.950614,1.684200,0.669166,val,0.1
29,0.08622264,0.225213,0.923872,1.472233,0.655814,val,0.1
30,0.08506333,0.140892,0.950012,1.475089,0.665505,val,0.1
31,0.08386569,0.191031,0.934181,1.971518,0.618358,val,0.1
32,0.08263103,0.191654,0.934871,1.605780,0.674924,val,0.1
33,0.08136068,0.105684,0.960688,1.482408,0.697000,val,0.1
34,0.08005605,0.088465,0.965534,1.379723,0.686711,val,0.1
35,0.07871856,0.330870,0.891932,1.525225,0.644382,val,0.1
36,0.07734967,0.206924,0.931039,1.443046,0.678898,val,0.1
