epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,4.614268,0.015060,4.550471,0.022783,val,0.1
2,0.02008000,3.675343,0.142021,3.217105,0.206204,val,0.1
3,0.04006000,2.943375,0.262520,2.715070,0.312224,val,0.1
4,0.06004000,2.374574,0.374494,2.407137,0.375793,val,0.1
5,0.08002000,1.982890,0.458901,2.382912,0.386880,val,0.1
6,0.10000000,1.725383,0.517514,2.297076,0.407755,val,0.1
7,0.09997267,1.429874,0.588663,2.037185,0.463178,val,0.1
8,0.09989069,1.224724,0.644154,2.103657,0.445531,val,0.1
9,0.09975417,1.060918,0.685781,1.931881,0.511029,val,0.1
10,0.09956325,0.944636,0.718027,1.953689,0.497358,val,0.1
11,0.09931813,0.839011,0.747477,2.129750,0.486489,val,0.1
12,0.09901910,0.746938,0.773132,2.328158,0.467773,val,0.1
13,0.09866646,0.661080,0.796858,2.161574,0.496588,val,0.1
14,0.09826062,0.622967,0.808914,2.210609,0.490372,val,0.1
15,0.09780201,0.562388,0.827319,2.424859,0.456422,val,0.1
16,0.09729113,0.528175,0.839064,2.467276,0.454573,val,0.1
17,0.09672855,0.506665,0.845491,2.799310,0.421864,val,0.1
18,0.09611488,0.469916,0.857962,2.487913,0.467613,val,0.1
19,0.09545078,0.462924,0.859429,2.410361,0.478837,val,0.1
20,0.09473699,0.449672,0.863190,2.505467,0.475735,val,0.1
21,0.09397429,0.422822,0.872707,2.492120,0.466383,val,0.1
22,0.09316351,0.415788,0.872470,2.554169,0.458709,val,0.1
23,0.09230553,0.407284,0.875792,2.437378,0.468934,val,0.1
24,0.09140130,0.364074,0.890758,2.479142,0.468359,val,0.1
25,0.09045180,0.406074,0.876684,2.860880,0.436742,val,0.1
26,0.08945808,0.343310,0.897126,2.541440,0.462489,val,0.1
27,0.08842121,0.366694,0.890351,2.471721,0.475149,val,0.1
28,0.08734234,0.341789,0.898497,2.702729,0.462638,val,0.1
29,0.08622264,0.364586,0.890738,2.388559,0.477838,val,0.1
30,0.08506333,0.311957,0.906425,2.550833,0.490464,val,0.1
31,0.08386569,0.295498,0.911791,3.044374,0.426137,val,0.1
32,0.08263103,0.294872,0.912351,2.827601,0.450345,val,0.1
33,0.08136068,0.317634,0.906154,2.640595,0.457273,val,0.1
34,0.08005605,0.291677,0.913557,2.309247,0.499207,val,0.1
35,0.07871856,0.243261,0.928343,2.798425,0.453676,val,0.1
36,0.07734967,0.282416,0.915754,2.521448,0.476103,val,0.1
37,0.07595088,0.256951,0.924982,2.471507,0.470703,val,0.1
38,0.07452372,0.237818,0.930186,2.418464,0.487626,val,0.1
39,0.07306975,0.216914,0.937251,2.582960,0.468015,val,0.1
40,0.07159056,0.239121,0.929895,2.436390,0.485754,val,0.1
41,0.07008776,0.249844,0.928321,2.540184,0.488120,val,0.1
42,0.06856301,0.221724,0.938112,2.480335,0.478493,val,0.1
43,0.06701796,0.178403,0.949367,2.209771,0.521002,val,0.1
44,0.06545430,0.130282,0.964920,2.492253,0.492567,val,0.1
45,0.06387376,0.128993,0.966474,2.419401,0.496944,val,0.1
46,0.06227805,0.176716,0.951737,2.695736,0.454251,val,0.1
47,0.06066892,0.280826,0.917966,2.665069,0.465625,val,0.1
48,0.05904812,0.232611,0.931658,2.326792,0.493199,val,0.1
49,0.05741744,0.117719,0.969238,2.183232,0.529412,val,0.1
50,0.05577865,0.045255,0.990989,1.837678,0.562925,val,0.1
51,0.05413355,0.017452,0.998180,1.611675,0.600080,val,0.1
