epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,2.552522,0.249163,2.350866,0.294044,val,0.1
2,0.02008000,1.441971,0.516712,1.780193,0.476807,val,0.1
3,0.04006000,0.891071,0.715725,1.638825,0.543336,val,0.1
4,0.06004000,0.549526,0.827024,1.398867,0.644654,val,0.1
5,0.08002000,0.393548,0.876131,1.450576,0.664212,val,0.1
6,0.10000000,0.350154,0.887174,1.591131,0.668404,val,0.1
7,0.09997267,0.263994,0.915076,1.755553,0.600297,val,0.1
8,0.09989069,0.263689,0.914459,1.614879,0.645416,val,0.1
9,0.09975417,0.255040,0.915340,1.505090,0.648138,val,0.1
10,0.09956325,0.236187,0.921846,1.502092,0.666689,val,0.1
11,0.09931813,0.239206,0.919158,1.475343,0.662756,val,0.1
12,0.09901910,0.207940,0.929761,1.658409,0.644477,val,0.1
13,0.09866646,0.232517,0.921449,1.468477,0.662266,val,0.1
14,0.09826062,0.192101,0.933843,1.703248,0.620522,val,0.1
15,0.09780201,0.223848,0.924298,1.597682,0.676911,val,0.1
16,0.09729113,0.217798,0.926589,1.386599,0.651037,val,0.1
17,0.09672855,0.158868,0.944094,1.472968,0.671331,val,0.1
18,0.09611488,0.249747,0.915619,1.507579,0.664144,val,0.1
19,0.09545078,0.167368,0.941876,1.572936,0.661082,val,0.1
20,0.09473699,0.234362,0.921346,1.465536,0.665124,val,0.1
21,0.09397429,0.143551,0.948852,1.486066,0.665124,val,0.1
22,0.09316351,0.235283,0.919951,1.660506,0.650370,val,0.1
23,0.09230553,0.154460,0.945826,1.541248,0.683743,val,0.1
24,0.09140130,0.121580,0.954447,1.609792,0.646464,val,0.1
25,0.09045180,0.283786,0.904605,1.481202,0.675060,val,0.1
26,0.08945808,0.115542,0.957531,1.405823,0.687718,val,0.1
27,0.08842121,0.219823,0.924357,1.693579,0.582195,val,0.1
28,0.08734234,0.217554,0.927397,1.501386,0.671957,val,0.1
29,0.08622264,0.102829,0.960218,1.389338,0.685799,val,0.1
30,0.08506333,0.091293,0.963610,1.376902,0.674747,val,0.1
31,0.08386569,0.374004,0.880610,1.560150,0.650996,val,0.1
32,0.08263103,0.133682,0.952053,1.610959,0.668118,val,0.1
33,0.08136068,0.214023,0.927397,1.290187,0.672692,val,0.1
34,0.08005605,0.105840,0.958940,1.355579,0.686915,val,0.1
35,0.07871856,0.085979,0.964917,1.276475,0.683430,val,0.1
36,0.07734967,0.085017,0.966826,1.436783,0.675972,val,0.1
37,0.07595088,0.410643,0.868348,1.424639,0.676598,val,0.1
38,0.07452372,0.140584,0.949483,1.405912,0.674992,val,0.1
39,0.07306975,0.094986,0.961848,1.321077,0.691624,val,0.1
40,0.07159056,0.087621,0.965328,1.353835,0.696401,val,0.1
41,0.07008776,0.304997,0.899407,1.328357,0.646505,val,0.1
42,0.06856301,0.150614,0.947824,1.399095,0.681130,val,0.1
43,0.06701796,0.085095,0.964653,1.335849,0.677782,val,0.1
44,0.06545430,0.079152,0.967575,1.295770,0.679211,val,0.1
45,0.06387376,0.109342,0.958940,4.073659,0.290070,val,0.1
46,0.06227805,0.354341,0.885705,1.436672,0.679946,val,0.1
47,0.06066892,0.096677,0.962362,1.367835,0.687650,val,0.1
48,0.05904812,0.076174,0.968324,1.272417,0.696891,val,0.1
49,0.05741744,0.073251,0.969998,1.294708,0.681307,val,0.1
50,0.05577865,0.271800,0.910494,1.474289,0.650724,val,0.1
51,0.05413355,0.145818,0.949806,1.289382,0.683784,val,0.1
52,0.05248394,0.080183,0.967281,1.264478,0.693856,val,0.1
53,0.05083161,0.070057,0.970644,1.243122,0.680504,val,0.1
54,0.04917839,0.069326,0.972216,1.305147,0.680191,val,0.1
55,0.04752606,0.257918,0.916177,1.543910,0.641374,val,0.1
56,0.04587645,0.112829,0.958955,1.392488,0.679456,val,0.1
57,0.04423135,0.070115,0.971026,1.359944,0.677224,val,0.1
58,0.04259256,0.062785,0.974624,1.316761,0.682001,val,0.1
59,0.04096188,0.059614,0.976401,1.328071,0.676598,val,0.1
60,0.03934108,0.066333,0.975006,1.500649,0.631438,val,0.1
61,0.03773195,0.239983,0.921713,1.356597,0.680014,val,0.1
62,0.03613624,0.073714,0.970909,1.301199,0.687201,val,0.1
63,0.03455570,0.058417,0.975931,1.284242,0.696020,val,0.1
64,0.03299204,0.051987,0.978251,1.260434,0.681933,val,0.1
65,0.03144699,0.050709,0.979646,1.266984,0.692223,val,0.1
66,0.02992224,0.046864,0.981497,1.305421,0.691420,val,0.1
67,0.02841944,0.044897,0.981805,1.318554,0.686534,val,0.1
68,0.02694025,0.126721,0.957942,1.491416,0.587952,val,0.1
69,0.02548628,0.149564,0.949498,1.406303,0.696891,val,0.1
70,0.02405912,0.056963,0.976724,1.317198,0.686711,val,0.1
71,0.02266033,0.044038,0.981423,1.292848,0.690930,val,0.1
72,0.02129144,0.037948,0.983817,1.282963,0.690481,val,0.1
73,0.01995395,0.035873,0.984977,1.269822,0.692917,val,0.1
74,0.01864932,0.032975,0.986108,1.285893,0.692114,val,0.1
75,0.01737897,0.030920,0.986930,1.273521,0.692536,val,0.1
76,0.01614431,0.031857,0.987092,1.238576,0.697381,val,0.1
77,0.01494667,0.029089,0.988296,1.262766,0.695952,val,0.1
78,0.01378736,0.027442,0.988986,1.261751,0.699368,val,0.1
79,0.01266766,0.026253,0.989515,1.282862,0.698184,val,0.1
80,0.01158879,0.025750,0.989647,1.241618,0.693652,val,0.1
81,0.01055192,0.024030,0.990220,1.280825,0.693094,val,0.1
82,0.00955820,0.021378,0.991071,1.276085,0.702404,val,0.1
83,0.00860870,0.021037,0.991277,1.278112,0.697558,val,0.1
84,0.00770447,0.019508,0.991982,1.289611,0.695639,val,0.1
85,0.00684649,0.018637,0.992422,1.269783,0.701846,val,0.1
86,0.00603571,0.017282,0.992746,1.293499,0.696578,val,0.1
87,0.00527301,0.016287,0.993171,1.276085,0.700975,val,0.1
88,0.00455922,0.015294,0.993348,1.281740,0.706868,val,0.1
89,0.00389512,0.014546,0.993847,1.266372,0.703833,val,0.1
90,0.00328145,0.013677,0.993950,1.286990,0.704391,val,0.1
91,0.00271887,0.013211,0.994082,1.286518,0.703275,val,0.1
92,0.00220799,0.012821,0.994155,1.292125,0.706623,val,0.1
93,0.00174938,0.012490,0.994376,1.289849,0.703520,val,0.1
94,0.00134354,0.012279,0.994420,1.291206,0.702159,val,0.1
95,0.00099090,0.011998,0.994552,1.284331,0.702717,val,0.1
96,0.00069187,0.011794,0.994743,1.283945,0.702717,val,0.1
97,0.00044675,0.011657,0.994669,1.285233,0.702404,val,0.1
98,0.00025583,0.011585,0.994963,1.291655,0.701846,val,0.1
99,0.00011931,0.011408,0.995095,1.290832,0.701601,val,0.1
100,0.00003733,0.011357,0.995154,1.291778,0.701846,val,0.1
