epoch,lr,train_loss,train_acc1,train_acc5,eval_loss,eval_acc1,eval_acc5,eval_split
1,0.00010000,4.638769,0.013751,0.062697,4.578305,0.017923,0.083146,val
2,0.02008000,3.799154,0.133022,0.361321,3.563182,0.192176,0.457192,val
3,0.04006000,3.213828,0.245107,0.543598,3.075281,0.285271,0.597725,val
4,0.06004000,2.772849,0.338182,0.665626,2.783774,0.364453,0.681824,val
5,0.08002000,2.448229,0.416524,0.741736,2.730145,0.364591,0.693222,val
6,0.10000000,2.234674,0.470257,0.789731,2.343711,0.441682,0.762983,val
7,0.09998827,2.041163,0.523016,0.828559,2.604809,0.402470,0.715659,val
8,0.09995307,1.910766,0.559269,0.852638,2.091931,0.511477,0.813270,val
9,0.09989443,1.826063,0.580344,0.867774,2.050975,0.520140,0.824575,val
10,0.09981237,1.762284,0.599276,0.878452,2.076174,0.514200,0.816705,val
11,0.09970693,1.716403,0.610408,0.886953,2.038326,0.527470,0.835616,val
12,0.09957816,1.665467,0.627508,0.895537,2.006093,0.539097,0.838051,val
13,0.09942612,1.627663,0.637096,0.898588,2.086026,0.517727,0.824793,val
14,0.09925088,1.608997,0.643809,0.902566,2.054989,0.529182,0.826988,val
15,0.09905252,1.573652,0.653382,0.908573,1.973579,0.550276,0.845060,val
16,0.09883114,1.929797,0.553378,0.842379,2.193481,0.503860,0.804423,val
17,0.09858685,1.869006,0.568988,0.856492,2.079430,0.524265,0.821392,val
18,0.09831975,1.801255,0.588875,0.869570,2.015321,0.550896,0.823081,val
19,0.09802996,1.800186,0.586665,0.869511,1.961667,0.555377,0.843003,val
20,0.09771764,1.756252,0.600495,0.877661,2.039600,0.533008,0.829067,val
21,0.09738292,1.743324,0.605015,0.878729,1.846831,0.582617,0.860869,val
22,0.09702596,1.738949,0.604265,0.881476,1.962631,0.559800,0.839396,val
23,0.09664693,1.708423,0.615091,0.883612,1.893142,0.579733,0.855515,val
24,0.09624600,1.712516,0.612544,0.883752,2.067409,0.535317,0.814924,val
25,0.09582337,1.706975,0.615779,0.883496,2.049040,0.537385,0.827769,val
26,0.09537923,1.669200,0.624756,0.892339,2.079998,0.541050,0.821841,val
27,0.09491380,1.688223,0.618398,0.888420,2.090681,0.522438,0.825161,val
28,0.09442728,1.656624,0.628374,0.892879,1.916717,0.569646,0.855756,val
29,0.09391991,1.645959,0.632036,0.895227,2.043107,0.537316,0.832560,val
30,0.09339192,1.641786,0.632793,0.893782,1.921325,0.572036,0.847059,val
31,0.09284357,1.617322,0.640258,0.898531,1.814891,0.600563,0.862695,val
32,0.09227512,1.626966,0.637979,0.897015,1.971043,0.559743,0.840763,val
33,0.09168682,1.617932,0.640095,0.897865,2.015300,0.543520,0.833146,val
34,0.09107895,1.617328,0.641910,0.898679,1.838637,0.579102,0.867188,val
35,0.09045180,1.556075,0.661638,0.908349,2.010379,0.559639,0.832146,val
36,0.08980567,1.562926,0.655675,0.906566,1.880582,0.591728,0.854044,val
37,0.08914086,1.556243,0.659601,0.909234,2.026298,0.539143,0.834490,val
38,0.08845767,1.560896,0.655310,0.907895,1.802797,0.601436,0.863304,val
39,0.08775644,1.578315,0.652595,0.905747,1.955383,0.562925,0.852700,val
40,0.08703748,1.546302,0.659784,0.910590,2.093643,0.546680,0.827849,val
41,0.08630114,1.546150,0.660731,0.913029,1.912527,0.577206,0.859421,val
42,0.08554777,1.517543,0.671663,0.914940,1.901061,0.574851,0.856411,val
43,0.08477771,1.535181,0.665868,0.912077,1.884366,0.587730,0.858766,val
44,0.08399133,1.493168,0.676590,0.917831,1.792502,0.602608,0.871829,val
45,0.08318899,1.491623,0.678405,0.918104,1.869412,0.596668,0.859754,val
46,0.08237108,1.501178,0.673372,0.917453,1.784430,0.609272,0.871255,val
47,0.08153797,1.504756,0.674573,0.916632,1.818207,0.604297,0.867750,val
48,0.08069006,1.493706,0.674279,0.919115,1.783707,0.605733,0.869336,val
49,0.07982775,1.475021,0.683303,0.920499,1.784302,0.611684,0.878849,val
50,0.07895144,1.455096,0.688583,0.924474,1.771082,0.615947,0.875195,val
51,0.07806155,1.440568,0.694097,0.925466,1.744846,0.622875,0.878056,val
52,0.07715848,1.437529,0.696398,0.926943,1.815512,0.604929,0.874678,val
53,0.07624267,1.429003,0.696563,0.927924,1.738075,0.626930,0.879492,val
54,0.07531454,1.438456,0.691877,0.927167,1.660997,0.646059,0.885719,val
55,0.07437453,1.415398,0.699377,0.929754,1.938253,0.576597,0.844014,val
56,0.07342308,1.378599,0.712030,0.935641,1.897635,0.582250,0.853929,val
57,0.07246064,1.401480,0.703118,0.931628,1.679234,0.641877,0.892142,val
58,0.07148766,1.398184,0.705090,0.931414,1.664801,0.635960,0.892946,val
59,0.07050459,1.396252,0.708077,0.932006,1.932468,0.579320,0.846163,val
60,0.06951190,1.391330,0.707584,0.932585,1.804383,0.608502,0.862868,val
61,0.06851006,1.369030,0.713680,0.937130,1.803476,0.607204,0.873311,val
62,0.06749953,1.354200,0.717095,0.939895,1.726858,0.631595,0.878493,val
63,0.06648078,1.358625,0.717840,0.936911,1.754461,0.629354,0.865522,val
64,0.06545430,1.329664,0.726710,0.942822,1.691238,0.635570,0.887374,val
65,0.06442058,1.335198,0.725561,0.939613,1.765465,0.612546,0.870680,val
66,0.06338008,1.317871,0.729749,0.943073,1.854063,0.593130,0.868819,val
67,0.06233330,1.298565,0.735359,0.947165,1.670274,0.644887,0.887914,val
68,0.06128074,1.286678,0.738587,0.948580,1.827658,0.607422,0.862741,val
69,0.06022289,1.280257,0.742609,0.948856,1.847477,0.608582,0.868176,val
70,0.05916024,1.257955,0.749462,0.950881,1.704180,0.634961,0.884835,val
71,0.05809329,1.260491,0.746185,0.950972,1.722615,0.630331,0.882617,val
72,0.05702255,1.246276,0.752106,0.953219,1.709719,0.644359,0.878585,val
73,0.05594851,1.257661,0.747472,0.951697,1.728972,0.633261,0.880423,val
74,0.05487168,1.231324,0.756705,0.954832,1.676361,0.645542,0.889947,val
75,0.05379257,1.205036,0.764989,0.957542,1.731684,0.633410,0.889580,val
76,0.05271167,1.216461,0.763053,0.955741,1.603891,0.665636,0.900839,val
77,0.05162951,1.181463,0.771556,0.961194,1.627474,0.659421,0.899517,val
78,0.05054659,1.189405,0.768459,0.959500,1.778336,0.622587,0.873070,val
79,0.04946341,1.170812,0.777901,0.961963,1.756847,0.629492,0.878803,val
80,0.04838049,1.151058,0.782084,0.963261,1.658068,0.657606,0.897369,val
81,0.04729833,1.139361,0.787484,0.966052,1.613221,0.656974,0.896829,val
82,0.04621743,1.105444,0.797277,0.969359,1.668520,0.647174,0.890579,val
83,0.04513832,1.120467,0.792404,0.967512,1.640443,0.661661,0.894508,val
84,0.04406149,1.096350,0.799087,0.969268,1.618745,0.664947,0.901769,val
85,0.04298745,1.087361,0.806355,0.970688,1.576235,0.677309,0.905480,val
86,0.04191671,1.062188,0.812266,0.972886,1.678985,0.653745,0.891188,val
87,0.04084976,1.064565,0.809923,0.972133,1.549236,0.679975,0.904722,val
88,0.03978711,1.034062,0.822061,0.975971,1.612627,0.667291,0.901953,val
89,0.03872926,1.031661,0.821617,0.976634,1.565102,0.678022,0.902057,val
90,0.03767670,1.013379,0.827402,0.978743,1.654714,0.663511,0.892165,val
91,0.03662992,0.992835,0.836315,0.979352,1.602230,0.672587,0.905687,val
92,0.03558942,0.984944,0.837817,0.979990,1.600493,0.671737,0.900149,val
93,0.03455570,0.991812,0.835092,0.978871,1.600391,0.675276,0.900299,val
94,0.03352922,0.953160,0.847757,0.981966,1.626947,0.668348,0.902057,val
95,0.03251047,0.954198,0.849974,0.981539,1.574239,0.683054,0.903872,val
96,0.03149994,0.927441,0.857659,0.984052,1.479419,0.711937,0.910995,val
97,0.03049810,0.923315,0.858862,0.985756,1.571856,0.683778,0.907629,val
98,0.02950541,0.892595,0.868788,0.986809,1.522505,0.692325,0.909892,val
99,0.02852234,0.883497,0.873192,0.987105,1.607495,0.680136,0.901919,val
100,0.02754936,0.866079,0.879700,0.988925,1.554548,0.687098,0.900804,val
101,0.02658692,0.842535,0.887629,0.989445,1.579395,0.688304,0.905825,val
102,0.02563547,0.846212,0.885624,0.990133,1.480613,0.709593,0.917073,val
103,0.02469546,0.838019,0.887927,0.989411,1.524739,0.699943,0.908330,val
104,0.02376733,0.815509,0.897552,0.991721,1.532386,0.692302,0.908824,val
105,0.02285152,0.805326,0.900122,0.991877,1.526153,0.699598,0.902907,val
106,0.02194845,0.795529,0.902561,0.992126,1.450300,0.718727,0.925011,val
107,0.02105856,0.754414,0.918494,0.993985,1.457228,0.721519,0.920152,val
108,0.02018225,0.747903,0.920270,0.994052,1.527411,0.692027,0.908847,val
109,0.01931994,0.741827,0.922405,0.994207,1.479549,0.711765,0.914143,val
110,0.01847203,0.718271,0.931401,0.995850,1.440405,0.716682,0.915878,val
111,0.01763892,0.705841,0.934075,0.995739,1.427888,0.725758,0.924449,val
112,0.01682101,0.691249,0.940055,0.995983,1.416396,0.730319,0.915315,val
113,0.01601867,0.668768,0.946906,0.997159,1.440742,0.722185,0.914947,val
114,0.01523229,0.663269,0.949029,0.997275,1.427596,0.726631,0.917245,val
115,0.01446223,0.655605,0.951860,0.997603,1.382007,0.734432,0.927160,val
116,0.01370886,0.633049,0.958607,0.997980,1.392527,0.736213,0.923323,val
117,0.01297252,0.629929,0.959389,0.998002,1.357176,0.746347,0.924494,val
118,0.01225356,0.607778,0.966111,0.998735,1.340362,0.750322,0.929458,val
119,0.01155233,0.598577,0.970397,0.998668,1.342112,0.747725,0.925839,val
120,0.01086914,0.591178,0.971524,0.998779,1.349806,0.744956,0.924621,val
121,0.01020433,0.574308,0.975830,0.998979,1.325368,0.756158,0.926792,val
122,0.00955820,0.570231,0.978385,0.999134,1.335305,0.752148,0.922277,val
123,0.00893105,0.556299,0.980296,0.999512,1.314214,0.755744,0.923690,val
124,0.00832318,0.555813,0.980543,0.999290,1.315964,0.754573,0.931043,val
125,0.00773488,0.553245,0.981889,0.999245,1.305129,0.765028,0.927769,val
126,0.00716643,0.542625,0.984284,0.999600,1.298530,0.764120,0.928676,val
127,0.00661808,0.533205,0.986599,0.999645,1.292115,0.766785,0.930653,val
128,0.00609009,0.535898,0.986373,0.999623,1.305401,0.767176,0.930090,val
129,0.00558272,0.518439,0.990501,0.999689,1.285175,0.768497,0.932261,val
130,0.00509620,0.518250,0.990035,0.999756,1.280461,0.771496,0.930802,val
131,0.00463077,0.511349,0.992197,0.999822,1.288721,0.768417,0.930630,val
132,0.00418663,0.513433,0.991265,0.999800,1.281123,0.773323,0.931997,val
133,0.00376400,0.510218,0.991610,0.999667,1.281852,0.773690,0.930480,val
134,0.00336307,0.499427,0.993827,0.999867,1.279628,0.771645,0.932238,val
135,0.00298404,0.505800,0.992654,0.999822,1.279861,0.776528,0.930457,val
136,0.00262708,0.501054,0.993896,0.999933,1.281509,0.774184,0.930997,val
137,0.00229236,0.494473,0.994274,0.999911,1.284325,0.774747,0.931239,val
138,0.00198004,0.496621,0.994173,0.999911,1.276815,0.773277,0.931434,val
139,0.00169025,0.495452,0.994740,0.999845,1.277782,0.775333,0.930848,val
140,0.00142315,0.492894,0.995228,0.999933,1.276550,0.776183,0.932020,val
141,0.00117886,0.489796,0.995162,0.999911,1.277934,0.776287,0.932996,val
142,0.00095748,0.490736,0.995428,0.999956,1.272843,0.777551,0.933582,val
143,0.00075912,0.488584,0.995317,0.999889,1.275307,0.776896,0.933559,val
144,0.00058388,0.487165,0.996072,0.999933,1.278045,0.778068,0.933950,val
145,0.00043184,0.487268,0.995832,0.999956,1.276419,0.778114,0.933364,val
146,0.00030307,0.484437,0.996316,0.999933,1.274195,0.777723,0.932583,val
147,0.00019763,0.486163,0.996294,0.999956,1.279934,0.778872,0.932410,val
148,0.00011557,0.485360,0.995739,0.999978,1.276254,0.780653,0.932996,val
149,0.00005693,0.488114,0.995605,0.999889,1.280943,0.779504,0.933215,val
150,0.00002173,0.486689,0.996054,1.000000,1.277261,0.778653,0.932410,val
