epoch,lr,train_loss,train_acc1,train_acc5,eval_loss,eval_acc1,eval_acc5,eval_split
1,0.05000000,3.796846,0.116236,0.336270,3.377295,0.190981,0.455480,val
2,0.04998766,3.073668,0.235477,0.535573,2.881322,0.269577,0.583398,val
3,0.04995067,2.527666,0.338016,0.668548,2.572678,0.339143,0.657732,val
4,0.04988905,2.159811,0.415956,0.746617,2.208243,0.409398,0.729952,val
5,0.04980287,1.914058,0.470166,0.794562,2.158905,0.431606,0.739430,val
6,0.04969221,1.740293,0.514562,0.825459,1.915508,0.473725,0.794853,val
7,0.04955718,1.626320,0.543817,0.845888,1.800163,0.507192,0.812718,val
8,0.04939792,1.527379,0.567333,0.861037,1.859478,0.490315,0.803941,val
9,0.04921458,1.455491,0.584719,0.872179,1.752614,0.505779,0.831434,val
10,0.04900734,1.402081,0.600421,0.882041,1.907481,0.495657,0.796542,val
11,0.04877641,1.349787,0.610122,0.887979,1.707600,0.527953,0.829308,val
12,0.04852202,1.303198,0.625745,0.896253,1.685319,0.540924,0.842222,val
13,0.04824441,1.255011,0.639084,0.901705,1.749026,0.532721,0.824575,val
14,0.04794387,1.231409,0.642082,0.905451,1.596415,0.555630,0.846496,val
15,0.04762068,1.196232,0.655190,0.909527,1.601355,0.554377,0.853539,val
16,0.04727516,1.167950,0.657725,0.913821,1.539423,0.575988,0.860524,val
17,0.04690767,1.136553,0.669628,0.917764,1.667536,0.544451,0.833042,val
18,0.04651855,1.116123,0.674141,0.921069,1.736277,0.540947,0.830676,val
19,0.04610820,1.103338,0.677103,0.922326,1.618411,0.555538,0.844497,val
20,0.04567701,1.068915,0.685727,0.926178,1.558201,0.577080,0.853022,val
21,0.04522542,1.045682,0.693719,0.928176,1.525915,0.578378,0.863614,val
22,0.04475388,1.036914,0.693986,0.929761,1.524766,0.585443,0.865395,val
23,0.04426283,1.010893,0.702513,0.933123,1.491040,0.590522,0.864453,val
24,0.04375278,0.995062,0.705285,0.934785,1.497850,0.586546,0.865625,val
25,0.04322422,0.980449,0.708484,0.938728,1.615447,0.572656,0.847668,val
26,0.04267767,0.957421,0.715167,0.939936,1.550403,0.581399,0.859490,val
27,0.04211368,0.942246,0.719916,0.941559,1.621412,0.570715,0.853711,val
28,0.04153280,0.930839,0.723108,0.943396,1.626050,0.552378,0.848093,val
29,0.04093560,0.910883,0.728230,0.944772,1.560102,0.587569,0.853826,val
30,0.04032268,0.891118,0.732200,0.949273,1.461594,0.601103,0.867992,val
31,0.03969463,0.870453,0.739396,0.948684,1.508676,0.605526,0.867854,val
32,0.03905208,0.863448,0.740770,0.950989,1.533447,0.590062,0.854423,val
33,0.03839567,0.847305,0.748293,0.952841,1.478213,0.600931,0.872576,val
34,0.03772604,0.824253,0.750829,0.956523,1.447533,0.606043,0.868382,val
35,0.03704384,0.811181,0.754227,0.958471,1.525760,0.596760,0.864453,val
36,0.03634976,0.787194,0.763122,0.959470,1.418066,0.617682,0.880744,val
