epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,2.573456,0.226372,2.324719,0.336550,val,0.1
2,0.02008000,1.392052,0.536566,1.860460,0.482456,val,0.1
3,0.04006000,0.825739,0.737106,1.669282,0.584454,val,0.1
4,0.06004000,0.504154,0.840255,1.477053,0.670909,val,0.1
5,0.08002000,0.375987,0.880169,1.500376,0.680150,val,0.1
6,0.10000000,0.346388,0.887673,1.524422,0.643742,val,0.1
7,0.09997267,0.264460,0.913475,1.492111,0.667247,val,0.1
8,0.09989069,0.250820,0.917793,1.597085,0.654100,val,0.1
9,0.09975417,0.245582,0.918982,1.488513,0.650261,val,0.1
10,0.09956325,0.241932,0.919129,1.582869,0.669861,val,0.1
11,0.09931813,0.236552,0.921229,1.489217,0.669725,val,0.1
12,0.09901910,0.224556,0.924841,1.428317,0.666621,val,0.1
13,0.09866646,0.220850,0.924181,1.586047,0.674815,val,0.1
14,0.09826062,0.211290,0.928777,1.484451,0.642490,val,0.1
15,0.09780201,0.211136,0.928072,1.576511,0.668676,val,0.1
16,0.09729113,0.209177,0.929041,1.600407,0.664879,val,0.1
17,0.09672855,0.196247,0.933373,1.554026,0.673876,val,0.1
18,0.09611488,0.218030,0.927118,1.453590,0.661354,val,0.1
19,0.09545078,0.166596,0.941700,1.420699,0.688208,val,0.1
20,0.09473699,0.109318,0.959278,1.543109,0.681334,val,0.1
21,0.09397429,0.339141,0.890596,1.382818,0.694863,val,0.1
22,0.09316351,0.174325,0.940114,1.554395,0.645103,val,0.1
23,0.09230553,0.215050,0.927323,1.419896,0.684193,val,0.1
24,0.09140130,0.117759,0.957017,1.288606,0.701982,val,0.1
25,0.09045180,0.094765,0.964212,1.298006,0.702227,val,0.1
26,0.08945808,0.390223,0.874633,1.467091,0.662783,val,0.1
27,0.08842121,0.177370,0.939732,1.595889,0.626729,val,0.1
28,0.08734234,0.197747,0.932933,1.421975,0.680395,val,0.1
29,0.08622264,0.110913,0.959014,1.435432,0.676557,val,0.1
30,0.08506333,0.252521,0.915120,1.535304,0.656019,val,0.1
31,0.08386569,0.131371,0.952919,1.383357,0.680953,val,0.1
32,0.08263103,0.100402,0.962612,1.354599,0.682940,val,0.1
33,0.08136068,0.288033,0.905384,1.345259,0.689079,val,0.1
34,0.08005605,0.135703,0.952141,1.424601,0.690263,val,0.1
35,0.07871856,0.208299,0.928718,1.455354,0.672760,val,0.1
36,0.07734967,0.125588,0.955063,1.340137,0.699368,val,0.1
37,0.07595088,0.083807,0.966518,1.208231,0.698565,val,0.1
38,0.07452372,0.082754,0.968339,1.317915,0.685731,val,0.1
39,0.07306975,0.356906,0.886190,1.375023,0.672202,val,0.1
40,0.07159056,0.141380,0.950717,1.305678,0.694972,val,0.1
41,0.07008776,0.091529,0.964668,1.314476,0.694101,val,0.1
42,0.06856301,0.080999,0.967840,1.280476,0.689705,val,0.1
43,0.06701796,0.304743,0.900537,1.323180,0.668050,val,0.1
44,0.06545430,0.138700,0.951539,1.400051,0.685241,val,0.1
45,0.06387376,0.083358,0.967487,1.276899,0.698565,val,0.1
46,0.06227805,0.074734,0.970307,1.270471,0.697694,val,0.1
47,0.06066892,0.078174,0.969866,1.877255,0.581950,val,0.1
48,0.05904812,0.363651,0.883694,1.360914,0.683253,val,0.1
49,0.05741744,0.104326,0.961128,1.311379,0.699573,val,0.1
