epoch,lr,train_loss,train_acc1,train_acc5,eval_loss,eval_acc1,eval_acc5,eval_split
1,0.05000000,4.121222,0.084771,0.276762,3.841909,0.131537,0.376482,val
2,0.04998766,3.643464,0.173532,0.446632,3.512662,0.204481,0.496128,val
3,0.04995067,3.262811,0.260394,0.572717,3.232188,0.279274,0.578642,val
4,0.04988905,2.910716,0.349422,0.677919,2.926871,0.352309,0.669795,val
5,0.04980287,2.657582,0.414159,0.745613,2.667574,0.429917,0.738844,val
6,0.04969221,2.464941,0.471514,0.792061,2.559865,0.441165,0.770175,val
7,0.04955718,2.328504,0.511100,0.820761,2.468077,0.468739,0.783008,val
8,0.04939792,2.222222,0.546224,0.843871,2.444609,0.479262,0.789752,val
9,0.04921458,2.150800,0.564564,0.856623,2.415811,0.481595,0.797989,val
10,0.04900734,2.091431,0.585466,0.869646,2.454937,0.471875,0.788672,val
11,0.04877641,2.039920,0.597133,0.879690,2.322341,0.509915,0.822449,val
12,0.04852202,1.997607,0.611651,0.887885,2.282499,0.535064,0.825448,val
13,0.04824441,1.945578,0.630879,0.896539,2.377675,0.500000,0.809949,val
14,0.04794387,1.925316,0.634304,0.897488,2.234855,0.543107,0.832192,val
15,0.04762068,1.892495,0.646965,0.903794,2.190458,0.552688,0.847208,val
16,0.04727516,1.865387,0.655246,0.908719,2.152422,0.569566,0.845186,val
17,0.04690767,1.836374,0.663202,0.913870,2.170436,0.570083,0.846105,val
18,0.04651855,1.816151,0.670674,0.917360,2.148535,0.569887,0.848058,val
19,0.04610820,1.801173,0.674718,0.918487,2.303739,0.531193,0.818520,val
20,0.04567701,1.772410,0.684711,0.924302,2.193857,0.562833,0.840028,val
21,0.04522542,1.759006,0.688006,0.925473,2.190220,0.562040,0.844692,val
22,0.04475388,1.746168,0.692057,0.927774,2.231580,0.556824,0.835685,val
23,0.04426283,1.717495,0.703640,0.932514,2.148806,0.567383,0.848380,val
24,0.04375278,1.705848,0.706299,0.933229,2.087372,0.580354,0.870290,val
25,0.04322422,1.685623,0.713981,0.938055,2.094137,0.592015,0.859030,val
26,0.04267767,1.668710,0.718180,0.940334,2.123881,0.583628,0.857927,val
27,0.04211368,1.663551,0.721990,0.941081,2.123489,0.575356,0.863649,val
28,0.04153280,1.641230,0.726289,0.942824,2.117120,0.575793,0.855905,val
29,0.04093560,1.629585,0.731830,0.946309,2.091231,0.596818,0.861328,val
30,0.04032268,1.607113,0.739803,0.948844,2.065197,0.596852,0.862259,val
31,0.03969463,1.592147,0.744654,0.951221,2.000322,0.631744,0.869336,val
32,0.03905208,1.587387,0.745896,0.951618,2.099010,0.595692,0.864671,val
33,0.03839567,1.571977,0.751418,0.953174,2.156912,0.583226,0.843945,val
34,0.03772604,1.538755,0.762436,0.957734,2.041884,0.604665,0.870290,val
35,0.03704384,1.535185,0.764875,0.957956,2.192226,0.575207,0.844359,val
36,0.03634976,1.525002,0.768096,0.959369,2.051930,0.601700,0.869233,val
37,0.03564448,1.500304,0.774678,0.962925,2.035689,0.609524,0.870508,val
38,0.03492870,1.492029,0.778537,0.964531,2.032508,0.616567,0.875862,val
