epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,4.480017,0.038796,4.337113,0.058801,val,0.1
2,0.02008000,2.367066,0.392884,2.468413,0.399920,val,0.1
3,0.04006000,1.050170,0.699507,2.312138,0.463948,val,0.1
4,0.06004000,0.624828,0.813665,2.303443,0.481813,val,0.1
5,0.08002000,0.613951,0.817100,2.615227,0.442992,val,0.1
6,0.10000000,0.648743,0.808213,2.417121,0.476252,val,0.1
7,0.09997267,0.561340,0.833424,2.830592,0.440476,val,0.1
8,0.09989069,0.527245,0.844710,2.532435,0.459766,val,0.1
9,0.09975417,0.509696,0.849509,2.512091,0.460375,val,0.1
10,0.09956325,0.493212,0.854781,2.285372,0.490912,val,0.1
11,0.09931813,0.481656,0.858792,2.871433,0.444704,val,0.1
12,0.09901910,0.467384,0.862479,2.526206,0.485696,val,0.1
13,0.09866646,0.458571,0.864455,2.505447,0.471415,val,0.1
14,0.09826062,0.454386,0.866258,2.389970,0.473369,val,0.1
15,0.09780201,0.451523,0.867028,2.844509,0.437557,val,0.1
16,0.09729113,0.438525,0.871447,2.490510,0.487178,val,0.1
17,0.09672855,0.437599,0.871081,2.647865,0.471036,val,0.1
18,0.09611488,0.431309,0.874162,2.417708,0.492337,val,0.1
19,0.09545078,0.417332,0.877108,2.425275,0.491831,val,0.1
20,0.09473699,0.421038,0.877309,2.307502,0.502539,val,0.1
21,0.09397429,0.409161,0.880190,2.450212,0.485409,val,0.1
22,0.09316351,0.407403,0.880213,2.498289,0.481870,val,0.1
23,0.09230553,0.396467,0.883779,2.646743,0.473955,val,0.1
24,0.09140130,0.398220,0.883499,2.697314,0.471806,val,0.1
25,0.09045180,0.385340,0.887542,2.274211,0.505894,val,0.1
26,0.08945808,0.377237,0.889172,2.319565,0.485064,val,0.1
27,0.08842121,0.374087,0.890153,2.612023,0.483352,val,0.1
28,0.08734234,0.367827,0.892282,2.347999,0.492096,val,0.1
29,0.08622264,0.361671,0.894082,2.447369,0.483008,val,0.1
30,0.08506333,0.351609,0.897276,2.529378,0.505365,val,0.1
31,0.08386569,0.345577,0.898810,2.437804,0.485271,val,0.1
32,0.08263103,0.344563,0.899063,2.291475,0.519324,val,0.1
33,0.08136068,0.332043,0.903566,2.310541,0.500218,val,0.1
34,0.08005605,0.324308,0.905126,2.359481,0.496048,val,0.1
35,0.07871856,0.306217,0.911229,2.409985,0.494669,val,0.1
36,0.07734967,0.311477,0.908982,2.605761,0.462534,val,0.1
37,0.07595088,0.295334,0.914416,2.476982,0.490142,val,0.1
38,0.07452372,0.290891,0.915255,2.358996,0.506652,val,0.1
39,0.07306975,0.289886,0.915863,2.621089,0.484915,val,0.1
40,0.07159056,0.271612,0.921234,2.531125,0.498817,val,0.1
41,0.07008776,0.267651,0.923026,2.405628,0.502011,val,0.1
42,0.06856301,0.260522,0.924786,2.242924,0.511029,val,0.1
43,0.06701796,0.250118,0.927903,2.379530,0.500632,val,0.1
44,0.06545430,0.237657,0.932008,2.335253,0.523058,val,0.1
45,0.06387376,0.237610,0.931906,2.320477,0.512856,val,0.1
46,0.06227805,0.224911,0.935706,2.348799,0.510616,val,0.1
47,0.06066892,0.216410,0.938510,2.222611,0.521645,val,0.1
48,0.05904812,0.208920,0.940420,2.462819,0.485696,val,0.1
49,0.05741744,0.196679,0.945025,2.517963,0.493968,val,0.1
50,0.05577865,0.191787,0.946299,2.399513,0.503573,val,0.1
51,0.05413355,0.178748,0.950251,2.477179,0.499977,val,0.1
52,0.05248394,0.173492,0.951739,2.272127,0.523116,val,0.1
53,0.05083161,0.169653,0.952749,2.272125,0.513660,val,0.1
54,0.04917839,0.154400,0.957956,2.468356,0.505090,val,0.1
55,0.04752606,0.144845,0.960572,2.460076,0.491900,val,0.1
56,0.04587645,0.149971,0.959224,2.265452,0.528504,val,0.1
57,0.04423135,0.125895,0.966498,2.326259,0.506284,val,0.1
58,0.04259256,0.130252,0.965181,2.310861,0.502585,val,0.1
59,0.04096188,0.118715,0.968955,2.317056,0.515223,val,0.1
60,0.03934108,0.105179,0.972993,2.400589,0.494095,val,0.1
61,0.03773195,0.109074,0.972218,2.311659,0.504963,val,0.1
62,0.03613624,0.088779,0.978120,2.431840,0.492176,val,0.1
63,0.03455570,0.091143,0.977847,2.351934,0.505986,val,0.1
64,0.03299204,0.084882,0.979718,2.025677,0.533732,val,0.1
65,0.03144699,0.059777,0.987028,2.120999,0.531974,val,0.1
66,0.02992224,0.111291,0.972212,2.140847,0.531273,val,0.1
67,0.02841944,0.030046,0.994387,1.637731,0.612167,val,0.1
68,0.02694025,0.007107,0.999756,1.595424,0.627964,val,0.1
69,0.02548628,0.008481,0.999796,1.637058,0.633651,val,0.1
70,0.02405912,0.009436,0.999751,1.711594,0.619083,val,0.1
71,0.02266033,0.421741,0.888399,2.038329,0.549104,val,0.1
72,0.02129144,0.019043,0.997294,1.602870,0.615809,val,0.1
73,0.01995395,0.006630,0.999742,1.574663,0.625551,val,0.1
74,0.01864932,0.007490,0.999796,1.621706,0.629998,val,0.1
75,0.01737897,0.008086,0.999787,1.660898,0.626873,val,0.1
76,0.01614431,0.008388,0.999870,1.698142,0.626356,val,0.1
77,0.01494667,0.009276,0.999809,1.690876,0.621886,val,0.1
78,0.01378736,0.061848,0.986863,5.201821,0.164476,val,0.1
79,0.01266766,0.336882,0.911852,1.801540,0.578642,val,0.1
80,0.01158879,0.010049,0.999045,1.570591,0.628159,val,0.1
81,0.01055192,0.005025,0.999782,1.568710,0.632169,val,0.1
82,0.00955820,0.005510,0.999836,1.592757,0.633169,val,0.1
83,0.00860870,0.006425,0.999822,1.625742,0.631089,val,0.1
84,0.00770447,0.006831,0.999831,1.643028,0.633019,val,0.1
85,0.00684649,0.006923,0.999853,1.671073,0.629940,val,0.1
86,0.00603571,0.007089,0.999884,1.696958,0.631606,val,0.1
87,0.00527301,0.007144,0.999862,1.715227,0.629527,val,0.1
88,0.00455922,0.006995,0.999867,1.722420,0.627964,val,0.1
89,0.00389512,0.007033,0.999867,1.745252,0.628136,val,0.1
90,0.00328145,0.006904,0.999884,1.759028,0.626815,val,0.1
91,0.00271887,0.006936,0.999898,1.764408,0.629527,val,0.1
92,0.00220799,0.006868,0.999884,1.770462,0.627160,val,0.1
93,0.00174938,0.006823,0.999902,1.776699,0.625080,val,0.1
94,0.00134354,0.006725,0.999920,1.790637,0.621909,val,0.1
95,0.00099090,0.006723,0.999929,1.788339,0.624598,val,0.1
96,0.00069187,0.006650,0.999907,1.794619,0.624816,val,0.1
97,0.00044675,0.006641,0.999929,1.798165,0.625230,val,0.1
98,0.00025583,0.006535,0.999933,1.799088,0.624207,val,0.1
99,0.00011931,0.006603,0.999933,1.799435,0.622300,val,0.1
100,0.00003733,0.006589,0.999920,1.795290,0.623277,val,0.1
