epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,2.594950,0.216165,2.330743,0.332018,val,0.1
2,0.02008000,1.432911,0.521661,1.504942,0.570721,val,0.1
3,0.04006000,0.912739,0.706224,1.618568,0.606884,val,0.1
4,0.06004000,0.585748,0.813308,1.424425,0.667560,val,0.1
5,0.08002000,0.429049,0.863751,1.488749,0.675128,val,0.1
6,0.10000000,0.374431,0.881961,1.493003,0.655597,val,0.1
7,0.09997267,0.283736,0.908952,1.636577,0.662334,val,0.1
8,0.09989069,0.276056,0.910406,1.431091,0.664008,val,0.1
9,0.09975417,0.261857,0.914562,1.680913,0.640366,val,0.1
10,0.09956325,0.260296,0.914591,1.550910,0.656577,val,0.1
11,0.09931813,0.257032,0.915487,1.544628,0.680041,val,0.1
12,0.09901910,0.226341,0.924474,1.491688,0.678789,val,0.1
13,0.09866646,0.247833,0.918644,1.414736,0.677292,val,0.1
14,0.09826062,0.229094,0.922771,1.636159,0.633697,val,0.1
15,0.09780201,0.216728,0.927382,1.615781,0.655148,val,0.1
16,0.09729113,0.233157,0.923109,1.555814,0.673808,val,0.1
17,0.09672855,0.221071,0.925840,1.473293,0.664947,val,0.1
18,0.09611488,0.204619,0.931332,1.478034,0.672692,val,0.1
19,0.09545078,0.220728,0.924753,1.674943,0.667452,val,0.1
20,0.09473699,0.186174,0.935782,1.625322,0.644545,val,0.1
21,0.09397429,0.216115,0.927250,1.635862,0.677986,val,0.1
22,0.09316351,0.200089,0.931773,1.617989,0.666934,val,0.1
23,0.09230553,0.192024,0.934901,1.562153,0.652738,val,0.1
24,0.09140130,0.198983,0.931303,1.592213,0.672719,val,0.1
25,0.09045180,0.172792,0.940496,1.815741,0.656196,val,0.1
26,0.08945808,0.212985,0.927088,1.439428,0.683635,val,0.1
27,0.08842121,0.156819,0.945401,1.640427,0.673277,val,0.1
28,0.08734234,0.219829,0.925003,1.501886,0.685799,val,0.1
29,0.08622264,0.143271,0.949072,1.549131,0.689773,val,0.1
30,0.08506333,0.105165,0.960967,1.348907,0.692182,val,0.1
31,0.08386569,0.309156,0.898070,1.426575,0.669166,val,0.1
32,0.08263103,0.175593,0.941450,1.741375,0.661803,val,0.1
33,0.08136068,0.198034,0.932698,1.484855,0.667805,val,0.1
34,0.08005605,0.147028,0.948470,1.455038,0.690018,val,0.1
35,0.07871856,0.101062,0.961995,1.436309,0.691379,val,0.1
36,0.07734967,0.161388,0.944696,3.712109,0.376130,val,0.1
37,0.07595088,0.303222,0.900699,1.526438,0.675577,val,0.1
38,0.07452372,0.130292,0.954505,1.487577,0.685731,val,0.1
39,0.07306975,0.155791,0.944637,2.272188,0.559315,val,0.1
40,0.07159056,0.202687,0.931420,1.399441,0.696224,val,0.1
41,0.07008776,0.094931,0.963889,1.304576,0.706623,val,0.1
42,0.06856301,0.082450,0.967605,1.293808,0.702540,val,0.1
43,0.06701796,0.281342,0.907777,1.465411,0.663096,val,0.1
44,0.06545430,0.174743,0.941494,1.490537,0.697027,val,0.1
45,0.06387376,0.100419,0.962729,1.371941,0.707208,val,0.1
46,0.06227805,0.080742,0.968309,1.310605,0.701179,val,0.1
47,0.06066892,0.084554,0.967546,1.588062,0.665641,val,0.1
48,0.05904812,0.329317,0.892931,1.515331,0.685064,val,0.1
49,0.05741744,0.106931,0.961378,1.392707,0.703343,val,0.1
50,0.05577865,0.077983,0.968735,1.345408,0.704976,val,0.1
51,0.05413355,0.071965,0.971951,1.371217,0.697095,val,0.1
