epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,2.569865,0.221645,2.335866,0.320241,val,0.05
2,0.02008000,1.371026,0.544842,1.348043,0.619117,val,0.05
3,0.04006000,0.835561,0.733791,1.639957,0.594607,val,0.05
4,0.06004000,0.546830,0.826326,1.539979,0.660371,val,0.05
5,0.08002000,0.410217,0.869975,1.447913,0.673185,val,0.05
6,0.10000000,0.373239,0.879981,1.382010,0.695646,val,0.05
7,0.09997267,0.295846,0.904209,1.434343,0.635980,val,0.05
8,0.09989069,0.293746,0.905065,1.433951,0.683189,val,0.05
9,0.09975417,0.274726,0.910083,1.793309,0.609970,val,0.05
10,0.09956325,0.266773,0.912192,1.617502,0.664396,val,0.05
11,0.09931813,0.259160,0.914244,1.555090,0.680878,val,0.05
12,0.09901910,0.252418,0.916543,1.400220,0.668802,val,0.05
13,0.09866646,0.237438,0.920937,1.509877,0.658417,val,0.05
14,0.09826062,0.253796,0.915000,1.585333,0.648295,val,0.05
15,0.09780201,0.235682,0.921396,1.574666,0.622666,val,0.05
16,0.09729113,0.220403,0.926006,1.583935,0.641578,val,0.05
17,0.09672855,0.236495,0.920058,1.590188,0.643174,val,0.05
18,0.09611488,0.222135,0.925073,1.605333,0.684904,val,0.05
19,0.09545078,0.213682,0.927531,1.594231,0.663443,val,0.05
20,0.09473699,0.221335,0.923774,1.473999,0.655988,val,0.05
21,0.09397429,0.217222,0.927139,1.430644,0.674781,val,0.05
22,0.09316351,0.197569,0.931638,1.542317,0.652320,val,0.05
23,0.09230553,0.218861,0.924831,1.608920,0.663681,val,0.05
24,0.09140130,0.198680,0.931528,1.586586,0.685880,val,0.05
25,0.09045180,0.199056,0.931357,1.587779,0.670756,val,0.05
26,0.08945808,0.203035,0.930690,1.590663,0.710413,val,0.05
27,0.08842121,0.180919,0.937460,1.649863,0.666968,val,0.05
28,0.08734234,0.203563,0.930293,1.596315,0.675019,val,0.05
29,0.08622264,0.177458,0.937610,1.416892,0.692597,val,0.05
30,0.08506333,0.196110,0.932083,1.632499,0.646103,val,0.05
31,0.08386569,0.169010,0.940998,1.561407,0.704673,val,0.05
32,0.08263103,0.198027,0.930756,1.525141,0.677830,val,0.05
33,0.08136068,0.149062,0.946270,1.438887,0.690644,val,0.05
34,0.08005605,0.205018,0.929207,1.473058,0.650010,val,0.05
35,0.07871856,0.161019,0.943593,1.450127,0.704197,val,0.05
36,0.07734967,0.104618,0.959727,1.237212,0.736757,val,0.05
37,0.07595088,0.263941,0.911213,1.517174,0.669041,val,0.05
38,0.07452372,0.159951,0.944319,1.435634,0.690525,val,0.05
39,0.07306975,0.102261,0.960348,1.407407,0.709556,val,0.05
40,0.07159056,0.260616,0.912611,1.347722,0.703816,val,0.05
41,0.07008776,0.125213,0.954019,1.347041,0.706507,val,0.05
42,0.06856301,0.091895,0.964601,1.347198,0.696623,val,0.05
43,0.06701796,0.205153,0.929946,1.531230,0.609732,val,0.05
44,0.06545430,0.235904,0.921542,1.448262,0.686738,val,0.05
45,0.06387376,0.107997,0.960524,1.314893,0.683070,val,0.05
46,0.06227805,0.083858,0.966640,1.269761,0.714677,val,0.05
47,0.06066892,0.228936,0.922303,1.438616,0.660990,val,0.05
48,0.05904812,0.182446,0.938119,1.352560,0.683213,val,0.05
49,0.05741744,0.091645,0.964823,1.316644,0.717249,val,0.05
50,0.05577865,0.076872,0.969887,1.272771,0.712367,val,0.05
51,0.05413355,0.120607,0.956914,2.540864,0.449362,val,0.05
52,0.05248394,0.278864,0.908920,1.419952,0.687714,val,0.05
53,0.05083161,0.094963,0.964033,1.369148,0.688810,val,0.05
54,0.04917839,0.073658,0.971265,1.265374,0.705650,val,0.05
55,0.04752606,0.072691,0.972015,1.323302,0.695646,val,0.05
56,0.04587645,0.252652,0.916391,1.568576,0.651605,val,0.05
57,0.04423135,0.110011,0.960199,1.408355,0.697480,val,0.05
58,0.04259256,0.071182,0.971454,1.346634,0.711509,val,0.05
59,0.04096188,0.064730,0.974106,1.305768,0.692835,val,0.05
