epoch,lr,train_loss,train_acc1,train_acc5,eval_loss,eval_acc1,eval_acc5,eval_split
1,0.00010000,4.644061,0.013031,0.061462,4.582491,0.018290,0.074426,val
2,0.02008000,3.973822,0.099225,0.297884,3.697647,0.157698,0.412868,val
3,0.04006000,3.564257,0.171108,0.437157,3.417955,0.215246,0.517831,val
4,0.06004000,3.280136,0.223322,0.523265,3.252855,0.263304,0.565039,val
5,0.08002000,3.040534,0.269578,0.591553,2.845464,0.328849,0.640820,val
6,0.10000000,2.855861,0.315316,0.639777,2.723477,0.359272,0.673552,val
7,0.09755307,2.661408,0.359787,0.692067,2.672442,0.381606,0.702551,val
8,0.09045180,2.478814,0.401873,0.734156,2.461151,0.423300,0.743842,val
9,0.07939132,2.347796,0.439199,0.760380,2.158530,0.485501,0.804366,val
10,0.06545430,2.196407,0.475608,0.796505,2.077277,0.511592,0.825747,val
11,0.05000500,2.069551,0.509963,0.820712,1.921961,0.556790,0.852711,val
12,0.03455570,1.930409,0.549849,0.844990,1.782536,0.591762,0.876045,val
13,0.02061868,1.770271,0.594135,0.872739,1.683969,0.626471,0.888821,val
14,0.00955820,1.629079,0.638660,0.897315,1.592804,0.650253,0.906032,val
15,0.00245693,1.534257,0.668842,0.912906,1.537588,0.670439,0.911972,val
