epoch,lr,train_loss,train_acc1,train_acc5,eval_loss,eval_acc1,eval_acc5,eval_split
1,0.05000000,3.931473,0.123735,0.348524,3.633972,0.182146,0.460892,val
2,0.04998766,3.325729,0.248252,0.553440,3.167000,0.293704,0.603091,val
3,0.04995067,2.882906,0.353688,0.685419,2.940037,0.343865,0.670186,val
4,0.04988905,2.584287,0.438634,0.762520,2.672831,0.417337,0.741648,val
5,0.04980287,2.395038,0.492703,0.808160,2.466622,0.468601,0.782778,val
6,0.04969221,2.253400,0.535388,0.838206,2.397623,0.481756,0.805331,val
7,0.04955718,2.157467,0.565235,0.855807,2.342041,0.512626,0.811730,val
8,0.04939792,2.083908,0.586892,0.870549,2.294107,0.526402,0.826700,val
9,0.04921458,2.032068,0.602196,0.878137,2.261121,0.534295,0.827355,val
10,0.04900734,1.976249,0.619858,0.888369,2.228481,0.549609,0.837730,val
11,0.04877641,1.940893,0.629730,0.895604,2.258910,0.535903,0.832583,val
12,0.04852202,1.905866,0.641831,0.903111,2.140051,0.572472,0.855779,val
13,0.04824441,1.873739,0.651249,0.907468,2.311681,0.516510,0.827482,val
14,0.04794387,1.843565,0.660156,0.911796,2.172873,0.555928,0.849092,val
15,0.04762068,1.813393,0.672196,0.915103,2.233570,0.547392,0.834168,val
16,0.04727516,1.792947,0.678092,0.919747,2.142868,0.576873,0.849828,val
17,0.04690767,1.769630,0.683732,0.924395,2.127056,0.578263,0.855756,val
18,0.04651855,1.746570,0.692250,0.928669,2.103905,0.585880,0.857169,val
19,0.04610820,1.727238,0.699401,0.930422,2.222192,0.556089,0.836707,val
20,0.04567701,1.708036,0.706407,0.933919,2.141471,0.574655,0.850414,val
21,0.04522542,1.693103,0.710701,0.937019,2.116099,0.576390,0.855871,val
22,0.04475388,1.671599,0.718304,0.938447,2.040059,0.607985,0.868991,val
23,0.04426283,1.653011,0.722272,0.941485,2.181419,0.562638,0.840062,val
24,0.04375278,1.647029,0.726040,0.942864,2.011766,0.605354,0.877298,val
25,0.04322422,1.629176,0.731583,0.944277,2.161002,0.574184,0.848231,val
26,0.04267767,1.609463,0.736935,0.948422,2.059125,0.600977,0.870290,val
27,0.04211368,1.602288,0.744170,0.947150,2.093234,0.586765,0.859984,val
28,0.04153280,1.581865,0.748067,0.952745,2.096255,0.592406,0.856422,val
29,0.04093560,1.576221,0.748779,0.950913,2.021944,0.616969,0.874759,val
30,0.04032268,1.546162,0.756234,0.956459,2.059169,0.608192,0.866556,val
31,0.03969463,1.543351,0.762639,0.955510,2.083815,0.592463,0.863718,val
32,0.03905208,1.529542,0.763137,0.958886,2.049415,0.607468,0.868911,val
33,0.03839567,1.515943,0.769413,0.959862,2.017420,0.615384,0.873196,val
34,0.03772604,1.493689,0.775541,0.963443,1.984228,0.629963,0.877344,val
35,0.03704384,1.483124,0.779447,0.964743,1.996750,0.617509,0.879986,val
36,0.03634976,1.472036,0.785741,0.965894,1.988584,0.625597,0.876298,val
37,0.03564448,1.456186,0.789866,0.967009,2.035946,0.610501,0.873541,val
38,0.03492870,1.443079,0.794739,0.970114,2.022915,0.620381,0.874724,val
39,0.03420311,1.428215,0.799469,0.970079,1.908084,0.651700,0.893187,val
40,0.03346845,1.397398,0.810130,0.973904,1.962072,0.634570,0.884249,val
41,0.03272542,1.394645,0.809622,0.975090,1.946356,0.636477,0.887431,val
42,0.03197478,1.383892,0.816017,0.974570,1.958222,0.637626,0.883640,val
43,0.03121725,1.371143,0.817602,0.976812,1.945360,0.642119,0.881055,val
44,0.03045358,1.349261,0.825814,0.979324,2.008181,0.625862,0.877780,val
45,0.02968453,1.334575,0.832315,0.980434,1.924711,0.648667,0.888189,val
46,0.02891086,1.309723,0.841131,0.982254,1.940620,0.638856,0.888477,val
47,0.02813333,1.307277,0.843235,0.982787,2.002278,0.633869,0.876344,val
48,0.02735271,1.284283,0.849627,0.984686,1.921903,0.651183,0.892073,val
49,0.02656976,1.266951,0.855160,0.986977,1.933828,0.652309,0.885915,val
50,0.02578527,1.249132,0.864396,0.988952,1.925401,0.650092,0.892440,val
51,0.02500000,1.234738,0.868310,0.988930,1.932888,0.655871,0.887753,val
52,0.02421473,1.224200,0.871866,0.990333,1.910981,0.656204,0.887374,val
53,0.02343024,1.194508,0.883338,0.992392,1.891977,0.660800,0.897587,val
54,0.02264729,1.177440,0.887989,0.992876,1.883426,0.668761,0.894681,val
55,0.02186667,1.165137,0.893380,0.993961,1.895678,0.666831,0.894635,val
56,0.02108914,1.144311,0.901601,0.994673,1.917486,0.658134,0.891556,val
57,0.02031547,1.125296,0.908405,0.995805,1.884661,0.670933,0.889097,val
58,0.01954642,1.103759,0.916876,0.996471,1.846522,0.677907,0.899667,val
59,0.01878275,1.084723,0.923979,0.997226,1.855896,0.676746,0.893704,val
60,0.01802522,1.077345,0.926758,0.997692,1.817192,0.687730,0.900057,val
61,0.01727458,1.052581,0.936114,0.998224,1.887719,0.672599,0.887695,val
62,0.01653155,1.034933,0.942003,0.998735,1.803121,0.696289,0.899954,val
63,0.01579689,1.020327,0.948459,0.998806,1.783268,0.698874,0.900816,val
64,0.01507130,1.003845,0.953566,0.999112,1.822055,0.684375,0.903056,val
65,0.01435552,0.986970,0.959460,0.999428,1.762012,0.706365,0.909283,val
66,0.01365024,0.968817,0.965764,0.999623,1.746447,0.713798,0.911236,val
67,0.01295616,0.958950,0.967544,0.999756,1.752322,0.713408,0.911776,val
68,0.01227396,0.939946,0.974185,0.999694,1.726243,0.718876,0.915223,val
69,0.01160433,0.927955,0.977904,0.999845,1.715368,0.727631,0.918934,val
70,0.01094792,0.910560,0.982486,0.999978,1.696062,0.724460,0.918394,val
71,0.01030537,0.896931,0.986659,0.999978,1.694741,0.721875,0.917371,val
72,0.00967732,0.887989,0.987421,0.999933,1.725545,0.723966,0.912385,val
73,0.00906440,0.877371,0.990715,0.999978,1.694782,0.728745,0.916245,val
74,0.00846720,0.864610,0.992987,1.000000,1.670647,0.742417,0.922105,val
75,0.00788632,0.852904,0.995539,1.000000,1.640810,0.747093,0.924839,val
76,0.00732233,0.844704,0.996787,1.000000,1.635596,0.753596,0.922622,val
77,0.00677578,0.838708,0.997270,1.000000,1.638940,0.751689,0.925988,val
78,0.00624722,0.832095,0.998007,1.000000,1.626606,0.750735,0.928136,val
79,0.00573717,0.827420,0.998358,1.000000,1.613688,0.758869,0.930802,val
