epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,2.767733,0.138025,2.654690,0.211747,val,0.05
2,0.02008000,1.907768,0.364740,1.677451,0.424709,val,0.05
3,0.04006000,1.628528,0.454186,1.620941,0.460818,val,0.05
4,0.06004000,1.442361,0.519979,1.616987,0.456793,val,0.05
5,0.08002000,1.322310,0.561389,1.427267,0.530154,val,0.05
6,0.10000000,1.234932,0.596423,1.361518,0.548447,val,0.05
7,0.09997267,1.054838,0.651965,1.395698,0.569312,val,0.05
8,0.09989069,0.943869,0.691471,1.523575,0.517816,val,0.05
9,0.09975417,0.849371,0.724514,1.326362,0.583365,val,0.05
10,0.09956325,0.759529,0.753565,1.159218,0.640839,val,0.05
11,0.09931813,0.681321,0.783364,1.229061,0.604969,val,0.05
12,0.09901910,0.610713,0.803500,1.296352,0.615949,val,0.05
13,0.09866646,0.553342,0.821527,1.371406,0.622904,val,0.05
14,0.09826062,0.521402,0.832498,1.536207,0.623142,val,0.05
15,0.09780201,0.459653,0.852072,1.313988,0.662062,val,0.05
16,0.09729113,0.416033,0.865897,1.675608,0.610447,val,0.05
17,0.09672855,0.368857,0.884417,1.327418,0.663658,val,0.05
18,0.09611488,0.337842,0.891012,1.308790,0.685618,val,0.05
19,0.09545078,0.314653,0.899157,1.505461,0.665349,val,0.05
20,0.09473699,0.295527,0.903803,1.456592,0.662919,val,0.05
21,0.09397429,0.282899,0.907173,1.335375,0.688667,val,0.05
22,0.09316351,0.289274,0.905450,1.685522,0.685976,val,0.05
23,0.09230553,0.287559,0.903788,1.617158,0.632288,val,0.05
24,0.09140130,0.269021,0.911267,1.492721,0.665968,val,0.05
25,0.09045180,0.241793,0.917678,1.598037,0.643507,val,0.05
26,0.08945808,0.231178,0.922246,1.482256,0.661442,val,0.05
27,0.08842121,0.236836,0.919861,1.607396,0.659990,val,0.05
28,0.08734234,0.260080,0.912986,1.572702,0.676091,val,0.05
29,0.08622264,0.254635,0.912504,1.421817,0.681093,val,0.05
30,0.08506333,0.245843,0.917329,1.571721,0.628382,val,0.05
31,0.08386569,0.213751,0.927554,1.434702,0.663157,val,0.05
32,0.08263103,0.178203,0.938017,1.409523,0.690501,val,0.05
33,0.08136068,0.155062,0.943463,1.329474,0.715272,val,0.05
34,0.08005605,0.139934,0.947361,1.311663,0.709532,val,0.05
35,0.07871856,0.129324,0.949468,1.255524,0.704292,val,0.05
36,0.07734967,0.121213,0.952014,1.232974,0.719536,val,0.05
37,0.07595088,0.121966,0.951145,1.248383,0.708675,val,0.05
38,0.07452372,0.120928,0.951635,1.212349,0.713558,val,0.05
39,0.07306975,0.116916,0.953401,1.228280,0.711485,val,0.05
40,0.07159056,0.113260,0.955132,1.217996,0.708317,val,0.05
41,0.07008776,0.111730,0.955362,1.216941,0.718321,val,0.05
42,0.06856301,0.122600,0.950601,1.305715,0.710747,val,0.05
43,0.06701796,0.558396,0.813630,1.419355,0.583603,val,0.05
44,0.06545430,0.548016,0.819167,1.265072,0.653892,val,0.05
45,0.06387376,0.326289,0.892142,1.372147,0.665730,val,0.05
46,0.06227805,0.218412,0.926245,1.331823,0.675495,val,0.05
47,0.06066892,0.161082,0.943218,1.284230,0.704768,val,0.05
48,0.05904812,0.134115,0.949292,1.332223,0.697456,val,0.05
49,0.05741744,0.116841,0.952179,1.250450,0.701482,val,0.05
50,0.05577865,0.108055,0.955319,1.247293,0.703673,val,0.05
51,0.05413355,0.103455,0.956231,1.205484,0.704530,val,0.05
52,0.05248394,0.099036,0.957705,1.213303,0.717345,val,0.05
53,0.05083161,0.097555,0.958927,1.240078,0.705388,val,0.05
54,0.04917839,0.095477,0.959406,1.207670,0.710390,val,0.05
55,0.04752606,0.094814,0.959333,1.171297,0.714296,val,0.05
56,0.04587645,0.089896,0.961393,1.169400,0.719417,val,0.05
57,0.04423135,0.087783,0.962768,1.191616,0.718321,val,0.05
58,0.04259256,0.085330,0.962971,1.181116,0.716368,val,0.05
59,0.04096188,0.082965,0.963710,1.209949,0.724419,val,0.05
60,0.03934108,0.083745,0.963810,1.166821,0.729421,val,0.05
61,0.03773195,0.083413,0.963565,1.145000,0.713558,val,0.05
62,0.03613624,0.079005,0.965315,1.146729,0.728325,val,0.05
63,0.03455570,0.078196,0.964932,1.166628,0.724181,val,0.05
64,0.03299204,0.077803,0.965843,1.171209,0.713558,val,0.05
65,0.03144699,0.075746,0.967456,1.170793,0.720393,val,0.05
66,0.02992224,0.074056,0.968130,1.137577,0.719536,val,0.05
67,0.02841944,0.074199,0.968536,1.159987,0.719298,val,0.05
68,0.02694025,0.072317,0.968375,1.157668,0.716487,val,0.05
69,0.02548628,0.070220,0.968896,1.151936,0.716606,val,0.05
70,0.02405912,0.068683,0.969880,1.174075,0.712343,val,0.05
71,0.02266033,0.065938,0.970205,1.164554,0.713558,val,0.05
72,0.02129144,0.065838,0.970270,1.173182,0.720513,val,0.05
73,0.01995395,0.063437,0.971500,1.175206,0.711485,val,0.05
74,0.01864932,0.060954,0.972656,1.162037,0.718440,val,0.05
75,0.01737897,0.059527,0.973372,1.166036,0.718440,val,0.05
76,0.01614431,0.057556,0.974219,1.148399,0.723561,val,0.05
77,0.01494667,0.054611,0.975211,1.172541,0.725514,val,0.05
78,0.01378736,0.055333,0.974893,1.165502,0.725514,val,0.05
79,0.01266766,0.052126,0.977099,1.182943,0.725514,val,0.05
80,0.01158879,0.051650,0.976700,1.179918,0.721608,val,0.05
81,0.01055192,0.050921,0.976846,1.165436,0.722585,val,0.05
82,0.00955820,0.048798,0.977677,1.175897,0.716606,val,0.05
83,0.00860870,0.047429,0.978596,1.166764,0.719655,val,0.05
84,0.00770447,0.044381,0.979695,1.173012,0.718679,val,0.05
85,0.00684649,0.043826,0.979963,1.190473,0.717821,val,0.05
86,0.00603571,0.042435,0.981323,1.178007,0.721608,val,0.05
87,0.00527301,0.041033,0.981380,1.189144,0.722585,val,0.05
88,0.00455922,0.039801,0.981966,1.188079,0.722585,val,0.05
89,0.00389512,0.039226,0.982625,1.186006,0.721727,val,0.05
90,0.00328145,0.037968,0.983146,1.188271,0.719655,val,0.05
91,0.00271887,0.036438,0.984115,1.184104,0.723561,val,0.05
92,0.00220799,0.036176,0.984455,1.187175,0.722585,val,0.05
93,0.00174938,0.035296,0.984766,1.192732,0.719655,val,0.05
94,0.00134354,0.034524,0.984766,1.188060,0.721727,val,0.05
95,0.00099090,0.034175,0.985417,1.193855,0.715749,val,0.05
96,0.00069187,0.034361,0.984838,1.198347,0.719655,val,0.05
97,0.00044675,0.033969,0.985221,1.193796,0.722704,val,0.05
98,0.00025583,0.033795,0.985555,1.192704,0.724657,val,0.05
99,0.00011931,0.033604,0.984831,1.189976,0.719655,val,0.05
100,0.00003733,0.033767,0.985106,1.192937,0.721727,val,0.05
