epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,2.474050,0.265633,2.161252,0.360369,val,0.1
2,0.02008000,1.114329,0.633490,1.350351,0.656713,val,0.1
3,0.04006000,0.487492,0.844991,1.475162,0.676734,val,0.1
4,0.06004000,0.314481,0.899597,1.682386,0.675128,val,0.1
5,0.08002000,0.297334,0.902593,1.595091,0.674366,val,0.1
6,0.10000000,0.317914,0.896837,1.544830,0.680218,val,0.1
7,0.09997267,0.260867,0.914120,1.439506,0.680953,val,0.1
8,0.09989069,0.243022,0.919459,1.576738,0.664988,val,0.1
9,0.09975417,0.237576,0.920544,1.721950,0.633697,val,0.1
10,0.09956325,0.229218,0.923377,1.523441,0.682382,val,0.1
11,0.09931813,0.223885,0.925018,1.715057,0.649635,val,0.1
12,0.09901910,0.224569,0.924340,1.541276,0.662688,val,0.1
13,0.09866646,0.221520,0.925524,1.449278,0.680953,val,0.1
14,0.09826062,0.208609,0.929712,1.443721,0.685731,val,0.1
15,0.09780201,0.207283,0.929492,1.671824,0.656468,val,0.1
16,0.09729113,0.197134,0.932071,1.646995,0.657067,val,0.1
17,0.09672855,0.209254,0.929132,1.596407,0.655501,val,0.1
18,0.09611488,0.195012,0.932781,1.862534,0.638896,val,0.1
19,0.09545078,0.197892,0.932577,1.695555,0.647825,val,0.1
20,0.09473699,0.203575,0.930120,1.555850,0.667247,val,0.1
21,0.09397429,0.197081,0.932741,1.625269,0.666934,val,0.1
22,0.09316351,0.193265,0.932447,1.664931,0.650438,val,0.1
23,0.09230553,0.163627,0.942953,1.747590,0.656509,val,0.1
24,0.09140130,0.189879,0.935035,1.501454,0.678340,val,0.1
25,0.09045180,0.197393,0.932667,1.480799,0.679524,val,0.1
26,0.08945808,0.189650,0.934300,1.518339,0.686289,val,0.1
27,0.08842121,0.172726,0.940774,1.668397,0.646845,val,0.1
28,0.08734234,0.148413,0.948243,1.477797,0.683185,val,0.1
29,0.08622264,0.205416,0.930839,1.531628,0.694972,val,0.1
30,0.08506333,0.184219,0.937084,1.535565,0.670214,val,0.1
31,0.08386569,0.163973,0.942863,1.672813,0.612818,val,0.1
32,0.08263103,0.156015,0.945280,1.531431,0.678204,val,0.1
33,0.08136068,0.201484,0.931614,1.571481,0.680885,val,0.1
34,0.08005605,0.173902,0.939900,1.653723,0.627845,val,0.1
35,0.07871856,0.132551,0.952709,1.515601,0.690889,val,0.1
36,0.07734967,0.192791,0.934406,1.534632,0.675305,val,0.1
37,0.07595088,0.167587,0.941378,1.833866,0.646083,val,0.1
38,0.07452372,0.120438,0.955974,1.405240,0.693162,val,0.1
39,0.07306975,0.188172,0.935745,1.645956,0.635793,val,0.1
40,0.07159056,0.152717,0.947125,1.639505,0.666240,val,0.1
41,0.07008776,0.165760,0.942235,1.554675,0.685213,val,0.1
42,0.06856301,0.104955,0.960799,1.400335,0.696823,val,0.1
