epoch,lr,train_loss,train_acc1,train_acc5,eval_loss,eval_acc1,eval_acc5,eval_split
1,0.05000000,3.993695,0.085770,0.277405,3.604135,0.126804,0.398001,val
2,0.04998766,3.396496,0.173660,0.449488,3.221988,0.202941,0.499816,val
3,0.04995067,2.917456,0.261867,0.575920,2.811186,0.283192,0.602953,val
4,0.04988905,2.474339,0.350364,0.679547,2.539212,0.337948,0.667532,val
5,0.04980287,2.164246,0.414736,0.747512,2.207206,0.408778,0.738304,val
6,0.04969221,1.947928,0.463048,0.788683,2.151012,0.420898,0.742808,val
7,0.04955718,1.784866,0.506501,0.818641,2.001346,0.463074,0.776367,val
8,0.04939792,1.668050,0.534579,0.839264,1.820243,0.507227,0.810076,val
9,0.04921458,1.582445,0.554076,0.852391,1.900580,0.479021,0.797518,val
10,0.04900734,1.515489,0.570236,0.863331,1.753314,0.521266,0.823886,val
11,0.04877641,1.453699,0.582667,0.872660,1.847136,0.497553,0.812695,val
12,0.04852202,1.405385,0.599025,0.880529,1.880715,0.497438,0.809547,val
13,0.04824441,1.343631,0.613876,0.889671,1.847222,0.499678,0.816176,val
14,0.04794387,1.327160,0.616004,0.892911,1.627135,0.548575,0.847507,val
15,0.04762068,1.279783,0.631804,0.896965,1.741262,0.532456,0.829630,val
16,0.04727516,1.266951,0.634189,0.899360,1.722491,0.536903,0.830434,val
17,0.04690767,1.219291,0.645463,0.907266,1.844744,0.508892,0.811581,val
18,0.04651855,1.191553,0.654016,0.912095,1.564639,0.568417,0.846691,val
19,0.04610820,1.176456,0.659241,0.912349,1.857185,0.513362,0.819933,val
20,0.04567701,1.151612,0.662201,0.916233,1.727475,0.543003,0.834777,val
21,0.04522542,1.121298,0.673135,0.919476,1.588576,0.557893,0.851781,val
22,0.04475388,1.109982,0.676363,0.920373,1.612400,0.571128,0.846496,val
23,0.04426283,1.087449,0.679724,0.924911,1.548277,0.579929,0.860375,val
24,0.04375278,1.064385,0.685443,0.929702,1.643629,0.553389,0.852803,val
25,0.04322422,1.043633,0.696195,0.928893,1.676634,0.555986,0.836477,val
26,0.04267767,1.028848,0.696713,0.932474,1.436658,0.600103,0.866257,val
