epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,2.807020,0.115216,2.662086,0.204595,val,0.1
2,0.02008000,2.019259,0.339296,1.950409,0.343777,val,0.1
3,0.04006000,1.711087,0.427132,1.616940,0.449654,val,0.1
4,0.06004000,1.530942,0.491384,1.546087,0.496965,val,0.1
5,0.08002000,1.412748,0.531469,1.480654,0.505376,val,0.1
6,0.10000000,1.290580,0.575058,1.462188,0.545650,val,0.1
7,0.09997267,1.134230,0.626022,1.495228,0.518415,val,0.1
8,0.09989069,1.003118,0.673773,1.412446,0.547746,val,0.1
9,0.09975417,0.920619,0.700350,1.393148,0.573157,val,0.1
10,0.09956325,0.828905,0.732331,1.350056,0.590946,val,0.1
11,0.09931813,0.732244,0.759857,1.333230,0.651840,val,0.1
12,0.09901910,0.671876,0.778914,1.428118,0.606816,val,0.1
13,0.09866646,0.598941,0.804468,1.297099,0.637957,val,0.1
14,0.09826062,0.545626,0.822430,1.308938,0.628049,val,0.1
15,0.09780201,0.489721,0.838347,1.236888,0.662266,val,0.1
16,0.09729113,0.467075,0.844407,1.452228,0.661422,val,0.1
17,0.09672855,0.419101,0.866019,1.409024,0.653827,val,0.1
18,0.09611488,0.358909,0.880111,1.580759,0.653827,val,0.1
19,0.09545078,0.302068,0.902015,1.307789,0.696714,val,0.1
20,0.09473699,0.260759,0.914574,1.448730,0.678095,val,0.1
21,0.09397429,0.251986,0.916910,1.298608,0.689460,val,0.1
22,0.09316351,0.241929,0.919173,1.429090,0.669970,val,0.1
23,0.09230553,0.268820,0.911142,1.510503,0.651173,val,0.1
24,0.09140130,0.272046,0.907491,1.406682,0.681198,val,0.1
25,0.09045180,0.268194,0.910266,1.388741,0.680082,val,0.1
26,0.08945808,0.258608,0.912748,1.404883,0.688480,val,0.1
27,0.08842121,0.253010,0.912602,1.461249,0.686847,val,0.1
28,0.08734234,0.224051,0.922678,1.364352,0.705017,val,0.1
29,0.08622264,0.197045,0.930199,1.493136,0.692427,val,0.1
30,0.08506333,0.176721,0.938157,1.389824,0.712584,val,0.1
31,0.08386569,0.156806,0.942465,1.379961,0.708855,val,0.1
32,0.08263103,0.135929,0.949328,1.304216,0.720397,val,0.1
33,0.08136068,0.126785,0.949401,1.294421,0.710039,val,0.1
34,0.08005605,0.120874,0.952103,1.306030,0.703411,val,0.1
35,0.07871856,0.119842,0.952760,1.228089,0.720778,val,0.1
36,0.07734967,0.114862,0.955096,1.222641,0.715756,val,0.1
37,0.07595088,0.111356,0.954366,1.275294,0.718369,val,0.1
38,0.07452372,0.114236,0.954950,1.202127,0.718301,val,0.1
39,0.07306975,0.111671,0.955096,1.201171,0.718478,val,0.1
40,0.07159056,0.107322,0.956849,1.266988,0.716804,val,0.1
41,0.07008776,0.106339,0.957287,1.255185,0.715824,val,0.1
42,0.06856301,0.368564,0.872956,1.755322,0.532502,val,0.1
43,0.06701796,0.678832,0.775701,1.486793,0.620209,val,0.1
44,0.06545430,0.372953,0.875730,1.402549,0.663899,val,0.1
45,0.06387376,0.227813,0.924357,1.498859,0.674012,val,0.1
46,0.06227805,0.183659,0.936405,1.250732,0.696823,val,0.1
47,0.06066892,0.144799,0.946116,1.377132,0.708120,val,0.1
48,0.05904812,0.129899,0.949839,1.332470,0.719036,val,0.1
49,0.05741744,0.110002,0.953125,1.304670,0.716314,val,0.1
50,0.05577865,0.104035,0.955096,1.264791,0.712094,val,0.1
51,0.05413355,0.096908,0.960207,1.259667,0.716423,val,0.1
52,0.05248394,0.093196,0.961084,1.282084,0.715238,val,0.1
53,0.05083161,0.096011,0.960718,1.252923,0.712339,val,0.1
54,0.04917839,0.091920,0.960426,1.256421,0.719349,val,0.1
55,0.04752606,0.091699,0.962398,1.190944,0.713632,val,0.1
56,0.04587645,0.088352,0.962252,1.228363,0.723010,val,0.1
57,0.04423135,0.086026,0.962471,1.186811,0.728032,val,0.1
58,0.04259256,0.086139,0.964004,1.186454,0.721200,val,0.1
59,0.04096188,0.079653,0.965172,1.191893,0.718791,val,0.1
60,0.03934108,0.079042,0.965245,1.190884,0.720533,val,0.1
61,0.03773195,0.079927,0.965172,1.206926,0.713142,val,0.1
62,0.03613624,0.074116,0.968458,1.192616,0.728659,val,0.1
63,0.03455570,0.077029,0.966852,1.179739,0.725732,val,0.1
64,0.03299204,0.074601,0.967801,1.176877,0.725242,val,0.1
65,0.03144699,0.072697,0.968677,1.181585,0.721581,val,0.1
66,0.02992224,0.072139,0.968385,1.190262,0.721894,val,0.1
67,0.02841944,0.069281,0.970648,1.179705,0.729394,val,0.1
68,0.02694025,0.066942,0.970721,1.193041,0.717362,val,0.1
69,0.02548628,0.066037,0.971379,1.188285,0.725555,val,0.1
70,0.02405912,0.064457,0.971963,1.183981,0.722452,val,0.1
71,0.02266033,0.064950,0.972109,1.187654,0.721894,val,0.1
72,0.02129144,0.060795,0.973496,1.174218,0.728277,val,0.1
73,0.01995395,0.059325,0.973861,1.188921,0.725487,val,0.1
74,0.01864932,0.059921,0.973569,1.183523,0.724439,val,0.1
