epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,4.411820,0.045100,4.170229,0.071450,val,0.1
2,0.02008000,2.184070,0.433686,2.082651,0.478332,val,0.1
3,0.04006000,0.923363,0.733869,2.411989,0.477803,val,0.1
4,0.06004000,0.728909,0.786811,2.350418,0.479550,val,0.1
5,0.08002000,0.757835,0.779863,2.601234,0.453619,val,0.1
6,0.10000000,0.848304,0.755411,2.406958,0.472403,val,0.1
7,0.09997267,0.793486,0.771952,2.276649,0.472415,val,0.1
8,0.09989069,0.762843,0.781099,2.320884,0.494141,val,0.1
9,0.09975417,0.745359,0.785572,2.511444,0.466153,val,0.1
10,0.09956325,0.731200,0.789660,2.534973,0.469439,val,0.1
11,0.09931813,0.720645,0.793575,2.303115,0.475540,val,0.1
12,0.09901910,0.710728,0.795559,2.570647,0.460398,val,0.1
13,0.09866646,0.705209,0.797211,2.740212,0.441705,val,0.1
14,0.09826062,0.697536,0.799114,2.660838,0.445198,val,0.1
15,0.09780201,0.692641,0.801074,2.557333,0.466935,val,0.1
16,0.09729113,0.680234,0.804221,2.376692,0.480664,val,0.1
17,0.09672855,0.679934,0.804804,2.527448,0.470014,val,0.1
18,0.09611488,0.669235,0.807874,2.367429,0.477654,val,0.1
19,0.09545078,0.663474,0.809740,2.451841,0.464074,val,0.1
20,0.09473699,0.658935,0.810575,2.593717,0.461248,val,0.1
21,0.09397429,0.648552,0.813290,2.359233,0.477413,val,0.1
22,0.09316351,0.646555,0.813690,2.392283,0.475253,val,0.1
23,0.09230553,0.636633,0.816491,2.555531,0.459708,val,0.1
24,0.09140130,0.628189,0.819641,2.697849,0.462374,val,0.1
25,0.09045180,0.617930,0.821678,2.317172,0.496369,val,0.1
26,0.08945808,0.613301,0.822739,2.334841,0.501126,val,0.1
27,0.08842121,0.600680,0.827061,2.344427,0.496025,val,0.1
28,0.08734234,0.592342,0.829537,2.449707,0.475437,val,0.1
29,0.08622264,0.587553,0.831159,2.580764,0.467624,val,0.1
30,0.08506333,0.572843,0.835148,2.249416,0.492865,val,0.1
31,0.08386569,0.564531,0.836234,2.457367,0.465981,val,0.1
32,0.08263103,0.553693,0.840134,2.390635,0.487201,val,0.1
33,0.08136068,0.543224,0.842795,2.506276,0.476723,val,0.1
34,0.08005605,0.532009,0.846850,2.476521,0.476999,val,0.1
35,0.07871856,0.518842,0.849904,2.420220,0.478045,val,0.1
36,0.07734967,0.507612,0.853794,2.508052,0.473196,val,0.1
37,0.07595088,0.498075,0.855769,2.437797,0.482399,val,0.1
38,0.07452372,0.488358,0.857899,2.552539,0.476436,val,0.1
39,0.07306975,0.472949,0.863273,2.469323,0.483008,val,0.1
40,0.07159056,0.462718,0.866378,2.534703,0.478447,val,0.1
41,0.07008776,0.450174,0.869419,2.432055,0.491142,val,0.1
42,0.06856301,0.437414,0.873571,2.548589,0.475195,val,0.1
43,0.06701796,0.427174,0.876168,2.825810,0.450310,val,0.1
44,0.06545430,0.413545,0.879986,2.567770,0.475414,val,0.1
45,0.06387376,0.402804,0.883309,2.383693,0.498104,val,0.1
46,0.06227805,0.384966,0.888329,2.684156,0.469612,val,0.1
47,0.06066892,0.376875,0.890968,2.367623,0.487328,val,0.1
48,0.05904812,0.362479,0.895071,2.447268,0.487316,val,0.1
49,0.05741744,0.347440,0.899756,2.351577,0.506181,val,0.1
50,0.05577865,0.334308,0.903606,2.603380,0.455595,val,0.1
51,0.05413355,0.322573,0.906837,2.390758,0.499517,val,0.1
52,0.05248394,0.310292,0.910868,2.553980,0.479825,val,0.1
53,0.05083161,0.294662,0.915028,2.433522,0.495531,val,0.1
54,0.04917839,0.282363,0.918493,2.493022,0.487305,val,0.1
55,0.04752606,0.270524,0.922532,2.555924,0.482537,val,0.1
56,0.04587645,0.259388,0.925541,2.350211,0.504216,val,0.1
57,0.04423135,0.246609,0.929991,2.259565,0.523909,val,0.1
58,0.04259256,0.232708,0.933810,2.307434,0.507698,val,0.1
59,0.04096188,0.221491,0.937103,2.486488,0.495956,val,0.1
60,0.03934108,0.213237,0.939919,2.410076,0.484111,val,0.1
61,0.03773195,0.196273,0.945103,2.280747,0.515280,val,0.1
62,0.03613624,0.188162,0.947554,2.408750,0.494244,val,0.1
63,0.03455570,0.176422,0.951353,2.406079,0.507158,val,0.1
64,0.03299204,0.165084,0.955023,2.418417,0.502654,val,0.1
65,0.03144699,0.153193,0.958375,2.427989,0.488063,val,0.1
66,0.02992224,0.145342,0.961046,2.352116,0.498874,val,0.1
67,0.02841944,0.126865,0.966738,2.378430,0.497438,val,0.1
68,0.02694025,0.124983,0.967343,2.358323,0.491981,val,0.1
69,0.02548628,0.112813,0.971199,2.414468,0.505400,val,0.1
70,0.02405912,0.099565,0.975156,2.285531,0.498977,val,0.1
71,0.02266033,0.093101,0.977019,2.339317,0.502608,val,0.1
72,0.02129144,0.081116,0.981030,2.241281,0.513316,val,0.1
73,0.01995395,0.068541,0.984605,2.412344,0.493486,val,0.1
74,0.01864932,0.078490,0.981820,2.354992,0.501838,val,0.1
75,0.01737897,0.032538,0.994607,1.901139,0.549184,val,0.1
76,0.01614431,0.010760,0.999496,1.801936,0.581078,val,0.1
77,0.01494667,0.009730,0.999788,1.911923,0.564246,val,0.1
78,0.01378736,0.204292,0.948761,2.316956,0.475414,val,0.1
79,0.01266766,0.114786,0.971803,2.011400,0.541441,val,0.1
80,0.01158879,0.012271,0.998904,1.781228,0.575161,val,0.1
81,0.01055192,0.007574,0.999827,1.781363,0.586420,val,0.1
