epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,4.629908,0.015487,4.553875,0.021783,val,0.1
2,0.02008000,3.685086,0.137927,3.358309,0.207973,val,0.1
3,0.04006000,2.965049,0.257144,2.807141,0.292705,val,0.1
4,0.06004000,2.378163,0.374504,2.459107,0.369290,val,0.1
5,0.08002000,1.976000,0.463712,2.381826,0.378883,val,0.1
6,0.10000000,1.728045,0.518819,2.031491,0.453768,val,0.1
7,0.09997267,1.415015,0.594544,1.995786,0.466935,val,0.1
8,0.09989069,1.220212,0.644159,2.086721,0.465981,val,0.1
9,0.09975417,1.061346,0.683675,1.983664,0.487305,val,0.1
10,0.09956325,0.919779,0.726000,2.108837,0.459777,val,0.1
11,0.09931813,0.825081,0.751157,2.199358,0.465970,val,0.1
12,0.09901910,0.735996,0.776064,2.143203,0.477677,val,0.1
13,0.09866646,0.656283,0.800256,2.422906,0.434352,val,0.1
14,0.09826062,0.623767,0.809847,2.346471,0.466762,val,0.1
15,0.09780201,0.547687,0.832310,2.553318,0.454044,val,0.1
16,0.09729113,0.532151,0.837730,2.396835,0.475425,val,0.1
17,0.09672855,0.514313,0.843057,2.457260,0.461317,val,0.1
18,0.09611488,0.468662,0.856401,2.825511,0.417785,val,0.1
19,0.09545078,0.458688,0.860768,2.499113,0.461592,val,0.1
20,0.09473699,0.415091,0.875732,2.423704,0.462764,val,0.1
21,0.09397429,0.440317,0.865846,2.621786,0.446082,val,0.1
22,0.09316351,0.415817,0.874181,2.748850,0.439028,val,0.1
23,0.09230553,0.398486,0.878221,2.629194,0.437466,val,0.1
24,0.09140130,0.383759,0.885066,2.496169,0.457663,val,0.1
25,0.09045180,0.358460,0.891722,2.452669,0.470404,val,0.1
26,0.08945808,0.355770,0.893123,2.590409,0.458410,val,0.1
27,0.08842121,0.380251,0.885436,2.536200,0.464384,val,0.1
28,0.08734234,0.311324,0.906600,2.592646,0.463270,val,0.1
29,0.08622264,0.353683,0.892783,2.942775,0.430067,val,0.1
30,0.08506333,0.318866,0.905801,2.697608,0.444152,val,0.1
31,0.08386569,0.327492,0.902793,2.755446,0.441613,val,0.1
32,0.08263103,0.291734,0.912788,2.454571,0.486650,val,0.1
33,0.08136068,0.304110,0.909478,2.491809,0.471094,val,0.1
34,0.08005605,0.277144,0.918321,2.674305,0.433318,val,0.1
35,0.07871856,0.263269,0.922090,2.444881,0.478757,val,0.1
36,0.07734967,0.223699,0.934324,2.792929,0.447472,val,0.1
37,0.07595088,0.272258,0.919456,2.565752,0.471013,val,0.1
38,0.07452372,0.312127,0.907005,2.840606,0.451413,val,0.1
39,0.07306975,0.210079,0.939537,2.561295,0.477390,val,0.1
40,0.07159056,0.185320,0.948047,2.618449,0.465062,val,0.1
41,0.07008776,0.183238,0.948205,2.340305,0.499977,val,0.1
42,0.06856301,0.230818,0.933643,2.580735,0.477849,val,0.1
43,0.06701796,0.278126,0.918181,2.562386,0.453435,val,0.1
44,0.06545430,0.198432,0.943039,2.439709,0.494187,val,0.1
45,0.06387376,0.137443,0.963460,2.222323,0.516877,val,0.1
46,0.06227805,0.083839,0.980262,2.165858,0.509570,val,0.1
47,0.06066892,0.044877,0.992520,1.823481,0.572530,val,0.1
48,0.05904812,0.014710,0.998912,1.629777,0.594750,val,0.1
49,0.05741744,0.008934,0.999556,1.548816,0.615257,val,0.1
50,0.05577865,0.008752,0.999490,1.541232,0.617383,val,0.1
