epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,2.544695,0.231142,2.255473,0.314092,val,0.1
2,0.02008000,1.306249,0.564051,2.073591,0.572531,val,0.1
3,0.04006000,0.650192,0.790809,1.504855,0.663831,val,0.1
4,0.06004000,0.369031,0.882233,1.461111,0.687718,val,0.1
5,0.08002000,0.318651,0.896780,1.549419,0.671535,val,0.1
6,0.10000000,0.335502,0.891972,1.619743,0.653296,val,0.1
7,0.09997267,0.272011,0.911948,1.615913,0.655842,val,0.1
8,0.09989069,0.261311,0.915393,1.803560,0.638937,val,0.1
9,0.09975417,0.258575,0.915850,1.647960,0.655501,val,0.1
10,0.09956325,0.246155,0.919997,1.456970,0.678748,val,0.1
11,0.09931813,0.237436,0.922169,1.816551,0.660415,val,0.1
12,0.09901910,0.233693,0.923312,1.497744,0.649499,val,0.1
13,0.09866646,0.234309,0.923695,1.581958,0.671712,val,0.1
14,0.09826062,0.228525,0.924373,1.702746,0.653228,val,0.1
15,0.09780201,0.219592,0.927647,1.533980,0.658183,val,0.1
16,0.09729113,0.211164,0.929949,1.883662,0.656509,val,0.1
17,0.09672855,0.220899,0.927410,1.441411,0.673250,val,0.1
18,0.09611488,0.217789,0.928210,1.604010,0.658428,val,0.1
19,0.09545078,0.210309,0.929149,1.655911,0.663831,val,0.1
20,0.09473699,0.206633,0.930610,1.667474,0.678476,val,0.1
21,0.09397429,0.208780,0.929222,1.617386,0.660687,val,0.1
22,0.09316351,0.187872,0.936594,1.842106,0.651663,val,0.1
23,0.09230553,0.199858,0.933255,1.543326,0.680953,val,0.1
24,0.09140130,0.198992,0.932863,1.642679,0.654834,val,0.1
25,0.09045180,0.182546,0.938341,1.659567,0.666866,val,0.1
26,0.08945808,0.192576,0.933957,1.548017,0.681130,val,0.1
27,0.08842121,0.196653,0.932953,1.536465,0.680708,val,0.1
28,0.08734234,0.172590,0.941051,1.844802,0.665995,val,0.1
29,0.08622264,0.183612,0.937329,1.579584,0.651731,val,0.1
30,0.08506333,0.167856,0.942072,1.664822,0.652153,val,0.1
31,0.08386569,0.192395,0.934169,1.504415,0.680708,val,0.1
32,0.08263103,0.168706,0.942488,1.633666,0.652670,val,0.1
33,0.08136068,0.162114,0.944047,1.450667,0.684860,val,0.1
34,0.08005605,0.189975,0.935973,1.520273,0.669275,val,0.1
35,0.07871856,0.156803,0.945059,1.838921,0.622128,val,0.1
36,0.07734967,0.149570,0.947255,1.413201,0.679143,val,0.1
37,0.07595088,0.188948,0.935720,1.417332,0.683988,val,0.1
38,0.07452372,0.109973,0.959884,1.414381,0.692672,val,0.1
39,0.07306975,0.208662,0.929336,1.406654,0.697340,val,0.1
40,0.07159056,0.105332,0.961060,1.779174,0.658115,val,0.1
41,0.07008776,0.209257,0.930243,1.563149,0.686602,val,0.1
42,0.06856301,0.102170,0.962031,1.497087,0.674502,val,0.1
43,0.06701796,0.202487,0.931867,1.405873,0.684301,val,0.1
44,0.06545430,0.092390,0.964766,1.357061,0.690263,val,0.1
45,0.06387376,0.219679,0.927206,1.454984,0.690331,val,0.1
46,0.06227805,0.102141,0.962562,1.366356,0.687582,val,0.1
47,0.06066892,0.182565,0.938129,1.522794,0.679592,val,0.1
48,0.05904812,0.094433,0.964954,1.295666,0.694169,val,0.1
49,0.05741744,0.170942,0.941810,1.448355,0.656059,val,0.1
50,0.05577865,0.113736,0.959011,1.318780,0.704527,val,0.1
51,0.05413355,0.078609,0.969126,1.283439,0.696020,val,0.1
52,0.05248394,0.212546,0.929239,1.358587,0.680572,val,0.1
53,0.05083161,0.096031,0.964293,1.277929,0.698075,val,0.1
54,0.04917839,0.078244,0.969860,1.256841,0.701669,val,0.1
55,0.04752606,0.189928,0.936284,1.428776,0.692917,val,0.1
56,0.04587645,0.081959,0.968448,1.344511,0.696782,val,0.1
57,0.04423135,0.075326,0.971109,1.377734,0.686779,val,0.1
58,0.04259256,0.182215,0.939165,1.391521,0.687024,val,0.1
59,0.04096188,0.082144,0.968383,1.317868,0.696265,val,0.1
60,0.03934108,0.066083,0.973534,1.244311,0.699505,val,0.1
61,0.03773195,0.077919,0.971370,1.700051,0.646015,val,0.1
62,0.03613624,0.176963,0.940455,1.373122,0.699750,val,0.1
63,0.03455570,0.070505,0.972473,1.258661,0.712652,val,0.1
64,0.03299204,0.061740,0.975624,1.233067,0.709794,val,0.1
65,0.03144699,0.059490,0.976824,1.305076,0.699437,val,0.1
66,0.02992224,0.155670,0.948643,1.444664,0.678095,val,0.1
67,0.02841944,0.088602,0.967125,1.293885,0.707317,val,0.1
68,0.02694025,0.058370,0.976244,1.224081,0.701492,val,0.1
69,0.02548628,0.052425,0.979012,1.193071,0.703275,val,0.1
70,0.02405912,0.052174,0.979869,1.252693,0.708746,val,0.1
71,0.02266033,0.066222,0.976122,1.431995,0.674434,val,0.1
72,0.02129144,0.113950,0.961762,1.431737,0.697722,val,0.1
73,0.01995395,0.057325,0.977322,1.326122,0.702676,val,0.1
74,0.01864932,0.043607,0.982212,1.265715,0.701982,val,0.1
75,0.01737897,0.039968,0.983526,1.232749,0.701179,val,0.1
76,0.01614431,0.036746,0.985061,1.230804,0.708746,val,0.1
77,0.01494667,0.035075,0.985836,1.212188,0.695598,val,0.1
78,0.01378736,0.035401,0.986163,1.203462,0.701805,val,0.1
79,0.01266766,0.032589,0.986620,1.225325,0.703969,val,0.1
80,0.01158879,0.030562,0.987918,1.269756,0.698878,val,0.1
81,0.01055192,0.028898,0.988440,1.224959,0.701737,val,0.1
82,0.00955820,0.026363,0.989543,1.234277,0.707943,val,0.1
83,0.00860870,0.023825,0.990285,1.169778,0.713524,val,0.1
84,0.00770447,0.022434,0.991069,1.183002,0.708433,val,0.1
85,0.00684649,0.020040,0.991779,1.175635,0.714953,val,0.1
86,0.00603571,0.018340,0.992588,1.210963,0.712897,val,0.1
87,0.00527301,0.017157,0.993151,1.197630,0.710175,val,0.1
88,0.00455922,0.014554,0.994090,1.189567,0.712094,val,0.1
89,0.00389512,0.012764,0.995184,1.197032,0.701179,val,0.1
90,0.00328145,0.011796,0.995600,1.198505,0.707072,val,0.1
91,0.00271887,0.010245,0.996294,1.183536,0.709862,val,0.1
92,0.00220799,0.009269,0.996555,1.195544,0.709549,val,0.1
93,0.00174938,0.008429,0.996922,1.193609,0.707630,val,0.1
94,0.00134354,0.007952,0.997094,1.187088,0.709862,val,0.1
95,0.00099090,0.007570,0.997339,1.185699,0.707317,val,0.1
96,0.00069187,0.007472,0.997265,1.182955,0.711536,val,0.1
97,0.00044675,0.007221,0.997502,1.190834,0.707875,val,0.1
98,0.00025583,0.007089,0.997551,1.185338,0.708501,val,0.1
99,0.00011931,0.006992,0.997649,1.189199,0.706201,val,0.1
100,0.00003733,0.006935,0.997690,1.193436,0.709617,val,0.1
