epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,4.522318,0.028612,4.381935,0.047472,val,0.1
2,0.02008000,3.014142,0.260154,2.435070,0.373794,val,0.1
3,0.04006000,1.891191,0.494302,2.376917,0.413097,val,0.1
4,0.06004000,1.290772,0.639721,2.323651,0.435501,val,0.1
5,0.08002000,1.095967,0.690780,2.559937,0.411638,val,0.1
6,0.10000000,1.071901,0.697620,2.924497,0.365510,val,0.1
7,0.09997267,0.939237,0.732196,2.734508,0.408984,val,0.1
8,0.09989069,0.868960,0.751010,2.890799,0.371002,val,0.1
9,0.09975417,0.837170,0.761205,2.810975,0.387615,val,0.1
10,0.09956325,0.802934,0.769839,2.714965,0.413672,val,0.1
11,0.09931813,0.781980,0.776097,2.947061,0.377551,val,0.1
12,0.09901910,0.761187,0.781521,2.851198,0.393968,val,0.1
13,0.09866646,0.746110,0.786063,2.975732,0.377803,val,0.1
14,0.09826062,0.732622,0.789690,2.944106,0.365384,val,0.1
15,0.09780201,0.718398,0.793751,2.964217,0.384386,val,0.1
16,0.09729113,0.709389,0.797381,3.158331,0.351436,val,0.1
17,0.09672855,0.699461,0.799474,2.801048,0.394382,val,0.1
18,0.09611488,0.682386,0.804045,2.752456,0.390843,val,0.1
19,0.09545078,0.679010,0.805753,2.972617,0.382307,val,0.1
20,0.09473699,0.668644,0.808078,3.009415,0.374805,val,0.1
21,0.09397429,0.653370,0.811838,3.023480,0.389844,val,0.1
22,0.09316351,0.650269,0.813598,3.114928,0.373897,val,0.1
23,0.09230553,0.630148,0.818845,3.134567,0.372381,val,0.1
24,0.09140130,0.635187,0.817314,2.979401,0.373334,val,0.1
25,0.09045180,0.613869,0.823987,2.949093,0.382123,val,0.1
26,0.08945808,0.610918,0.824307,3.008638,0.376677,val,0.1
27,0.08842121,0.596919,0.829003,3.153646,0.369003,val,0.1
28,0.08734234,0.592378,0.829777,2.971006,0.382893,val,0.1
29,0.08622264,0.578432,0.833506,2.869509,0.388626,val,0.1
30,0.08506333,0.567377,0.836519,2.824949,0.401815,val,0.1
31,0.08386569,0.555108,0.840212,2.976778,0.364844,val,0.1
32,0.08263103,0.544254,0.843133,2.862866,0.388902,val,0.1
33,0.08136068,0.529408,0.847263,3.016163,0.386604,val,0.1
34,0.08005605,0.520223,0.849622,3.111641,0.360375,val,0.1
35,0.07871856,0.504289,0.854296,3.095869,0.361937,val,0.1
36,0.07734967,0.494166,0.857138,3.295315,0.367050,val,0.1
37,0.07595088,0.478591,0.861614,3.013096,0.384582,val,0.1
38,0.07452372,0.472816,0.863516,3.208613,0.365786,val,0.1
39,0.07306975,0.453897,0.869003,2.943140,0.391096,val,0.1
40,0.07159056,0.443631,0.871741,3.127015,0.367831,val,0.1
41,0.07008776,0.425100,0.877745,3.093830,0.374253,val,0.1
42,0.06856301,0.417330,0.878825,3.005336,0.371611,val,0.1
43,0.06701796,0.398571,0.884512,3.168907,0.370129,val,0.1
44,0.06545430,0.387090,0.887930,3.405240,0.352999,val,0.1
45,0.06387376,0.377678,0.890972,3.439599,0.345186,val,0.1
46,0.06227805,0.360722,0.895767,3.012358,0.386581,val,0.1
47,0.06066892,0.348544,0.900152,3.092426,0.371243,val,0.1
48,0.05904812,0.335415,0.903783,3.023124,0.387557,val,0.1
49,0.05741744,0.328082,0.905754,3.118080,0.374989,val,0.1
50,0.05577865,0.307478,0.912225,3.097621,0.378653,val,0.1
51,0.05413355,0.294348,0.916174,3.083628,0.384972,val,0.1
52,0.05248394,0.276122,0.921145,3.021882,0.380538,val,0.1
53,0.05083161,0.274647,0.921518,2.982649,0.383824,val,0.1
54,0.04917839,0.251473,0.928751,3.053642,0.382112,val,0.1
55,0.04752606,0.239766,0.932522,3.094083,0.363442,val,0.1
56,0.04587645,0.223733,0.936892,3.164238,0.365200,val,0.1
57,0.04423135,0.224606,0.937214,2.985409,0.384995,val,0.1
58,0.04259256,0.195814,0.945842,3.143018,0.364499,val,0.1
59,0.04096188,0.192575,0.947244,3.101044,0.373713,val,0.1
60,0.03934108,0.175186,0.952261,3.270070,0.361650,val,0.1
61,0.03773195,0.167916,0.954372,2.986131,0.381307,val,0.1
62,0.03613624,0.154248,0.958780,3.122871,0.382525,val,0.1
63,0.03455570,0.145106,0.961437,2.954173,0.385466,val,0.1
64,0.03299204,0.123539,0.968755,3.149759,0.373909,val,0.1
65,0.03144699,0.133778,0.965200,3.145808,0.362626,val,0.1
66,0.02992224,0.104992,0.974321,2.883316,0.388603,val,0.1
67,0.02841944,0.070784,0.984706,2.906112,0.390039,val,0.1
68,0.02694025,0.167814,0.955855,2.942766,0.385731,val,0.1
69,0.02548628,0.062783,0.985617,2.523126,0.441280,val,0.1
70,0.02405912,0.011444,0.999218,2.342874,0.455273,val,0.1
71,0.02266033,0.009054,0.999720,2.299889,0.465039,val,0.1
72,0.02129144,0.009693,0.999782,2.326873,0.472001,val,0.1
73,0.01995395,0.010241,0.999840,2.367833,0.467210,val,0.1
74,0.01864932,0.506256,0.870658,2.927100,0.371978,val,0.1
75,0.01737897,0.188377,0.951982,2.578541,0.432491,val,0.1
76,0.01614431,0.018268,0.997777,2.352037,0.460938,val,0.1
77,0.01494667,0.006926,0.999747,2.290306,0.465108,val,0.1
78,0.01378736,0.007455,0.999796,2.304395,0.472197,val,0.1
79,0.01266766,0.008109,0.999800,2.335375,0.466464,val,0.1
80,0.01158879,0.008358,0.999871,2.359164,0.465407,val,0.1
81,0.01055192,0.008531,0.999867,2.372520,0.465556,val,0.1
82,0.00955820,0.008421,0.999836,2.375341,0.469313,val,0.1
83,0.00860870,0.008468,0.999840,2.383941,0.470071,val,0.1
84,0.00770447,0.008374,0.999840,2.399136,0.467750,val,0.1
85,0.00684649,0.008047,0.999858,2.408633,0.470944,val,0.1
86,0.00603571,0.007927,0.999867,2.421848,0.475908,val,0.1
87,0.00527301,0.007783,0.999849,2.423751,0.474000,val,0.1
88,0.00455922,0.007443,0.999862,2.455439,0.467796,val,0.1
89,0.00389512,0.007405,0.999880,2.452197,0.470485,val,0.1
90,0.00328145,0.007173,0.999889,2.472738,0.469681,val,0.1
91,0.00271887,0.007079,0.999898,2.475329,0.469945,val,0.1
92,0.00220799,0.007010,0.999898,2.487393,0.469336,val,0.1
93,0.00174938,0.006865,0.999893,2.498647,0.469577,val,0.1
94,0.00134354,0.006771,0.999911,2.507615,0.471071,val,0.1
95,0.00099090,0.006697,0.999924,2.510094,0.469037,val,0.1
96,0.00069187,0.006604,0.999933,2.512792,0.467233,val,0.1
97,0.00044675,0.006600,0.999924,2.518009,0.470921,val,0.1
98,0.00025583,0.006472,0.999947,2.516751,0.469313,val,0.1
99,0.00011931,0.006563,0.999920,2.512390,0.468555,val,0.1
100,0.00003733,0.006526,0.999911,2.512992,0.470462,val,0.1
