epoch,lr,train_loss,train_acc1,train_acc5,eval_loss,eval_acc1,eval_acc5,eval_split
1,0.00005000,4.669910,0.010565,0.054512,4.624112,0.012259,0.062557,val
2,0.01004000,3.806682,0.115466,0.327439,3.505397,0.176528,0.431399,val
3,0.02003000,3.159242,0.222784,0.509322,3.082572,0.252757,0.562799,val
4,0.03002000,2.658084,0.316734,0.636055,2.704902,0.328918,0.644405,val
5,0.04001000,2.281486,0.394127,0.724629,2.549678,0.354607,0.688316,val
6,0.05000000,2.009217,0.455100,0.776712,2.188203,0.420887,0.756193,val
7,0.04999413,1.737299,0.517615,0.823548,1.953949,0.474380,0.789913,val
8,0.04997654,1.552265,0.564848,0.855661,1.742516,0.523977,0.832778,val
9,0.04994722,1.409831,0.596566,0.877841,1.805922,0.517946,0.822840,val
10,0.04990619,1.294091,0.627493,0.894687,1.594990,0.562856,0.854561,val
11,0.04985348,1.205392,0.647661,0.907017,1.607300,0.560237,0.855997,val
12,0.04978910,1.113501,0.672681,0.918526,1.610480,0.567417,0.857100,val
13,0.04971309,1.046714,0.689616,0.927503,1.548042,0.581928,0.863327,val
14,0.04962548,0.984238,0.708385,0.937091,1.439102,0.602493,0.883421,val
15,0.04952631,0.930106,0.722577,0.941922,1.415730,0.620726,0.877022,val
16,0.04941563,0.871006,0.739038,0.947964,1.447482,0.618233,0.881009,val
17,0.04929349,0.831587,0.746101,0.954489,1.411609,0.616785,0.885064,val
18,0.04915996,0.786055,0.760121,0.959581,1.516585,0.598748,0.869623,val
19,0.04901508,0.752120,0.768959,0.962905,1.477973,0.610466,0.880572,val
20,0.04885893,0.707083,0.781992,0.967584,1.546657,0.600310,0.871829,val
21,0.04869159,0.680345,0.788747,0.968765,1.474690,0.620381,0.890510,val
22,0.04851313,0.657463,0.793657,0.972619,1.377261,0.638189,0.893899,val
23,0.04832363,0.625204,0.805329,0.974052,1.541173,0.615051,0.872760,val
24,0.04812319,0.606646,0.809610,0.976945,1.502443,0.617808,0.877125,val
25,0.04791189,0.570487,0.823726,0.979162,1.615438,0.615912,0.873116,val
26,0.04768985,0.561908,0.823538,0.980027,1.557212,0.621415,0.880767,val
27,0.04745715,0.524525,0.834127,0.983635,1.523296,0.626999,0.882273,val
28,0.04721392,0.512573,0.836823,0.984385,1.581471,0.611719,0.876045,val
29,0.04696026,0.501393,0.840778,0.985051,1.585693,0.617946,0.875804,val
30,0.04669629,0.469778,0.852199,0.987127,1.515279,0.635581,0.881227,val
31,0.04642215,0.460577,0.853247,0.987209,1.521007,0.635087,0.883915,val
32,0.04613794,0.433872,0.862391,0.989312,1.576861,0.622656,0.880710,val
33,0.04584382,0.431581,0.863244,0.990010,1.621998,0.625023,0.876298,val
34,0.04553992,0.413298,0.869101,0.990550,1.563273,0.627148,0.883892,val
35,0.04522638,0.396689,0.874110,0.992059,1.494787,0.643853,0.893532,val
36,0.04490335,0.396550,0.872445,0.991359,1.618280,0.628550,0.877608,val
37,0.04457097,0.373333,0.881150,0.992370,1.681608,0.609605,0.875172,val
38,0.04422941,0.360178,0.887616,0.992885,1.508791,0.644095,0.888235,val
39,0.04387883,0.345029,0.890645,0.993995,1.629180,0.630940,0.886340,val
40,0.04351939,0.336918,0.893602,0.994239,1.581373,0.641234,0.886891,val
41,0.04315126,0.336913,0.892867,0.994301,1.574011,0.631055,0.882054,val
42,0.04277461,0.330107,0.894780,0.994962,1.554175,0.641199,0.880836,val
43,0.04238962,0.310126,0.902423,0.994789,1.481776,0.664373,0.891969,val
44,0.04199646,0.294314,0.907222,0.995561,1.540313,0.650057,0.893313,val
45,0.04159534,0.295511,0.906307,0.995771,1.601887,0.645588,0.882767,val
46,0.04118642,0.289810,0.908677,0.995494,1.586725,0.650563,0.879630,val
47,0.04076991,0.277797,0.912526,0.996404,1.548244,0.650885,0.882146,val
48,0.04034600,0.274453,0.914238,0.996360,1.524324,0.654527,0.887282,val
49,0.03991489,0.261294,0.917791,0.996582,1.472270,0.657433,0.891728,val
50,0.03947677,0.252119,0.920889,0.996937,1.544564,0.650494,0.885673,val
51,0.03903187,0.256882,0.919244,0.996937,1.641002,0.636937,0.873782,val
52,0.03858038,0.242187,0.922820,0.997226,1.510057,0.657295,0.890211,val
53,0.03812252,0.235568,0.926129,0.997203,1.594225,0.651677,0.884674,val
54,0.03765850,0.223047,0.930738,0.997581,1.561301,0.652160,0.888408,val
55,0.03718855,0.220650,0.931204,0.997603,1.573754,0.664154,0.890820,val
56,0.03671287,0.213022,0.934422,0.998136,1.572330,0.659455,0.892750,val
57,0.03623170,0.204764,0.937863,0.998025,1.525757,0.664982,0.888281,val
58,0.03574525,0.197036,0.939424,0.998247,1.508994,0.659846,0.893359,val
59,0.03525377,0.196537,0.939241,0.998118,1.597055,0.652918,0.886351,val
60,0.03475748,0.187718,0.942901,0.998469,1.519778,0.663442,0.890924,val
61,0.03425660,0.187051,0.941475,0.998291,1.695643,0.641808,0.879710,val
62,0.03375139,0.187665,0.943150,0.998540,1.502326,0.666073,0.893382,val
63,0.03324207,0.168336,0.949537,0.998735,1.570092,0.658801,0.890234,val
64,0.03272888,0.165130,0.950681,0.998691,1.535268,0.663718,0.886891,val
65,0.03221207,0.162618,0.950619,0.998912,1.672064,0.645669,0.877493,val
66,0.03169187,0.151758,0.954605,0.999090,1.520597,0.670324,0.892682,val
67,0.03116854,0.155155,0.953882,0.998779,1.526218,0.661248,0.890602,val
68,0.03064231,0.140744,0.958106,0.999068,1.468102,0.672530,0.893290,val
69,0.03011343,0.135270,0.959936,0.999334,1.518826,0.672013,0.890384,val
70,0.02958216,0.138410,0.959791,0.999095,1.446287,0.684318,0.901540,val
71,0.02904874,0.134561,0.960380,0.999379,1.490667,0.665981,0.896025,val
72,0.02851342,0.111663,0.967973,0.999534,1.509785,0.677619,0.895611,val
73,0.02797646,0.099144,0.972471,0.999711,1.369436,0.690636,0.904791,val
74,0.02743810,0.095992,0.973936,0.999605,1.447837,0.680216,0.899472,val
75,0.02689859,0.087923,0.976696,0.999734,1.439437,0.687511,0.898460,val
76,0.02635820,0.088251,0.975929,0.999667,1.467515,0.677114,0.896484,val
77,0.02581718,0.088863,0.975083,0.999800,1.431724,0.689936,0.899782,val
78,0.02527577,0.081713,0.978447,0.999778,1.458117,0.680607,0.906089,val
79,0.02473423,0.077681,0.980158,0.999711,1.449455,0.686466,0.898219,val
80,0.02419282,0.067946,0.982604,0.999867,1.347847,0.697760,0.904423,val
81,0.02365180,0.069366,0.982738,0.999845,1.416453,0.681216,0.904596,val
82,0.02311141,0.056137,0.986617,0.999933,1.313013,0.709099,0.913683,val
83,0.02257190,0.049093,0.988508,0.999911,1.342848,0.706422,0.908502,val
84,0.02203354,0.049267,0.988474,0.999956,1.355393,0.702114,0.908307,val
85,0.02149658,0.047241,0.989213,0.999933,1.317414,0.708031,0.910260,val
86,0.02096126,0.036103,0.993186,0.999956,1.262255,0.712960,0.910800,val
87,0.02042784,0.026108,0.995716,1.000000,1.214526,0.722507,0.919784,val
88,0.01989657,0.023322,0.996365,0.999978,1.207017,0.726540,0.918739,val
89,0.01936769,0.022563,0.996316,1.000000,1.246004,0.718819,0.910892,val
90,0.01884146,0.021867,0.996765,0.999978,1.208273,0.726608,0.914993,val
91,0.01831813,0.016259,0.998318,1.000000,1.123929,0.737937,0.923104,val
92,0.01779793,0.012591,0.998624,1.000000,1.123234,0.736523,0.924127,val
93,0.01728112,0.010896,0.998935,1.000000,1.105672,0.736455,0.922909,val
94,0.01676793,0.008965,0.999512,1.000000,1.074901,0.741556,0.928355,val
95,0.01625861,0.008797,0.999290,1.000000,1.058115,0.747174,0.927769,val
96,0.01575340,0.008142,0.999334,0.999978,1.060992,0.743716,0.929067,val
97,0.01525252,0.008008,0.999445,1.000000,1.021354,0.745565,0.927206,val
98,0.01475623,0.007490,0.999556,1.000000,1.026691,0.746955,0.927057,val
99,0.01426475,0.007120,0.999578,1.000000,1.016792,0.751126,0.928010,val
100,0.01377830,0.006724,0.999667,1.000000,1.014429,0.751689,0.928573,val
101,0.01329713,0.006766,0.999600,1.000000,1.005821,0.751298,0.927792,val
102,0.01282145,0.006747,0.999645,1.000000,0.992245,0.757284,0.929963,val
103,0.01235150,0.006885,0.999623,1.000000,0.993571,0.751298,0.929676,val
104,0.01188748,0.007060,0.999578,1.000000,0.987466,0.752642,0.930457,val
105,0.01142962,0.006660,0.999667,1.000000,0.993554,0.753033,0.928745,val
106,0.01097813,0.006606,0.999756,1.000000,0.988294,0.753791,0.930917,val
107,0.01053323,0.006859,0.999711,1.000000,0.984675,0.752057,0.932847,val
108,0.01009511,0.006771,0.999623,1.000000,0.984950,0.749391,0.931847,val
109,0.00966400,0.006545,0.999600,1.000000,0.975938,0.755618,0.931652,val
110,0.00924009,0.006403,0.999667,1.000000,0.971642,0.753837,0.931089,val
111,0.00882358,0.006916,0.999556,1.000000,0.976364,0.754377,0.928768,val
112,0.00841466,0.006771,0.999689,1.000000,0.979348,0.755549,0.930722,val
113,0.00801354,0.006537,0.999734,1.000000,0.975963,0.754251,0.932456,val
114,0.00762038,0.006347,0.999716,1.000000,0.967678,0.755032,0.934168,val
115,0.00723539,0.006683,0.999556,1.000000,0.972315,0.755618,0.930480,val
116,0.00685874,0.006482,0.999667,1.000000,0.968233,0.753447,0.931434,val
117,0.00649061,0.006529,0.999711,1.000000,0.960852,0.754814,0.931916,val
118,0.00613117,0.006466,0.999711,1.000000,0.963300,0.754814,0.930894,val
119,0.00578059,0.006367,0.999689,1.000000,0.962581,0.757525,0.932043,val
120,0.00543903,0.006238,0.999756,1.000000,0.963016,0.757330,0.930699,val
121,0.00510665,0.006123,0.999822,1.000000,0.959324,0.758284,0.932801,val
122,0.00478362,0.006297,0.999734,1.000000,0.962806,0.760260,0.932801,val
123,0.00447008,0.006162,0.999711,1.000000,0.959190,0.760604,0.931239,val
124,0.00416618,0.006036,0.999734,1.000000,0.960878,0.760064,0.931847,val
125,0.00387206,0.006260,0.999689,1.000000,0.963415,0.757870,0.933605,val
126,0.00358785,0.006189,0.999689,1.000000,0.958578,0.758284,0.932847,val
127,0.00331371,0.006045,0.999711,1.000000,0.959911,0.757870,0.931629,val
128,0.00304974,0.006192,0.999711,1.000000,0.962504,0.758502,0.932238,val
129,0.00279608,0.006026,0.999734,1.000000,0.961599,0.760237,0.933387,val
130,0.00255285,0.005955,0.999889,1.000000,0.962340,0.759065,0.932410,val
131,0.00232015,0.006038,0.999778,1.000000,0.962963,0.760823,0.933410,val
132,0.00209811,0.006041,0.999667,1.000000,0.965418,0.757721,0.929940,val
133,0.00188681,0.005983,0.999778,1.000000,0.966592,0.759869,0.931043,val
134,0.00168637,0.005987,0.999689,1.000000,0.962094,0.757525,0.930848,val
135,0.00149687,0.005927,0.999734,1.000000,0.965038,0.756572,0.927769,val
136,0.00131841,0.005908,0.999756,1.000000,0.966077,0.757767,0.930676,val
137,0.00115107,0.005777,0.999778,1.000000,0.967085,0.758134,0.930308,val
138,0.00099492,0.005933,0.999711,1.000000,0.964271,0.759478,0.933628,val
139,0.00085004,0.005791,0.999845,1.000000,0.963568,0.759455,0.931675,val
140,0.00071651,0.005830,0.999800,1.000000,0.961647,0.761018,0.930480,val
141,0.00059437,0.005792,0.999845,1.000000,0.964197,0.759065,0.928573,val
142,0.00048369,0.005832,0.999845,1.000000,0.960965,0.760087,0.930699,val
143,0.00038452,0.005686,0.999822,1.000000,0.961274,0.760432,0.930480,val
144,0.00029691,0.005779,0.999756,1.000000,0.961883,0.759869,0.931043,val
145,0.00022090,0.005705,0.999978,1.000000,0.963627,0.759501,0.932066,val
146,0.00015652,0.005859,0.999778,1.000000,0.963046,0.758892,0.931457,val
147,0.00010381,0.005817,0.999800,1.000000,0.964438,0.760501,0.930722,val
148,0.00006278,0.005736,0.999867,1.000000,0.964886,0.759846,0.930676,val
149,0.00003346,0.005814,0.999756,1.000000,0.962720,0.759720,0.930917,val
150,0.00001587,0.005770,0.999827,1.000000,0.965676,0.758720,0.930308,val
