epoch,lr,train_loss,train_acc1,train_f1,eval_loss,eval_acc1,eval_f1,eval_split
79,0.03461666,0.558234,0.819417,0.819237,2.318851,0.516211,0.508299,test
80,0.03424370,0.540426,0.826717,0.826667,2.466788,0.497363,0.493460,test
81,0.03386835,0.528103,0.829217,0.829038,2.379728,0.520312,0.510255,test
82,0.03349070,0.492618,0.840209,0.840078,2.424768,0.511230,0.502673,test
83,0.03311084,0.491509,0.841114,0.841044,2.449486,0.508398,0.501383,test
84,0.03272888,0.470517,0.846418,0.846315,2.383339,0.525488,0.519727,test
85,0.03234492,0.456266,0.851252,0.851310,2.453096,0.514648,0.511041,test
86,0.03195905,0.446274,0.855560,0.855561,2.453267,0.514062,0.505908,test
87,0.03157137,0.446089,0.855059,0.854958,2.410175,0.523730,0.514776,test
88,0.03118199,0.427152,0.861802,0.861845,2.491543,0.511914,0.503881,test
89,0.03079101,0.411407,0.865644,0.865602,2.459772,0.520508,0.513954,test
90,0.03039853,0.391199,0.873873,0.873849,2.464571,0.523340,0.512229,test
91,0.03000464,0.377800,0.877851,0.877827,2.488686,0.516895,0.510063,test
92,0.02960946,0.366566,0.881074,0.881092,2.454919,0.523242,0.513423,test
93,0.02921308,0.355087,0.886351,0.886366,2.502021,0.524512,0.516460,test
94,0.02881562,0.342461,0.888975,0.888991,2.584525,0.518848,0.509850,test
95,0.02841716,0.341809,0.888509,0.888565,2.536368,0.520898,0.512669,test
96,0.02801781,0.318349,0.896055,0.896142,2.571162,0.514941,0.508400,test
97,0.02761769,0.318987,0.897794,0.897814,2.568325,0.518164,0.510932,test
98,0.02721689,0.303779,0.902055,0.902083,2.551973,0.521094,0.513849,test
99,0.02681551,0.296640,0.904760,0.904839,2.601080,0.520605,0.514906,test
100,0.02641366,0.287390,0.908050,0.908176,2.531754,0.525586,0.520113,test
101,0.02601145,0.285962,0.907244,0.907263,2.622939,0.519043,0.511313,test
102,0.02560897,0.272075,0.911194,0.911218,2.595175,0.517871,0.514896,test
103,0.02520634,0.257830,0.916016,0.916054,2.583505,0.530371,0.524657,test
104,0.02480366,0.235852,0.924018,0.924028,2.604891,0.524414,0.518988,test
105,0.02440103,0.243057,0.921818,0.921919,2.616905,0.524512,0.519926,test
106,0.02399855,0.233818,0.925485,0.925601,2.634731,0.519141,0.516927,test
107,0.02359634,0.224550,0.927147,0.927157,2.578624,0.525879,0.520691,test
108,0.02319449,0.207661,0.933757,0.933770,2.644065,0.528711,0.523019,test
109,0.02279311,0.204166,0.934647,0.934760,2.638024,0.524609,0.519101,test
110,0.02239231,0.190621,0.939105,0.939139,2.630401,0.539258,0.530155,test
111,0.02199219,0.184613,0.940309,0.940348,2.613245,0.535840,0.526638,test
112,0.02159284,0.178290,0.942686,0.942667,2.699894,0.525586,0.519285,test
113,0.02119438,0.176222,0.942772,0.942818,2.672812,0.528125,0.523382,test
114,0.02079692,0.171323,0.945320,0.945356,2.662916,0.530566,0.527392,test
115,0.02040054,0.153950,0.951303,0.951305,2.695083,0.525684,0.520146,test
116,0.02000536,0.157842,0.949608,0.949676,2.687426,0.533301,0.528040,test
117,0.01961147,0.152620,0.951039,0.951136,2.693971,0.530371,0.523298,test
118,0.01921899,0.141943,0.955164,0.955172,2.664081,0.530957,0.525931,test
119,0.01882801,0.132925,0.958799,0.958803,2.693087,0.535352,0.529382,test
120,0.01843863,0.125718,0.961167,0.961223,2.644435,0.540039,0.532819,test
121,0.01805095,0.119078,0.963413,0.963493,2.669129,0.536426,0.530263,test
122,0.01766508,0.113971,0.964819,0.964844,2.641088,0.543359,0.536665,test
123,0.01728112,0.111789,0.964873,0.964936,2.661083,0.540039,0.535027,test
124,0.01689916,0.102444,0.968841,0.968885,2.655443,0.540137,0.531214,test
125,0.01651930,0.099743,0.969759,0.969754,2.661288,0.541406,0.532240,test
126,0.01614165,0.089591,0.973374,0.973447,2.653378,0.544434,0.532734,test
127,0.01576630,0.089287,0.973354,0.973354,2.681675,0.537500,0.530637,test
128,0.01539334,0.082463,0.975307,0.975310,2.674453,0.540723,0.533316,test
129,0.01502288,0.077009,0.977544,0.977531,2.664169,0.545898,0.537696,test
130,0.01465501,0.073316,0.979046,0.979089,2.660651,0.545508,0.538371,test
131,0.01428983,0.071481,0.978454,0.978451,2.712447,0.541113,0.534812,test
132,0.01392743,0.064672,0.981699,0.981713,2.659958,0.544629,0.535646,test
133,0.01356790,0.061426,0.982876,0.982890,2.642782,0.551660,0.541391,test
134,0.01321134,0.057221,0.983803,0.983799,2.650043,0.546680,0.538615,test
135,0.01285784,0.052926,0.985882,0.985934,2.658725,0.544629,0.539111,test
136,0.01250750,0.054645,0.985317,0.985334,2.634091,0.547168,0.538730,test
137,0.01216040,0.048927,0.986550,0.986530,2.602568,0.546973,0.539240,test
138,0.01181663,0.047074,0.987381,0.987399,2.647454,0.552246,0.544269,test
139,0.01147629,0.045426,0.988003,0.988022,2.611943,0.550195,0.539572,test
140,0.01113946,0.045387,0.988469,0.988488,2.619848,0.544043,0.536994,test
141,0.01080622,0.041794,0.989157,0.989176,2.586475,0.547949,0.542065,test
142,0.01047667,0.039176,0.989889,0.989912,2.588906,0.557129,0.545610,test
143,0.01015090,0.032703,0.992792,0.992799,2.599747,0.552734,0.545373,test
144,0.00982897,0.033421,0.991593,0.991598,2.578455,0.551562,0.546185,test
145,0.00951099,0.030994,0.992619,0.992644,2.585036,0.555371,0.549401,test
146,0.00919703,0.030598,0.992831,0.992822,2.585377,0.556055,0.547652,test
147,0.00888717,0.029284,0.993164,0.993156,2.589811,0.556836,0.547664,test
148,0.00858149,0.029205,0.993085,0.993113,2.583882,0.558105,0.549768,test
149,0.00828008,0.027053,0.994101,0.994111,2.566712,0.556445,0.547287,test
150,0.00798301,0.025023,0.994545,0.994556,2.561457,0.559570,0.548486,test
151,0.00769035,0.025692,0.994012,0.994023,2.567367,0.558594,0.550200,test
152,0.00740219,0.023396,0.995371,0.995400,2.560827,0.559766,0.549873,test
153,0.00711860,0.023824,0.994612,0.994622,2.547144,0.559180,0.549723,test
154,0.00683966,0.022557,0.995344,0.995355,2.548477,0.559961,0.550419,test
155,0.00656542,0.022879,0.995189,0.995200,2.524986,0.559766,0.549918,test
156,0.00629597,0.020970,0.995388,0.995400,2.528415,0.561133,0.552417,test
157,0.00603138,0.021407,0.995610,0.995622,2.518556,0.561230,0.552009,test
158,0.00577171,0.019275,0.996565,0.996578,2.534274,0.560840,0.551497,test
159,0.00551704,0.019615,0.996232,0.996245,2.508772,0.563574,0.554520,test
160,0.00526742,0.018617,0.996360,0.996355,2.515201,0.561523,0.552479,test
