epoch,lr,train_loss,train_acc1,train_acc5,eval_loss,eval_acc1,eval_acc5,eval_split
1,0.05000000,3.796846,0.116236,0.336270,3.377295,0.190981,0.455480,val
2,0.05000000,3.073989,0.234784,0.536471,2.890049,0.267865,0.579515,val
3,0.05000000,2.523636,0.339799,0.669431,2.658015,0.320221,0.634352,val
4,0.05000000,2.161913,0.415601,0.746367,2.277919,0.394164,0.720186,val
5,0.05000000,1.914646,0.471657,0.795600,2.125831,0.434053,0.753918,val
6,0.05000000,1.745389,0.513443,0.825464,1.910107,0.475425,0.789017,val
7,0.05000000,1.626866,0.544887,0.842613,1.828423,0.498679,0.808307,val
8,0.05000000,1.531454,0.566707,0.861382,1.789016,0.503102,0.818130,val
9,0.05000000,1.465235,0.581193,0.869824,1.756679,0.511960,0.822530,val
10,0.05000000,1.403072,0.599693,0.879861,1.803672,0.508961,0.813408,val
11,0.05000000,1.356777,0.610546,0.887791,1.798070,0.502390,0.816291,val
12,0.05000000,1.315162,0.620761,0.893602,1.697321,0.534995,0.838247,val
13,0.05000000,1.267562,0.634376,0.899044,1.769769,0.528941,0.823748,val
14,0.05000000,1.251333,0.637757,0.901123,1.612011,0.559306,0.840326,val
15,0.05000000,1.221890,0.646738,0.906869,1.646374,0.546473,0.845427,val
16,0.05000000,1.194990,0.655530,0.910346,1.750693,0.532962,0.823449,val
17,0.05000000,1.177972,0.656035,0.912420,1.683643,0.539465,0.832020,val
18,0.05000000,1.148953,0.665111,0.915397,1.732255,0.537408,0.826873,val
19,0.05000000,1.142615,0.666632,0.917461,1.699507,0.546278,0.834858,val
20,0.05000000,1.115030,0.674245,0.920684,1.599762,0.568739,0.847852,val
21,0.05000000,1.107989,0.678408,0.921949,1.565182,0.571002,0.853263,val
22,0.05000000,1.089835,0.682060,0.924967,1.538649,0.578757,0.854458,val
23,0.05000000,1.077990,0.685355,0.925670,1.676520,0.549874,0.838695,val
24,0.05000000,1.073009,0.684314,0.926001,1.585816,0.567969,0.852826,val
25,0.05000000,1.055845,0.690435,0.927717,1.680959,0.538385,0.844037,val
26,0.05000000,1.044524,0.692257,0.929372,1.562481,0.582204,0.862879,val
