epoch,lr,train_loss,train_acc1,train_f1,eval_loss,eval_acc1,eval_f1,eval_split
1,0.00010000,4.639606,0.013428,0.005196,4.571749,0.017727,0.008652,val
2,0.02008000,3.848375,0.109922,0.100685,3.443744,0.177011,0.142583,val
3,0.04006000,3.218201,0.210617,0.198058,3.056180,0.252344,0.222358,val
4,0.06004000,2.729878,0.297874,0.287925,2.726552,0.323323,0.305050,val
5,0.08002000,2.338893,0.376507,0.369190,2.339524,0.382801,0.367566,val
6,0.10000000,2.090336,0.429537,0.424138,2.276515,0.395393,0.386742,val
7,0.09999351,1.865243,0.483721,0.479008,2.008955,0.459386,0.444098,val
8,0.09997405,1.707640,0.520276,0.516043,2.110268,0.437489,0.425851,val
9,0.09994162,1.591271,0.547662,0.544360,2.082261,0.447472,0.440712,val
10,0.09989622,1.501026,0.572275,0.569329,1.757455,0.523932,0.516212,val
11,0.09983788,1.434151,0.592117,0.589477,1.899799,0.510030,0.488980,val
12,0.09976661,1.390734,0.601863,0.599580,1.816348,0.516579,0.510293,val
13,0.09968241,1.341657,0.612322,0.610536,1.783231,0.525839,0.518554,val
14,0.09958533,1.303607,0.623274,0.621298,1.728128,0.532985,0.526829,val
15,0.09947537,1.260579,0.633505,0.631756,1.805497,0.522472,0.520379,val
16,0.09935258,1.241085,0.642615,0.640904,1.693356,0.550919,0.547705,val
17,0.09921698,1.207723,0.648733,0.647317,1.719432,0.537511,0.531800,val
18,0.09906860,1.180453,0.655088,0.653965,1.726224,0.542498,0.541745,val
19,0.09890749,1.158249,0.662514,0.661455,1.926328,0.510903,0.499916,val
20,0.09873369,1.137529,0.670321,0.669132,1.589756,0.578355,0.566520,val
21,0.09854724,1.119735,0.673690,0.672662,1.890266,0.520439,0.509410,val
22,0.09834819,1.099084,0.679046,0.677983,1.844264,0.522932,0.528458,val
23,0.09813659,1.087086,0.679172,0.678227,1.602913,0.560593,0.557474,val
24,0.09791250,1.068165,0.685902,0.685220,1.533243,0.588913,0.584878,val
25,0.09767598,1.046468,0.692119,0.691258,1.811586,0.550080,0.542996,val
26,0.09742708,1.043921,0.692896,0.692017,1.609136,0.577493,0.570288,val
27,0.09716587,1.029529,0.696030,0.695517,1.575470,0.567682,0.559970,val
28,0.09689243,1.018512,0.699428,0.698833,1.752328,0.551103,0.547171,val
29,0.09660681,1.007830,0.702642,0.702051,1.589922,0.576746,0.564662,val
30,0.09630910,0.994878,0.706462,0.705861,1.462926,0.598943,0.588679,val
31,0.09599937,0.990718,0.705685,0.705288,1.606979,0.577493,0.575986,val
32,0.09567771,0.977984,0.711431,0.710827,1.503059,0.597082,0.591053,val
33,0.09534418,0.970974,0.710444,0.709895,1.651526,0.565349,0.559725,val
34,0.09499889,0.961880,0.714804,0.714264,1.486114,0.598208,0.592569,val
35,0.09464193,0.945352,0.718572,0.718159,1.472273,0.604653,0.599560,val
36,0.09427337,0.949513,0.718947,0.718274,1.671067,0.579435,0.571329,val
37,0.09389333,0.938666,0.720711,0.720263,1.579380,0.588074,0.581295,val
38,0.09350190,0.936939,0.719953,0.719438,1.689996,0.574966,0.578031,val
39,0.09309917,0.926560,0.724969,0.724458,1.554057,0.587776,0.583041,val
40,0.09268526,0.910354,0.730740,0.730281,1.529159,0.593199,0.591989,val
41,0.09226028,0.912143,0.728052,0.727433,1.495629,0.607364,0.600680,val
42,0.09182432,0.892562,0.731618,0.731184,1.597902,0.582537,0.574879,val
43,0.09137752,0.893284,0.733413,0.733018,1.506565,0.600620,0.597376,val
44,0.09091997,0.888387,0.734634,0.734174,1.544912,0.595990,0.589854,val
45,0.09045180,0.875625,0.738254,0.737857,1.556201,0.596553,0.591381,val
46,0.08997314,0.863289,0.741786,0.741515,1.421210,0.622748,0.614477,val
47,0.08948410,0.855479,0.743551,0.743261,1.754492,0.556468,0.556585,val
48,0.08898482,0.870193,0.738972,0.738600,1.491945,0.609789,0.607883,val
49,0.08847542,0.853735,0.744163,0.743960,1.535102,0.601149,0.594637,val
50,0.08795603,0.847546,0.748686,0.748234,1.771366,0.564499,0.565483,val
51,0.08742679,0.843493,0.748123,0.747945,1.578296,0.597679,0.593849,val
52,0.08688785,0.835291,0.751218,0.750905,1.561073,0.589120,0.589089,val
53,0.08633932,0.818275,0.753319,0.753263,1.661525,0.580974,0.578088,val
54,0.08578137,0.832020,0.751344,0.751126,1.653963,0.571404,0.569012,val
55,0.08521413,0.814403,0.753997,0.753744,1.515574,0.608433,0.601249,val
56,0.08463775,0.809427,0.756069,0.755916,1.385824,0.628562,0.619757,val
57,0.08405239,0.791770,0.760283,0.760107,1.611582,0.584180,0.582855,val
58,0.08345818,0.793970,0.761867,0.761590,1.354963,0.642969,0.640171,val
59,0.08285530,0.790477,0.762498,0.762113,1.632130,0.581606,0.578912,val
60,0.08224389,0.788646,0.761374,0.761315,1.469103,0.615062,0.612195,val
61,0.08162411,0.767753,0.768730,0.768323,1.680246,0.578757,0.581158,val
62,0.08099612,0.773112,0.766086,0.765865,1.488066,0.614786,0.610156,val
63,0.08036009,0.754950,0.770180,0.769873,1.523134,0.603182,0.596185,val
64,0.07971618,0.753015,0.769832,0.769701,1.472186,0.614338,0.611159,val
65,0.07906456,0.743071,0.775975,0.775847,1.440346,0.622955,0.620467,val
66,0.07840540,0.729851,0.777107,0.777230,1.527133,0.599954,0.595197,val
67,0.07773886,0.729118,0.779055,0.778904,1.518052,0.608054,0.601189,val
68,0.07706513,0.727527,0.779317,0.779318,1.553290,0.600781,0.603638,val
69,0.07638437,0.713451,0.783709,0.783622,1.595765,0.600425,0.593524,val
70,0.07569677,0.705399,0.783277,0.783164,1.825647,0.559409,0.551131,val
71,0.07500250,0.702519,0.785536,0.785360,1.457292,0.616016,0.612625,val
72,0.07430174,0.694879,0.789662,0.789577,1.493632,0.615085,0.614355,val
73,0.07359468,0.687635,0.790360,0.790398,1.677443,0.582663,0.579718,val
74,0.07288149,0.682451,0.792451,0.792509,1.424031,0.629883,0.624515,val
75,0.07216236,0.674601,0.794130,0.794048,1.537952,0.615257,0.615773,val
76,0.07143748,0.661939,0.796115,0.796060,1.466022,0.619485,0.613984,val
77,0.07070705,0.648464,0.802596,0.802559,1.482240,0.614740,0.612384,val
78,0.06997123,0.660802,0.797336,0.797321,1.587657,0.601827,0.595413,val
79,0.06923024,0.645336,0.803171,0.802927,1.445024,0.628585,0.624801,val
80,0.06848425,0.633938,0.806362,0.806550,1.491233,0.619704,0.615501,val
81,0.06773347,0.627423,0.806483,0.806355,1.410200,0.634398,0.634991,val
82,0.06697809,0.608088,0.811911,0.811849,1.617985,0.596174,0.590438,val
83,0.06621830,0.618249,0.809516,0.809528,1.502343,0.621921,0.615846,val
84,0.06545430,0.600055,0.813343,0.813460,1.686863,0.595186,0.595095,val
85,0.06468630,0.600296,0.817809,0.817945,1.482325,0.628320,0.624581,val
86,0.06391448,0.591079,0.817782,0.817927,1.557106,0.620037,0.616465,val
87,0.06313906,0.579916,0.819484,0.819618,1.561716,0.615200,0.614947,val
88,0.06236022,0.574388,0.821622,0.821703,1.665341,0.585857,0.584560,val
89,0.06157818,0.565700,0.825269,0.825267,1.652202,0.594658,0.587517,val
90,0.06079313,0.557616,0.827013,0.827071,1.436765,0.634398,0.634445,val
91,0.06000528,0.539452,0.832820,0.832973,1.615571,0.613557,0.610315,val
