epoch,lr,train_loss,train_acc1,train_acc5,eval_loss,eval_acc1,eval_acc5,eval_split
1,0.00010000,4.635807,0.013840,0.063607,4.571366,0.019462,0.084318,val
2,0.02008000,3.696052,0.133338,0.363331,3.367948,0.197277,0.472829,val
3,0.04006000,3.021731,0.246772,0.550638,2.963460,0.280813,0.593612,val
4,0.06004000,2.511947,0.346458,0.674926,2.527849,0.363086,0.677838,val
5,0.08002000,2.155978,0.418721,0.748474,2.362637,0.381032,0.730940,val
6,0.10000000,1.910772,0.475117,0.796633,2.077065,0.446760,0.768003,val
7,0.09998827,1.681297,0.531065,0.835864,2.024694,0.460478,0.784467,val
8,0.09995307,1.527947,0.569324,0.859846,1.808247,0.506078,0.821427,val
9,0.09989443,1.414299,0.595782,0.879108,1.684894,0.533617,0.839982,val
10,0.09981237,1.323969,0.618031,0.892413,1.696502,0.540901,0.836317,val
11,0.09970693,1.259301,0.634524,0.900327,1.614150,0.557261,0.856985,val
12,0.09957816,1.193556,0.650314,0.909670,1.617607,0.559513,0.857387,val
13,0.09942612,1.135667,0.668038,0.916699,1.802572,0.533295,0.831801,val
14,0.09925088,1.107842,0.675522,0.921604,1.675711,0.555825,0.845565,val
15,0.09905252,1.064103,0.686279,0.926267,1.527373,0.588109,0.863350,val
16,0.09883114,1.026697,0.697456,0.931653,1.540249,0.593451,0.863327,val
17,0.09858685,0.992662,0.703951,0.936284,1.619369,0.570473,0.861351,val
18,0.09831975,0.968693,0.708600,0.940237,1.650299,0.571209,0.851919,val
19,0.09802996,0.938939,0.719066,0.942398,1.781612,0.558950,0.841406,val
20,0.09771764,0.907372,0.726918,0.946104,1.694630,0.562511,0.842153,val
21,0.09738292,0.884857,0.734959,0.948277,1.510838,0.596932,0.875609,val
22,0.09702596,0.873216,0.736469,0.950518,1.503488,0.606009,0.877390,val
23,0.09664693,0.846982,0.743058,0.954188,1.529869,0.605457,0.868796,val
24,0.09624600,0.825472,0.750298,0.955231,1.749329,0.570680,0.848127,val
25,0.09582337,0.811125,0.753554,0.957162,1.664034,0.580446,0.856813,val
26,0.09537923,0.784014,0.759805,0.961152,1.590353,0.605584,0.865958,val
27,0.09491380,0.770709,0.763110,0.960876,1.671993,0.586018,0.860811,val
28,0.09442728,0.762052,0.766049,0.961917,1.680482,0.577367,0.858398,val
29,0.09391991,0.750814,0.770382,0.963981,1.626296,0.593233,0.861271,val
30,0.09339192,0.721261,0.779756,0.966092,1.482787,0.629400,0.876884,val
31,0.09284357,0.718473,0.780725,0.966957,1.421165,0.630940,0.880331,val
32,0.09227512,0.702176,0.781773,0.968511,1.571995,0.608525,0.871415,val
33,0.09168682,0.695416,0.785344,0.969219,1.500310,0.621358,0.880836,val
34,0.09107895,0.672940,0.793164,0.971845,1.622249,0.586776,0.866153,val
35,0.09045180,0.659803,0.797620,0.973593,1.680584,0.597415,0.859421,val
36,0.08980567,0.652756,0.798525,0.972577,1.528190,0.617647,0.876712,val
37,0.08914086,0.640228,0.801839,0.974020,1.562897,0.614315,0.874449,val
38,0.08845767,0.625219,0.805178,0.976230,1.501164,0.619141,0.881101,val
39,0.08775644,0.622558,0.807684,0.975379,1.483455,0.627861,0.885329,val
40,0.08703748,0.610989,0.809923,0.977761,1.578802,0.613247,0.869669,val
41,0.08630114,0.597880,0.812700,0.978082,1.608636,0.619198,0.872484,val
42,0.08554777,0.593164,0.816922,0.977389,1.544836,0.614993,0.869750,val
43,0.08477771,0.578556,0.818544,0.979214,1.613047,0.610225,0.874000,val
44,0.08399133,0.567697,0.822169,0.979280,1.687637,0.593118,0.860811,val
45,0.08318899,0.567529,0.822177,0.980622,1.595892,0.625414,0.877562,val
46,0.08237108,0.537861,0.831580,0.982333,1.591719,0.617429,0.869554,val
47,0.08153797,0.540728,0.829131,0.982481,1.586037,0.618555,0.874288,val
48,0.08069006,0.537846,0.832219,0.982227,1.639537,0.603079,0.873070,val
49,0.07982775,0.521677,0.836677,0.984136,1.675127,0.612351,0.864568,val
50,0.07895144,0.508181,0.841351,0.983791,1.537629,0.636110,0.884111,val
51,0.07806155,0.511420,0.838534,0.984257,1.597494,0.622656,0.871680,val
52,0.07715848,0.495303,0.843516,0.985112,1.518480,0.636018,0.880319,val
53,0.07624267,0.483501,0.849079,0.987110,1.564369,0.632973,0.878102,val
54,0.07531454,0.474477,0.850963,0.986772,1.584867,0.633203,0.882422,val
55,0.07437453,0.452323,0.858480,0.987657,1.574943,0.627574,0.882675,val
56,0.07342308,0.462269,0.854300,0.987504,1.721454,0.618601,0.870060,val
57,0.07246064,0.457805,0.856297,0.987860,1.650043,0.618509,0.874632,val
58,0.07148766,0.428050,0.866790,0.989840,1.515155,0.641073,0.879779,val
59,0.07050459,0.410192,0.871513,0.990589,1.691779,0.612845,0.877562,val
60,0.06951190,0.429804,0.863372,0.989934,1.698118,0.613660,0.876275,val
61,0.06851006,0.406508,0.872300,0.990372,1.584803,0.630423,0.883766,val
62,0.06749953,0.408744,0.870351,0.990617,1.636217,0.627171,0.873828,val
63,0.06648078,0.389965,0.877557,0.990910,1.479118,0.652665,0.891636,val
64,0.06545430,0.377801,0.880544,0.991899,1.556062,0.649472,0.887580,val
65,0.06442058,0.374068,0.882692,0.991820,1.736758,0.616831,0.871634,val
66,0.06338008,0.362476,0.885841,0.992774,1.719720,0.613189,0.864062,val
67,0.06233330,0.359396,0.886882,0.992619,1.540771,0.641142,0.883111,val
68,0.06128074,0.342131,0.893878,0.993524,1.547559,0.651471,0.884352,val
69,0.06022289,0.330396,0.896346,0.994101,1.540117,0.652160,0.891946,val
70,0.05916024,0.328104,0.896043,0.994456,1.643623,0.644003,0.885788,val
71,0.05809329,0.318869,0.900228,0.994528,1.730448,0.626517,0.870163,val
72,0.05702255,0.313614,0.901301,0.994478,1.630232,0.647863,0.881537,val
73,0.05594851,0.288472,0.911515,0.995517,1.559357,0.642555,0.885869,val
74,0.05487168,0.286547,0.909194,0.995716,1.496843,0.659903,0.896151,val
75,0.05379257,0.283664,0.910590,0.995850,1.659812,0.641774,0.880250,val
76,0.05271167,0.269199,0.916378,0.996560,1.668374,0.644589,0.884789,val
77,0.05162951,0.269450,0.916228,0.996937,1.509981,0.668497,0.892750,val
78,0.05054659,0.249303,0.921170,0.997075,1.465827,0.670002,0.896415,val
79,0.04946341,0.247935,0.924963,0.996160,1.629112,0.647541,0.882835,val
80,0.04838049,0.244586,0.923564,0.996937,1.677946,0.635765,0.879033,val
81,0.04729833,0.223900,0.931621,0.997958,1.567840,0.654653,0.891923,val
82,0.04621743,0.195865,0.940721,0.998380,1.508806,0.665395,0.890119,val
83,0.04513832,0.209921,0.934943,0.998136,1.483716,0.673495,0.899885,val
84,0.04406149,0.202911,0.937241,0.997790,1.496268,0.664786,0.890464,val
85,0.04298745,0.185628,0.943505,0.998380,1.432003,0.681733,0.898564,val
86,0.04191671,0.181502,0.944903,0.998557,1.558722,0.675241,0.890774,val
87,0.04084976,0.167612,0.949443,0.999001,1.428370,0.677677,0.892165,val
88,0.03978711,0.164775,0.950592,0.998757,1.591844,0.672300,0.889407,val
89,0.03872926,0.162711,0.950915,0.998691,1.448749,0.677528,0.896438,val
90,0.03767670,0.119979,0.966222,0.999534,1.486815,0.673024,0.894462,val
91,0.03662992,0.137254,0.960333,0.999512,1.471954,0.680503,0.900126,val
92,0.03558942,0.123475,0.964047,0.999534,1.410156,0.680159,0.904033,val
