epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,2.449738,0.288867,2.191128,0.340810,val,0.1
2,0.02008000,0.968135,0.682879,1.631239,0.621420,val,0.1
3,0.04006000,0.421904,0.868330,1.630597,0.677809,val,0.1
4,0.06004000,0.296441,0.905744,1.533956,0.671535,val,0.1
5,0.08002000,0.282573,0.907499,1.661515,0.649281,val,0.1
6,0.10000000,0.291504,0.905181,2.014031,0.624347,val,0.1
7,0.09997267,0.252321,0.916601,1.708444,0.647335,val,0.1
8,0.09989069,0.233028,0.922300,1.722301,0.650887,val,0.1
9,0.09975417,0.221696,0.926120,1.750627,0.666825,val,0.1
10,0.09956325,0.226657,0.924316,1.661616,0.652425,val,0.1
11,0.09931813,0.216847,0.926667,1.612625,0.659190,val,0.1
12,0.09901910,0.206434,0.929704,1.898764,0.611240,val,0.1
13,0.09866646,0.201762,0.931279,1.726270,0.675441,val,0.1
14,0.09826062,0.202186,0.930251,1.760260,0.657720,val,0.1
15,0.09780201,0.199069,0.931655,1.762117,0.659748,val,0.1
16,0.09729113,0.190524,0.934765,1.818535,0.657584,val,0.1
17,0.09672855,0.193865,0.932496,1.928498,0.615391,val,0.1
18,0.09611488,0.192721,0.933712,1.736269,0.638964,val,0.1
19,0.09545078,0.197645,0.931263,1.668359,0.649594,val,0.1
20,0.09473699,0.177299,0.937802,2.128401,0.597711,val,0.1
21,0.09397429,0.183363,0.936047,1.652853,0.637916,val,0.1
22,0.09316351,0.192089,0.933533,1.711812,0.654726,val,0.1
23,0.09230553,0.186364,0.934863,1.880120,0.658523,val,0.1
24,0.09140130,0.189367,0.934186,1.788124,0.675509,val,0.1
25,0.09045180,0.193316,0.932822,1.487242,0.677877,val,0.1
26,0.08945808,0.174495,0.938618,1.632536,0.655774,val,0.1
27,0.08842121,0.171390,0.939639,1.770312,0.635058,val,0.1
28,0.08734234,0.141219,0.947892,1.463911,0.680776,val,0.1
29,0.08622264,0.093362,0.962799,2.327444,0.559383,val,0.1
30,0.08506333,0.330525,0.893074,1.757822,0.648655,val,0.1
31,0.08386569,0.170965,0.939663,1.899952,0.660061,val,0.1
32,0.08263103,0.151541,0.946039,1.844461,0.646110,val,0.1
33,0.08136068,0.163259,0.942243,1.593631,0.676067,val,0.1
34,0.08005605,0.185584,0.935614,1.690081,0.670664,val,0.1
35,0.07871856,0.106543,0.959599,1.460079,0.685377,val,0.1
36,0.07734967,0.216417,0.926357,1.699613,0.674883,val,0.1
37,0.07595088,0.154819,0.944823,1.877475,0.614901,val,0.1
38,0.07452372,0.126217,0.953288,1.458298,0.693992,val,0.1
39,0.07306975,0.077533,0.967868,1.442470,0.680218,val,0.1
40,0.07159056,0.324646,0.894674,1.615679,0.648587,val,0.1
41,0.07008776,0.151485,0.946668,2.061785,0.599208,val,0.1
42,0.06856301,0.140949,0.949435,1.563215,0.685867,val,0.1
