epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,2.454034,0.267837,2.230285,0.307995,val,0.1
2,0.02008000,1.137627,0.625310,1.464045,0.582576,val,0.1
3,0.04006000,0.463155,0.855350,1.536330,0.677605,val,0.1
4,0.06004000,0.294264,0.905940,1.654620,0.665015,val,0.1
5,0.08002000,0.277811,0.910617,1.447244,0.655665,val,0.1
6,0.10000000,0.307369,0.900780,1.629150,0.646151,val,0.1
7,0.09997267,0.248046,0.918503,1.566594,0.649009,val,0.1
8,0.09989069,0.230861,0.922634,1.689242,0.646641,val,0.1
9,0.09975417,0.214093,0.927965,1.588988,0.648274,val,0.1
10,0.09956325,0.222481,0.925557,1.581747,0.628158,val,0.1
11,0.09931813,0.218005,0.926675,1.565106,0.665192,val,0.1
12,0.09901910,0.204902,0.930275,1.499556,0.646818,val,0.1
13,0.09866646,0.200011,0.931867,1.528646,0.645416,val,0.1
14,0.09826062,0.200514,0.931288,1.786381,0.625857,val,0.1
15,0.09780201,0.195582,0.932732,1.563534,0.655256,val,0.1
16,0.09729113,0.192126,0.933598,1.524703,0.661776,val,0.1
17,0.09672855,0.187793,0.935320,1.710404,0.645661,val,0.1
18,0.09611488,0.181320,0.936855,1.516642,0.623067,val,0.1
19,0.09545078,0.181883,0.936741,1.628376,0.648043,val,0.1
20,0.09473699,0.177700,0.937745,1.575728,0.656999,val,0.1
21,0.09397429,0.178858,0.937394,1.757790,0.637467,val,0.1
22,0.09316351,0.181758,0.936210,1.621169,0.658673,val,0.1
23,0.09230553,0.178580,0.937606,1.739527,0.647689,val,0.1
24,0.09140130,0.174147,0.938831,1.474307,0.649989,val,0.1
25,0.09045180,0.140218,0.948986,2.185405,0.546031,val,0.1
26,0.08945808,0.180746,0.937606,1.469366,0.666240,val,0.1
27,0.08842121,0.187999,0.935100,1.459013,0.656372,val,0.1
28,0.08734234,0.181575,0.935965,1.590047,0.662824,val,0.1
29,0.08622264,0.102698,0.960040,1.435299,0.680082,val,0.1
30,0.08506333,0.224129,0.924300,1.585409,0.664743,val,0.1
31,0.08386569,0.172763,0.939835,1.421740,0.657244,val,0.1
32,0.08263103,0.099060,0.961052,1.386592,0.684478,val,0.1
33,0.08136068,0.234812,0.921842,1.574369,0.661395,val,0.1
34,0.08005605,0.165649,0.941467,1.462998,0.650792,val,0.1
35,0.07871856,0.105612,0.959533,1.308590,0.676979,val,0.1
36,0.07734967,0.205783,0.929712,1.645252,0.595274,val,0.1
37,0.07595088,0.157144,0.944961,1.471640,0.670773,val,0.1
38,0.07452372,0.166537,0.941353,1.444820,0.668649,val,0.1
39,0.07306975,0.092241,0.963068,1.423146,0.674053,val,0.1
40,0.07159056,0.206614,0.930251,1.413360,0.661082,val,0.1
41,0.07008776,0.095586,0.962129,1.533257,0.664389,val,0.1
42,0.06856301,0.195176,0.932708,1.326541,0.668853,val,0.1
43,0.06701796,0.084875,0.964938,1.263650,0.687582,val,0.1
44,0.06545430,0.229239,0.922675,1.304016,0.654807,val,0.1
45,0.06387376,0.114057,0.957370,1.272131,0.685350,val,0.1
46,0.06227805,0.083137,0.966530,1.302376,0.675414,val,0.1
47,0.06066892,0.231743,0.923410,1.464128,0.669030,val,0.1
48,0.05904812,0.086276,0.964848,1.385390,0.680259,val,0.1
49,0.05741744,0.193713,0.933598,1.348649,0.671508,val,0.1
50,0.05577865,0.089389,0.963909,1.213335,0.681375,val,0.1
51,0.05413355,0.073701,0.969370,1.324643,0.675591,val,0.1
52,0.05248394,0.221596,0.926357,1.304416,0.670146,val,0.1
53,0.05083161,0.080392,0.966987,1.204871,0.687092,val,0.1
54,0.04917839,0.071748,0.969746,1.291822,0.679279,val,0.1
55,0.04752606,0.215713,0.927794,1.380670,0.655188,val,0.1
56,0.04587645,0.094482,0.963517,1.249492,0.685036,val,0.1
57,0.04423135,0.070472,0.969958,1.267815,0.683049,val,0.1
58,0.04259256,0.138170,0.950464,1.744047,0.571592,val,0.1
59,0.04096188,0.147460,0.948349,1.319884,0.670528,val,0.1
60,0.03934108,0.069628,0.970228,1.258249,0.684233,val,0.1
61,0.03773195,0.064675,0.973248,1.268950,0.677088,val,0.1
62,0.03613624,0.067135,0.973085,1.313366,0.672692,val,0.1
63,0.03455570,0.208104,0.930251,1.300121,0.686398,val,0.1
64,0.03299204,0.067136,0.971379,1.226567,0.679388,val,0.1
65,0.03144699,0.059549,0.974456,1.284291,0.682110,val,0.1
66,0.02992224,0.059523,0.975379,1.308816,0.671194,val,0.1
67,0.02841944,0.170173,0.942382,1.313973,0.686153,val,0.1
68,0.02694025,0.066006,0.971550,1.275785,0.688943,val,0.1
69,0.02548628,0.054798,0.976448,1.263376,0.687936,val,0.1
70,0.02405912,0.050397,0.978905,1.293215,0.683852,val,0.1
71,0.02266033,0.051317,0.978856,1.261090,0.684342,val,0.1
72,0.02129144,0.055785,0.977942,1.466229,0.674230,val,0.1
73,0.01995395,0.142778,0.950807,1.326778,0.683607,val,0.1
74,0.01864932,0.053083,0.977354,1.274760,0.679007,val,0.1
75,0.01737897,0.044658,0.980718,1.291084,0.679320,val,0.1
76,0.01614431,0.041984,0.982089,1.267964,0.683471,val,0.1
77,0.01494667,0.037310,0.984489,1.356374,0.679456,val,0.1
78,0.01378736,0.037864,0.984571,1.335713,0.692985,val,0.1
79,0.01266766,0.032879,0.986498,1.289338,0.678898,val,0.1
80,0.01158879,0.031053,0.987249,1.316190,0.674543,val,0.1
81,0.01055192,0.029391,0.987796,1.301442,0.679769,val,0.1
82,0.00955820,0.026501,0.988832,1.296400,0.681620,val,0.1
83,0.00860870,0.025445,0.989338,1.276498,0.681797,val,0.1
84,0.00770447,0.023904,0.989812,1.289819,0.683049,val,0.1
85,0.00684649,0.023129,0.990204,1.281998,0.682981,val,0.1
86,0.00603571,0.022091,0.990408,1.290675,0.685213,val,0.1
87,0.00527301,0.021481,0.990726,1.282745,0.689814,val,0.1
88,0.00455922,0.020965,0.990832,1.282709,0.689814,val,0.1
89,0.00389512,0.020488,0.991004,1.273427,0.694591,val,0.1
90,0.00328145,0.019820,0.991265,1.278362,0.689746,val,0.1
91,0.00271887,0.019314,0.991436,1.269865,0.692359,val,0.1
92,0.00220799,0.018677,0.991804,1.276656,0.691243,val,0.1
93,0.00174938,0.018119,0.992032,1.291412,0.696333,val,0.1
94,0.00134354,0.017475,0.992343,1.276766,0.692291,val,0.1
95,0.00099090,0.016892,0.992824,1.281695,0.692291,val,0.1
96,0.00069187,0.016333,0.993020,1.288462,0.691243,val,0.1
97,0.00044675,0.015723,0.993134,1.277513,0.691801,val,0.1
98,0.00025583,0.015265,0.993363,1.280302,0.692359,val,0.1
99,0.00011931,0.014811,0.993690,1.283363,0.692849,val,0.1
100,0.00003733,0.014616,0.993820,1.278418,0.691488,val,0.1
