epoch,lr,train_loss,train_acc1,train_f1,eval_loss,eval_acc1,eval_f1,eval_split
79,0.00007102,0.884108,0.952298,0.853436,0.893044,0.943966,0.828872,val
80,0.00006509,0.872220,0.954720,0.856103,0.884080,0.943966,0.809551,val
81,0.00005937,0.857804,0.958887,0.867845,0.900647,0.945023,0.847990,val
82,0.00005389,0.860648,0.958333,0.867529,0.906463,0.944901,0.852502,val
83,0.00004865,0.855847,0.957804,0.869254,0.882263,0.942541,0.829654,val
84,0.00004366,0.852422,0.960268,0.874240,0.879873,0.945146,0.833157,val
85,0.00003891,0.847573,0.962417,0.881339,0.869792,0.945268,0.823734,val
86,0.00003443,0.846451,0.961161,0.875285,0.870576,0.942664,0.828561,val
87,0.00003020,0.840702,0.961673,0.878427,0.868920,0.945146,0.842209,val
88,0.00002625,0.837773,0.962946,0.881611,0.876449,0.942541,0.828510,val
89,0.00002257,0.836081,0.962119,0.880205,0.863671,0.945146,0.832240,val
90,0.00001917,0.833208,0.963351,0.884707,0.869045,0.951778,0.854842,val
91,0.00001605,0.831161,0.963351,0.883858,0.863608,0.946693,0.836007,val
92,0.00001321,0.830237,0.965012,0.887160,0.860748,0.946693,0.836204,val
93,0.00001067,0.828829,0.964393,0.885028,0.860235,0.946570,0.841471,val
94,0.00000841,0.827857,0.964839,0.886833,0.859102,0.949419,0.846006,val
95,0.00000645,0.825880,0.965732,0.890319,0.863152,0.942541,0.821321,val
96,0.00000479,0.825384,0.965839,0.890671,0.858049,0.946570,0.842926,val
97,0.00000343,0.824996,0.966476,0.891156,0.858447,0.946570,0.837779,val
98,0.00000237,0.824240,0.965435,0.887835,0.857471,0.946693,0.837659,val
99,0.00000161,0.823580,0.965476,0.887665,0.857768,0.945268,0.834664,val
100,0.00000115,0.823466,0.965732,0.888713,0.857441,0.945268,0.833210,val
