epoch,lr,train_loss,train_acc1,train_f1,eval_loss,eval_acc1,eval_f1,eval_split
46,0.06227805,0.047765,0.986779,0.951935,0.075013,0.984079,0.944190,val
47,0.06066892,0.042314,0.987447,0.954007,0.065293,0.984079,0.944190,val
48,0.05904812,0.038058,0.988515,0.956984,0.069641,0.981489,0.937962,val
49,0.05741744,0.037241,0.988782,0.957537,0.066577,0.983102,0.941129,val
50,0.05577865,0.038528,0.988782,0.957537,0.066771,0.980513,0.934956,val
51,0.05413355,0.043369,0.986645,0.951822,0.071167,0.981489,0.937962,val
52,0.05248394,0.040180,0.987714,0.954501,0.069711,0.980513,0.934956,val
53,0.05083161,0.040220,0.988248,0.956169,0.072493,0.980853,0.938033,val
54,0.04917839,0.038224,0.988649,0.957215,0.062306,0.984079,0.944190,val
55,0.04752606,0.037987,0.988649,0.957174,0.069269,0.982466,0.940925,val
56,0.04587645,0.037913,0.988649,0.957384,0.070526,0.981489,0.937962,val
57,0.04423135,0.040033,0.988381,0.957204,0.070801,0.979536,0.931406,val
58,0.04259256,0.040396,0.988248,0.956231,0.070108,0.984419,0.945874,val
59,0.04096188,0.041196,0.987224,0.957107,0.067622,0.984079,0.944190,val
60,0.03934108,0.037865,0.988782,0.957537,0.073116,0.982466,0.940925,val
61,0.03773195,0.039229,0.987358,0.957402,0.081145,0.982466,0.940925,val
62,0.03613624,0.041159,0.988114,0.956515,0.071601,0.983102,0.941129,val
63,0.03455570,0.038182,0.988381,0.957066,0.076125,0.981489,0.937962,val
64,0.03299204,0.036952,0.988782,0.957537,0.071128,0.981489,0.937962,val
65,0.03144699,0.046046,0.985933,0.957488,0.074080,0.981489,0.937962,val
66,0.02992224,0.040629,0.988248,0.956937,0.073022,0.981489,0.937962,val
67,0.02841944,0.037263,0.988782,0.957537,0.076064,0.981489,0.937962,val
68,0.02694025,0.041553,0.985933,0.957488,0.079201,0.981489,0.937962,val
69,0.02548628,0.043705,0.986823,0.956548,0.076527,0.978900,0.932058,val
70,0.02405912,0.042957,0.987179,0.954228,0.072776,0.981489,0.937962,val
71,0.02266033,0.042546,0.986690,0.955568,0.075057,0.979240,0.934328,val
72,0.02129144,0.047920,0.985265,0.955695,0.192417,0.931685,0.910378,val
73,0.01995395,0.041230,0.987447,0.954471,0.074875,0.982466,0.940925,val
74,0.01864932,0.036621,0.988782,0.957537,0.079125,0.982466,0.940925,val
75,0.01737897,0.037821,0.988649,0.957342,0.075658,0.982466,0.940925,val
76,0.01614431,0.037475,0.988782,0.957537,0.077258,0.982466,0.940925,val
77,0.01494667,0.036194,0.988782,0.957537,0.077299,0.981489,0.937962,val
78,0.01378736,0.036700,0.988782,0.957537,0.078567,0.981489,0.937962,val
79,0.01266766,0.037509,0.988782,0.957537,0.076930,0.982466,0.940925,val
80,0.01158879,0.036278,0.988782,0.957537,0.077488,0.982466,0.940925,val
81,0.01055192,0.036049,0.988782,0.957537,0.077965,0.982466,0.940925,val
82,0.00955820,0.036318,0.988782,0.957537,0.075923,0.981489,0.937962,val
83,0.00860870,0.037457,0.988782,0.957537,0.077892,0.981489,0.937962,val
84,0.00770447,0.041200,0.986067,0.957512,0.078891,0.982466,0.940925,val
85,0.00684649,0.038529,0.988782,0.957537,0.072674,0.982466,0.940925,val
86,0.00603571,0.038483,0.987358,0.957512,0.077125,0.982466,0.940925,val
87,0.00527301,0.035923,0.988782,0.957537,0.079877,0.982466,0.940925,val
88,0.00455922,0.038911,0.987358,0.957512,0.079557,0.982466,0.940925,val
89,0.00389512,0.035909,0.988782,0.957537,0.082328,0.982466,0.940925,val
90,0.00328145,0.038760,0.988782,0.957537,0.079280,0.981489,0.937962,val
91,0.00271887,0.035895,0.988782,0.957537,0.081023,0.982466,0.940925,val
92,0.00220799,0.035770,0.988782,0.957537,0.081237,0.982466,0.940925,val
93,0.00174938,0.037722,0.988782,0.957537,0.077372,0.982466,0.940925,val
94,0.00134354,0.037992,0.988782,0.957537,0.077511,0.982466,0.940925,val
95,0.00099090,0.036221,0.988782,0.957537,0.081470,0.982466,0.940925,val
96,0.00069187,0.035604,0.988782,0.957537,0.082544,0.981489,0.937962,val
97,0.00044675,0.036110,0.988782,0.957537,0.079899,0.981489,0.937962,val
98,0.00025583,0.035871,0.988782,0.957537,0.078773,0.982466,0.940925,val
99,0.00011931,0.035836,0.988782,0.957537,0.081292,0.982466,0.940925,val
100,0.00003733,0.044344,0.987358,0.957512,0.084289,0.982466,0.940925,val
