epoch,lr,train_loss,train_acc1,train_f1,eval_loss,eval_acc1,eval_f1,eval_split
79,0.06923024,0.128301,0.960982,0.960926,1.599620,0.688867,0.682033,test
80,0.06848425,0.122730,0.960997,0.960994,1.565132,0.689453,0.684660,test
81,0.06773347,0.147319,0.953113,0.953103,1.718741,0.663770,0.657967,test
82,0.06697809,0.142787,0.955954,0.955928,1.528288,0.687500,0.681143,test
83,0.06621830,0.126609,0.960780,0.960817,1.550449,0.690332,0.681686,test
84,0.06545430,0.117973,0.963211,0.963190,1.602896,0.686914,0.686828,test
85,0.06468630,0.125113,0.960580,0.960600,1.598747,0.691406,0.682537,test
86,0.06391448,0.111763,0.965058,0.965060,1.505721,0.700586,0.694776,test
87,0.06313906,0.096514,0.971184,0.971196,1.525891,0.701660,0.700041,test
88,0.06236022,0.097611,0.970170,0.970135,1.550386,0.694336,0.687306,test
89,0.06157818,0.090697,0.972138,0.972152,1.648992,0.674023,0.668139,test
90,0.06079313,0.103106,0.968494,0.968481,1.629984,0.684375,0.680876,test
91,0.06000528,0.095703,0.970908,0.970886,1.521412,0.694531,0.688819,test
92,0.05921484,0.097979,0.969241,0.969293,1.551918,0.687695,0.683779,test
93,0.05842201,0.111841,0.965966,0.966046,1.508672,0.697070,0.692509,test
94,0.05762699,0.098745,0.969838,0.969797,1.547074,0.699609,0.695741,test
95,0.05683000,0.087458,0.973021,0.973026,1.490144,0.705859,0.700961,test
96,0.05603123,0.071239,0.978747,0.978755,1.561051,0.700195,0.698209,test
97,0.05523090,0.078680,0.976923,0.976911,1.544684,0.701172,0.698499,test
98,0.05442921,0.077703,0.976927,0.976929,1.511600,0.706738,0.701557,test
99,0.05362638,0.069413,0.979670,0.979644,1.538842,0.699512,0.698500,test
100,0.05282260,0.064307,0.980878,0.980889,1.513072,0.708008,0.699905,test
101,0.05201810,0.060664,0.982644,0.982626,1.480926,0.713281,0.706336,test
102,0.05121307,0.055682,0.984863,0.984844,1.449153,0.718164,0.715410,test
103,0.05040772,0.052108,0.985440,0.985423,1.438997,0.715137,0.708630,test
104,0.04960228,0.048085,0.986405,0.986423,1.432095,0.714063,0.708693,test
105,0.04879693,0.041445,0.988890,0.988911,1.426852,0.717773,0.711473,test
106,0.04799190,0.044473,0.988242,0.988246,1.419006,0.723047,0.720213,test
107,0.04718740,0.035627,0.990666,0.990690,1.344335,0.727148,0.722801,test
108,0.04638362,0.031758,0.991615,0.991622,1.325143,0.737012,0.731430,test
109,0.04558079,0.026339,0.993408,0.993400,1.328994,0.734961,0.729937,test
110,0.04477910,0.019803,0.995650,0.995645,1.337747,0.733887,0.729096,test
111,0.04397877,0.019145,0.995517,0.995511,1.341935,0.734082,0.726613,test
112,0.04318000,0.014508,0.997164,0.997178,1.307352,0.734766,0.728969,test
113,0.04238301,0.015154,0.996565,0.996578,1.275829,0.744141,0.737837,test
114,0.04158799,0.012213,0.997692,0.997689,1.226207,0.748340,0.741456,test
115,0.04079516,0.010524,0.998113,0.998111,1.183813,0.756250,0.750487,test
116,0.04000472,0.006594,0.998912,0.998911,1.196406,0.754297,0.748898,test
117,0.03921687,0.007173,0.998846,0.998844,1.193761,0.754980,0.748909,test
118,0.03843182,0.006479,0.999001,0.999000,1.191980,0.753613,0.746613,test
119,0.03764978,0.004993,0.999268,0.999267,1.131901,0.761328,0.756344,test
120,0.03687094,0.004986,0.999223,0.999222,1.156365,0.755762,0.750278,test
121,0.03609552,0.004890,0.999245,0.999244,1.110817,0.761621,0.754786,test
122,0.03532370,0.004314,0.999201,0.999200,1.137303,0.759668,0.753129,test
123,0.03455570,0.004398,0.999356,0.999356,1.098344,0.763574,0.758164,test
124,0.03379170,0.003217,0.999512,0.999511,1.093682,0.764551,0.759573,test
125,0.03303191,0.003332,0.999556,0.999556,1.063763,0.765820,0.761280,test
126,0.03227653,0.002913,0.999600,0.999600,1.065556,0.766699,0.761950,test
127,0.03152575,0.002569,0.999800,0.999800,1.047483,0.765723,0.760818,test
128,0.03077976,0.002927,0.999578,0.999578,1.039290,0.769629,0.764664,test
129,0.03003877,0.002990,0.999512,0.999511,1.042497,0.767090,0.761630,test
130,0.02930295,0.002728,0.999667,0.999667,1.027355,0.771094,0.765995,test
131,0.02857252,0.002785,0.999534,0.999533,1.021749,0.771777,0.766807,test
132,0.02784764,0.002633,0.999711,0.999711,1.016244,0.771289,0.766826,test
133,0.02712851,0.002738,0.999689,0.999689,1.008122,0.771875,0.766778,test
134,0.02641532,0.002737,0.999556,0.999556,1.000412,0.774902,0.769872,test
135,0.02570826,0.002591,0.999667,0.999667,0.993854,0.773145,0.768107,test
136,0.02500750,0.002500,0.999756,0.999756,0.991787,0.772656,0.768057,test
137,0.02431323,0.002575,0.999689,0.999689,0.992125,0.773145,0.768556,test
138,0.02362563,0.002398,0.999778,0.999778,0.987945,0.772559,0.767578,test
139,0.02294487,0.002593,0.999667,0.999667,0.984022,0.771191,0.766350,test
140,0.02227114,0.002564,0.999734,0.999733,0.978688,0.774414,0.769558,test
141,0.02160460,0.002540,0.999667,0.999667,0.980599,0.772168,0.767415,test
142,0.02094544,0.002484,0.999756,0.999756,0.978238,0.774121,0.769325,test
143,0.02029382,0.002672,0.999645,0.999644,0.971656,0.773047,0.768057,test
144,0.01964991,0.002497,0.999778,0.999778,0.967077,0.775391,0.770393,test
145,0.01901388,0.002632,0.999667,0.999667,0.968334,0.775000,0.769859,test
146,0.01838589,0.002572,0.999667,0.999667,0.965366,0.773633,0.768531,test
147,0.01776611,0.002492,0.999711,0.999711,0.961646,0.775098,0.770263,test
148,0.01715470,0.002498,0.999756,0.999756,0.960175,0.774609,0.769830,test
149,0.01655182,0.002454,0.999778,0.999778,0.965114,0.774512,0.769717,test
150,0.01595761,0.002400,0.999822,0.999822,0.962384,0.773242,0.768468,test
151,0.01537225,0.002453,0.999734,0.999733,0.957875,0.774609,0.769467,test
152,0.01479587,0.002515,0.999711,0.999711,0.959797,0.775000,0.769935,test
153,0.01422863,0.002542,0.999689,0.999689,0.958342,0.775391,0.770561,test
154,0.01367068,0.002482,0.999800,0.999800,0.957611,0.774707,0.769785,test
155,0.01312215,0.002503,0.999716,0.999733,0.950549,0.776758,0.771816,test
156,0.01258321,0.002310,0.999800,0.999800,0.951295,0.775000,0.769929,test
157,0.01205397,0.002421,0.999756,0.999756,0.951288,0.776074,0.771200,test
158,0.01153458,0.002403,0.999778,0.999778,0.952768,0.776855,0.772074,test
159,0.01102518,0.002334,0.999822,0.999822,0.953649,0.775098,0.770105,test
160,0.01052590,0.002214,0.999800,0.999800,0.949887,0.776367,0.771465,test
161,0.01003686,0.002372,0.999711,0.999711,0.955535,0.774902,0.769963,test
162,0.00955820,0.002400,0.999756,0.999756,0.950525,0.776074,0.771271,test
163,0.00909003,0.002415,0.999716,0.999733,0.954540,0.774219,0.769305,test
164,0.00863248,0.002394,0.999778,0.999778,0.949734,0.775781,0.771138,test
165,0.00818568,0.002216,0.999845,0.999844,0.951838,0.773730,0.768922,test
166,0.00774972,0.002212,0.999845,0.999844,0.954409,0.774609,0.769560,test
167,0.00732474,0.002226,0.999800,0.999800,0.950510,0.773438,0.768401,test
168,0.00691083,0.002286,0.999845,0.999844,0.948675,0.774023,0.769301,test
169,0.00650810,0.002320,0.999734,0.999733,0.952077,0.775684,0.770732,test
170,0.00611667,0.002271,0.999778,0.999778,0.948953,0.775684,0.770874,test
171,0.00573663,0.002194,0.999845,0.999844,0.950477,0.775488,0.770586,test
172,0.00536807,0.002195,0.999845,0.999844,0.952737,0.774414,0.769481,test
173,0.00501111,0.002207,0.999800,0.999800,0.949081,0.775879,0.770918,test
174,0.00466582,0.002164,0.999800,0.999800,0.950193,0.775977,0.771435,test
175,0.00433229,0.002147,0.999822,0.999822,0.951610,0.774023,0.769059,test
176,0.00401063,0.002214,0.999734,0.999733,0.948993,0.774902,0.769965,test
177,0.00370090,0.002150,0.999845,0.999844,0.950203,0.775488,0.770444,test
178,0.00340319,0.002096,0.999800,0.999800,0.947275,0.774805,0.769770,test
179,0.00311757,0.002109,0.999867,0.999867,0.944040,0.776367,0.771379,test
180,0.00284413,0.002129,0.999867,0.999867,0.946445,0.774902,0.769941,test
181,0.00258292,0.002136,0.999822,0.999822,0.946673,0.775977,0.771155,test
182,0.00233402,0.002171,0.999778,0.999778,0.947127,0.775879,0.770867,test
183,0.00209750,0.002127,0.999756,0.999756,0.947549,0.774512,0.769722,test
184,0.00187341,0.002169,0.999800,0.999800,0.946952,0.774902,0.769951,test
185,0.00166181,0.002111,0.999827,0.999844,0.949098,0.774219,0.769230,test
186,0.00146276,0.002137,0.999778,0.999778,0.948631,0.774512,0.769687,test
187,0.00127631,0.002114,0.999778,0.999778,0.949507,0.774805,0.769869,test
188,0.00110251,0.002120,0.999822,0.999822,0.945339,0.776270,0.771361,test
189,0.00094140,0.002096,0.999845,0.999844,0.945864,0.775195,0.770190,test
190,0.00079302,0.002131,0.999800,0.999800,0.944892,0.775977,0.771288,test
191,0.00065742,0.002101,0.999800,0.999800,0.945746,0.774902,0.769771,test
192,0.00053463,0.002133,0.999911,0.999911,0.946725,0.773633,0.768840,test
193,0.00042467,0.002124,0.999800,0.999800,0.947514,0.775781,0.770857,test
194,0.00032759,0.002121,0.999711,0.999711,0.949900,0.775391,0.770697,test
195,0.00024339,0.002121,0.999800,0.999800,0.946629,0.775391,0.770632,test
196,0.00017212,0.002100,0.999845,0.999844,0.951124,0.775000,0.770166,test
197,0.00011378,0.002135,0.999800,0.999800,0.945592,0.775781,0.770997,test
198,0.00006838,0.002110,0.999889,0.999889,0.946296,0.777344,0.772658,test
199,0.00003595,0.002111,0.999800,0.999800,0.944185,0.775195,0.770391,test
200,0.00001649,0.002130,0.999889,0.999889,0.946407,0.776074,0.771352,test
