epoch,lr,train_loss,train_acc1,eval_loss,eval_acc1,eval_split,val_split
1,0.00010000,4.527424,0.028100,4.400994,0.042027,val,0.1
2,0.02008000,3.012674,0.256549,2.496868,0.372553,val,0.1
3,0.04006000,1.949686,0.474093,2.103855,0.470715,val,0.1
4,0.06004000,1.433069,0.598105,2.145749,0.477401,val,0.1
5,0.08002000,1.258903,0.643619,2.131803,0.480744,val,0.1
6,0.10000000,1.228851,0.653086,2.185280,0.482537,val,0.1
7,0.09997267,1.106311,0.685327,2.341777,0.456376,val,0.1
8,0.09989069,1.036520,0.706067,2.296996,0.467050,val,0.1
9,0.09975417,0.992336,0.717026,2.341411,0.460041,val,0.1
10,0.09956325,0.960609,0.725343,2.309853,0.461041,val,0.1
11,0.09931813,0.935781,0.731645,2.423789,0.451517,val,0.1
12,0.09901910,0.914342,0.739321,2.533226,0.444922,val,0.1
13,0.09866646,0.895783,0.743004,2.513716,0.440338,val,0.1
14,0.09826062,0.879036,0.749516,2.437188,0.437799,val,0.1
15,0.09780201,0.866767,0.751929,2.352660,0.468451,val,0.1
16,0.09729113,0.849930,0.756422,2.528081,0.451677,val,0.1
17,0.09672855,0.843710,0.758555,2.478516,0.458720,val,0.1
18,0.09611488,0.829979,0.762243,2.744881,0.435581,val,0.1
19,0.09545078,0.820606,0.765807,2.643285,0.431181,val,0.1
20,0.09473699,0.808832,0.768857,2.536507,0.452275,val,0.1
21,0.09397429,0.798452,0.770563,2.464344,0.441452,val,0.1
22,0.09316351,0.783323,0.775269,2.394351,0.468773,val,0.1
23,0.09230553,0.778499,0.776875,2.536156,0.448472,val,0.1
24,0.09140130,0.762221,0.781330,2.507549,0.439338,val,0.1
25,0.09045180,0.746463,0.785444,2.767691,0.431572,val,0.1
26,0.08945808,0.737729,0.788278,2.614157,0.441406,val,0.1
27,0.08842121,0.726655,0.791369,2.882382,0.392957,val,0.1
28,0.08734234,0.715380,0.794285,2.564341,0.445335,val,0.1
29,0.08622264,0.700964,0.798320,2.719453,0.413270,val,0.1
30,0.08506333,0.691275,0.801078,2.487024,0.450632,val,0.1
