epoch,lr,train_loss,train_acc1,train_f1,eval_loss,eval_acc1,eval_f1,eval_split
79,0.01266766,0.043733,0.986957,0.982917,6.377498,0.373626,0.321347,test
80,0.01158879,0.041525,0.988248,0.982919,10.935729,0.211955,0.189848,test
81,0.01055192,0.038144,0.988782,0.983454,8.338472,0.257978,0.236912,test
82,0.00955820,0.036124,0.988649,0.983320,9.741253,0.182002,0.157926,test
83,0.00860870,0.035911,0.988782,0.983454,9.247832,0.164424,0.138452,test
84,0.00770447,0.035521,0.988515,0.983253,8.322476,0.125930,0.072868,test
85,0.00684649,0.030970,0.988782,0.985736,7.351822,0.188456,0.162053,test
86,0.00603571,0.027297,0.990385,0.988484,7.451158,0.165401,0.139933,test
87,0.00527301,0.026725,0.991186,0.990407,6.980853,0.144893,0.103648,test
88,0.00455922,0.027225,0.991498,0.992360,7.165086,0.130875,0.094977,test
89,0.00389512,0.021720,0.994525,0.994182,8.962054,0.148861,0.112598,test
90,0.00328145,0.015700,0.995637,0.996830,11.981102,0.141901,0.116087,test
91,0.00271887,0.022983,0.993679,0.996163,11.783873,0.138972,0.112048,test
92,0.00220799,0.012590,0.997374,0.998656,10.656247,0.151729,0.120813,test
93,0.00174938,0.008253,0.999199,0.999197,9.508160,0.176959,0.152211,test
94,0.00134354,0.007034,0.999466,0.999461,9.857747,0.168863,0.140243,test
95,0.00099090,0.005618,0.999199,0.999196,11.365576,0.151667,0.128238,test
96,0.00069187,0.004593,0.999866,0.999866,11.248736,0.145115,0.120379,test
97,0.00044675,0.007937,0.998575,0.999866,11.046732,0.147414,0.124075,test
98,0.00025583,0.003944,0.999866,0.999866,11.674665,0.139602,0.114498,test
99,0.00011931,0.003851,1.000000,1.000000,10.100611,0.154028,0.130562,test
100,0.00003733,0.003701,1.000000,1.000000,11.724268,0.148737,0.125020,test
